,,,,,,,,,,,,,,,,
2019pmd,16043.170095667409,505.291090035093,58732.791269379355,2.508347171517309,12.665017657430063,3.0508235549842055e-05,15.144574751424805,3.7518193077962514,32636.14594819778,310.2978764288164,58734.71110566842,3.7400477914155097,27.31153660262599,0.7672183212428252,38.73544381935457,7.057181850267519
2019tvv,38237.061189490385,255.9059181868588,58786.49222797934,0.05781734133467822,48.171424389708726,0.9148548209406753,20.931697297500374,18.728310968765797,46178.75235668015,105.3854119505022,58783.79993884855,6.448904755687971,31.999355372056883,0.7950009776356302,18.58874018236432,2.105791276843978
2019wka,30479.828623696016,964.512361090186,58842.16522839648,9.56207785483094,8.562045819092123,0.25161477124742015,2.8758925887769813,0.9527878715330141,31584.26110933464,-861.29021804072,58829.14365570662,163.7793038133403,31.462784339227323,6.1194917739815224e-06,8.833172101709808,8.842829615413635
2019wqf,3816.718678566998,355.9474499368471,58859.23650500604,48.569657821274255,27.501734027779516,0.003911652458074677,0.010537736151136588,3.8700262919037716,20423.02117762175,247.99810137008035,58819.3890488078,15.60112381456198,26.241853442193353,0.019048934081897784,16.103958301954325,7.509672753518039
2019wyp,11640.985426429203,242.5184703604873,58463.325545677406,164.85324010642495,10.280964957376524,0.7294181186627366,379.86202799438826,1.6620411806653188,10846.930227373152,-660.444801758239,58807.17377875441,458.98177754372165,94.64545398985898,0.7551288074994182,69.05208582930234,0.5535665062869621
2019yyb,7110.386880291904,293.9561751754695,58848.928861060405,1.4750014104585722,8.724581106237403,0.7662763005090949,20.397963612719224,0.2980242942225562,12481.689821343087,444.09120678216823,58831.994368997555,151283402.2943552,15.22382297277919,0.8411549723751683,54.314062608072284,0.6382520465900274
2020aajf,6108.601133446137,-28.478518139198513,59175.37786610802,2.81481780348271,13.695926629401686,2.8903421423143172e-05,9.842838388233579,1.6192669120915106,4552.737030156644,237.90719698124258,59175.21684196953,2.000144336838269,21.304038392320553,0.010493484167041878,14.018428109935888,2.8193721736025927
2020aatr,7741.989928152733,-879.9754201372884,59180.53610658765,4.4847290817105225,38.72762455025697,0.7192898397238139,16.37422371444905,0.34829627363900123,8188.517769099145,173.5145417539984,59180.90167232173,3.976405762630845,23.20160352734887,0.5720336296372144,13.557806030336517,2.9793006674342375
2020aazk,3590.760282121371,-433.3596874190064,59174.57424765814,2.7246730450993772,191.4614511556833,1.0,40.5043465387123,0.963726402794323,4159.504959077822,-764.6996796760632,59174.709758481964,3.9699417216442057,155.06296397059282,0.6492923639964217,33.327395044469114,1.2676134690309664
2020abcn,17618.83848065593,278.5857083228584,59186.03372469191,0.113934005767655,40.38676276305211,0.9442591642271323,26.5135020205937,2.129564016878947,16762.26758702847,353.9943377578261,59186.86534745061,1.8734490650429383,19.95255773816712,0.0003653207067253472,0.0008984913780438342,10.221645699240362
2020abim,14210.540802480107,275.5535115805794,59094.96577450575,1256.40475753519,60.910638540964385,0.6619284855614802,123.51337699370877,1.2146267050640835,6949.092238809356,425.1286055304622,59195.4585855536,24.5959974226896,20.929775657316544,0.09179115942918736,1.05394336872655,1.0734831301273158
2020abip,15493.107035915684,348.20730116483674,59195.09016796059,2.86014100073819,10.753265042471154,3.9996059253200045e-05,0.00011524041189194488,1.850553604581537,18347.012729379163,268.63506418476663,59193.76264620789,3.834399523314103,22.541289578004392,0.4874807527902911,9.831310618359014,4.671583342422155
2020acbc,2052.438346436705,391.6830380243762,59191.94982166297,2.652363784708274,352.830472454336,1.0,33.842163311087546,1.4481776578292644,3552.602254325146,-199.85969005233687,59195.64426840034,5.9552987678198726,39.795741861527105,0.5820135045945249,13.15103240232202,0.847255902217167
2020aciz,14139.024445073592,-6535.24287468969,59213.814966801496,14.237120134553795,38.73394642641766,0.055174738707893356,0.6322511764315373,0.21699699148696386,6419.815067137851,-1866.5612506619088,59195.69913680119,6.830248872709947,117.51230475824777,0.5309111324939819,24.48804345207546,0.5930236100758529
2020acjy,6461.4513507912025,332.9774368209205,59196.028740026595,3.9168171474674263,9.30765177544757,0.80882913078438,23.410615905429996,0.5280424612034399,4200.390816568776,123.21439228131567,59197.2231695552,1.249146466023258,22.940850805304816,0.03745684787273529,13.19494886257381,4.172983147881342
2020acmm,10646.816658315669,502.19617297366676,59200.87337641956,2.3373213571462905,10.39536593334624,0.10983161742576786,16.753480955274394,6.577626655840225,11794.14089412749,-638.7672325425074,59200.728278849696,3.3353714991862615,29.64420659822397,6.089337374781678e-05,16.256736864147843,1.756844357776084
2020acts,10834.024843115898,335.0752552279664,59203.01540140484,3.0152984063153556,11.319256416186505,0.578069041842282,19.48708505320336,1.6402308663471326,11096.45343032642,259.95271105503844,59201.8302413741,1.9760070458222025,26.70780108374051,0.6054309614682349,21.093034925355113,0.8764095312580861
2020adkc,5233.816425834864,300.6705327137429,59208.34867950838,3.152316774989659,9.651225813937122,0.4883683456797887,20.07161425665759,0.6943012976914008,4017.457453350494,248.09125456393872,59210.094482486675,0.31641455308541266,24.637813211550885,0.011688687727034353,11.710636435029047,1.393121250171427
2020adlp,6600.479959106226,279.2207046337994,59210.260039286026,2.4296960197981075,11.22675357165702,0.47173447591843365,19.107273120599583,2.3268835431303057,7922.370252227944,120.60947609820482,59214.725368917905,5.566150272385998,28.051012749632193,0.5584327407939884,16.310233271690333,1.6947311355292551
2020aekp,16918.815765577667,5384.913034475776,59218.39573181028,3.421929300760462,6.573599936184426,0.7604812672676764,20.87768071185909,11.215671198798582,10493.395972440221,6842.324166811037,59235.69721812609,7.467172948153731,19.959348546955923,0.00034283854831884675,0.0010083517289965413,9.943285699943067
2020aeqp,9332.136320775804,283.7637409551162,59214.06558540054,1.207046140889491,19.92153183182538,0.8945123669279238,34.56839680850483,2.1893670213307668,6222.639344449948,288.03677971075285,59250.307264872536,199.72913177788126,24.24250595089893,0.5148942845561646,11.000284484449642,3.8119491552921816
2020azn,1840.1863487800451,-40.05013079021455,58875.87953955336,3.16929662600423,12.532085545399749,0.28796486392821175,17.354638170082822,0.8533742625483152,2911.5304747766363,-936.2313089186675,58873.15406214064,7.85798980992775,29.835493791793212,0.00022099142433251728,14.867918529810257,0.5508524615549556
