SURVEY:  YSE
SNID:  2021bei
otherID: 
IAUC:    UNKNOWN
RA:        225.4343540  deg
DECL:       41.2827830  deg
MWEBV:    0.015 +- 0.001 MW E(B-V)
REDSHIFT_FINAL: NaN +- -99.0 (PHOTO-Z)
PHOTO_Z: NaN 
VETTED_PSO_NAME: NaN 
VETTED_PS1_OBJID: -99 
VETTED_HOST_GALAXY_STATUS: Z 
VETTED_HOST_GALAXY_COORDS(RA, DECL)[deg]: (-99.0, -99.0) 
VETTED_HOST_GALAXY_NAME(SIMBAD,SDSS): Not Queried 
VETTED_HOST_GALAXY_REDSHIFT(HOST_Z): -99.000000 
SEARCH_PEAKMJD: 59349.460
HOST_LOGMASS: -99.0000 +- -99.0000
PEAK_ABS_MAG: NA
SPEC_CLASS: NA
SPEC_CLASS_BROAD: NA
PARSNIP_PRED: NA
PARSNIP_CONF: NA
PARSNIP_S1: NA +- NA
PARSNIP_S2: NA +- NA
PARSNIP_S3: NA +- NA
SUPERRAENN_PRED: NA
SUPERRAENN_CONF: NA
SET_ZTF_FP: 27.500
PEAK_SNR: 31.111
MAX_MJD_GAP(days): 97.270
NOBS_BEFORE_PEAK: 123
NOBS_TO_PEAK: 124
NOBS_AFTER_PEAK: 98
SEARCH_PEAKMAG: 19.012
SEARCH_PEAKFLT: g
FILTERS: YrigXz
MASK_USED: Not NA Mag, FLUXCALERR > 0, MAGERR <= 1.5, SNR >= 4, PM_PEAKMJD = 300, FLAG = 0x00
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021bei.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0001
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 1.167 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS_AFTER_MASK: 222
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59051.280 g NULL 559.705 62.936 20.630 0.122 0x00
OBS: 59081.260 g NULL 288.876 52.523 21.348 0.197 0x00
OBS: 59095.250 r NULL 403.730 77.647 20.985 0.209 0x00
OBS: 59097.240 r NULL 402.268 67.745 20.989 0.183 0x00
OBS: 59194.510 Y 720 786.521 118.235 20.261 0.163 0x00
OBS: 59194.542 X 720 543.042 122.333 20.663 0.245 0x00
OBS: 59199.516 Y 720 537.663 132.667 20.674 0.268 0x00
OBS: 59199.539 X 720 666.368 118.902 20.441 0.194 0x00
OBS: 59202.509 X 720 615.536 121.497 20.527 0.214 0x00
OBS: 59204.516 Y 720 618.379 95.935 20.522 0.168 0x00
OBS: 59217.471 Y 720 981.034 157.901 20.021 0.175 0x00
OBS: 59219.511 Y 720 849.657 123.712 20.177 0.158 0x00
OBS: 59220.660 z NULL 1041.514 116.872 19.956 0.122 0x00
OBS: 59220.660 g NULL 1432.398 86.051 19.610 0.065 0x00
OBS: 59221.496 X 720 638.426 102.916 20.487 0.175 0x00
OBS: 59223.505 Y 720 741.464 132.632 20.325 0.194 0x00
OBS: 59223.529 X 720 831.867 86.322 20.200 0.113 0x00
OBS: 59227.486 X 720 759.664 87.470 20.298 0.125 0x00
OBS: 59227.548 Y 720 770.063 86.046 20.284 0.121 0x00
OBS: 59229.538 Y 720 892.293 152.367 20.124 0.185 0x00
OBS: 59229.556 X 720 587.275 143.104 20.578 0.265 0x00
OBS: 59230.660 g NULL 1785.472 93.288 19.371 0.057 0x00
OBS: 59230.660 i NULL 1245.330 82.676 19.762 0.072 0x00
OBS: 59231.495 Y 720 944.746 77.118 20.062 0.089 0x00
OBS: 59231.554 X 720 957.685 70.908 20.047 0.080 0x00
OBS: 59236.660 i NULL 1286.333 103.568 19.727 0.087 0x00
OBS: 59236.660 g NULL 2058.971 79.086 19.216 0.042 0x00
OBS: 59242.640 i NULL 1162.760 158.087 19.836 0.148 0x00
