SURVEY:  YSE
SNID:  2020zqp
otherID: 
IAUC:    UNKNOWN
RA:        96.5367000  deg
DECL:       -25.7379940  deg
MWEBV:    0.065 +- 0.003 MW E(B-V)
REDSHIFT_FINAL: NaN +- -99.0 (PHOTO-Z)
PHOTO_Z: NaN 
VETTED_PSO_NAME: NaN 
VETTED_PS1_OBJID: -99 
VETTED_HOST_GALAXY_STATUS: Z 
VETTED_HOST_GALAXY_COORDS(RA, DECL)[deg]: (-99.0, -99.0) 
VETTED_HOST_GALAXY_NAME(SIMBAD,SDSS): Not Queried 
VETTED_HOST_GALAXY_REDSHIFT(HOST_Z): -99.000000 
SEARCH_PEAKMJD: 59129.620
HOST_LOGMASS: -99.0000 +- -99.0000
PEAK_ABS_MAG: NA
SPEC_CLASS: NA
SPEC_CLASS_BROAD: NA
PARSNIP_PRED: NA
PARSNIP_CONF: NA
PARSNIP_S1: NA +- NA
PARSNIP_S2: NA +- NA
PARSNIP_S3: NA +- NA
SUPERRAENN_PRED: NA
SUPERRAENN_CONF: NA
SET_ZTF_FP: 27.500
PEAK_SNR: 31.974
MAX_MJD_GAP(days): 23.839
NOBS_BEFORE_PEAK: 18
NOBS_TO_PEAK: 19
NOBS_AFTER_PEAK: 64
SEARCH_PEAKMAG: 18.389
SEARCH_PEAKFLT: r
FILTERS: YrigXz
MASK_USED: Not NA Mag, FLUXCALERR > 0, MAGERR <= 1.5, SNR >= 4, PM_PEAKMJD = 300, FLAG = 0x00
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020zqp.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0005
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 1500
# DIST_FROM_CENTER_DEG: 1.406 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS_AFTER_MASK: 83
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58831.414 X 258 1766.678 169.612 19.382 0.104 0x00
OBS: 58855.253 X 258 2081.846 234.864 19.204 0.122 0x00
OBS: 58855.268 Y 258 912.163 144.754 20.100 0.172 0x00
OBS: 58856.252 X 258 884.753 182.883 20.133 0.224 0x00
OBS: 58856.268 Y 258 1294.821 120.588 19.719 0.101 0x00
OBS: 58861.295 Y 258 1414.578 321.235 19.623 0.247 0x00
OBS: 58875.314 X 258 1660.697 191.024 19.449 0.125 0x00
OBS: 58878.233 X 258 907.455 213.513 20.105 0.255 0x00
OBS: 58878.272 Y 258 1877.466 244.889 19.316 0.142 0x00
OBS: 58881.251 Y 258 2162.959 200.822 19.162 0.101 0x00
OBS: 58885.188 Y 258 2852.728 521.613 18.862 0.199 0x00
OBS: 58891.252 Y 258 1930.440 205.778 19.286 0.116 0x00
OBS: 58894.210 Y 258 1184.139 165.644 19.816 0.152 0x00
OBS: 58913.146 X 258 1570.553 231.557 19.510 0.160 0x00
OBS: 59117.620 i NULL 2119.653 176.911 19.184 0.091 0x00
OBS: 59117.620 g NULL 709.446 139.569 20.373 0.214 0x00
OBS: 59120.620 r NULL 2927.078 160.691 18.834 0.060 0x00
OBS: 59129.620 i NULL 1594.679 157.806 19.493 0.107 0x00
OBS: 59129.620 r NULL 4411.582 137.974 18.389 0.034 0x00
OBS: 59139.480 Y 258 1817.638 150.352 19.351 0.090 0x00
OBS: 59142.480 X 258 1044.135 86.266 19.953 0.090 0x00
OBS: 59145.590 g NULL 1925.087 165.432 19.289 0.093 0x00
OBS: 59147.600 z NULL 1766.764 261.537 19.382 0.161 0x00
OBS: 59150.503 X 258 1501.993 112.590 19.558 0.081 0x00
OBS: 59151.980 Y 258 2102.651 221.910 19.255 0.131 0x00
OBS: 59153.460 Y 258 2381.336 240.513 19.058 0.110 0x00
OBS: 59154.530 r NULL 2750.144 212.225 18.902 0.084 0x00
OBS: 59155.439 Y 258 2472.979 193.801 19.017 0.085 0x00
OBS: 59156.439 X 258 1874.493 290.346 19.318 0.168 0x00
OBS: 59161.570 g NULL 1902.449 138.873 19.302 0.079 0x00
OBS: 59161.570 z NULL 1761.683 208.804 19.385 0.129 0x00
OBS: 59166.446 X 258 1341.587 111.292 19.681 0.090 0x00
OBS: 59166.498 Y 258 2380.879 140.116 19.058 0.064 0x00
OBS: 59168.419 Y 258 2352.058 152.146 19.071 0.070 0x00
OBS: 59168.461 X 258 1763.462 153.102 19.384 0.094 0x00
OBS: 59169.408 Y 258 2173.675 151.251 19.157 0.076 0x00
OBS: 59169.463 X 258 1059.120 139.566 19.938 0.143 0x00
OBS: 59170.420 X 258 1772.429 116.842 19.379 0.072 0x00
OBS: 59171.399 X 258 1782.129 111.819 19.373 0.068 0x00
OBS: 59171.440 Y 258 2030.519 152.673 19.231 0.082 0x00
OBS: 59180.419 Y 258 2095.836 456.894 19.197 0.237 0x00
OBS: 59180.465 X 258 2596.529 404.534 18.964 0.169 0x00
OBS: 59182.397 Y 258 1460.868 195.035 19.588 0.145 0x00
OBS: 59184.419 X 258 1588.224 361.274 19.498 0.247 0x00
OBS: 59184.461 Y 258 1098.720 245.967 19.898 0.243 0x00
OBS: 59188.356 Y 258 2221.255 180.435 19.134 0.088 0x00
OBS: 59189.490 r NULL 3498.652 167.272 18.640 0.052 0x00
OBS: 59193.430 i NULL 593.536 144.369 20.566 0.264 0x00
OBS: 59198.420 Y 258 1256.615 200.512 19.752 0.173 0x00
OBS: 59203.339 X 258 1067.280 178.643 19.929 0.182 0x00
OBS: 59205.331 Y 258 1403.733 146.682 19.632 0.113 0x00
OBS: 59208.430 i NULL 737.196 182.479 20.331 0.269 0x00
OBS: 59208.430 r NULL 1168.373 193.536 19.831 0.180 0x00
OBS: 59210.380 r NULL 2980.073 260.168 18.814 0.095 0x00
OBS: 59213.400 r NULL 1812.207 194.709 19.354 0.117 0x00
OBS: 59215.305 Y 258 2966.380 508.092 18.819 0.186 0x00
OBS: 59216.293 Y 258 1946.513 162.435 19.277 0.091 0x00
OBS: 59216.380 r NULL 1274.292 223.666 19.737 0.191 0x00
OBS: 59217.334 Y 258 1529.712 170.370 19.538 0.121 0x00
OBS: 59218.314 X 258 1344.709 212.580 19.678 0.172 0x00
OBS: 59218.420 r NULL 1335.057 194.482 19.686 0.158 0x00
OBS: 59225.335 X 258 688.475 160.352 20.405 0.253 0x00
OBS: 59225.390 r NULL 3039.173 163.680 18.793 0.058 0x00
OBS: 59225.390 g NULL 885.637 174.693 20.132 0.214 0x00
OBS: 59227.335 X 258 1503.610 175.457 19.557 0.127 0x00
OBS: 59229.294 X 258 1709.055 214.571 19.418 0.136 0x00
OBS: 59231.252 X 258 831.222 180.054 20.201 0.235 0x00
OBS: 59231.293 Y 258 1331.307 224.372 19.689 0.183 0x00
OBS: 59233.234 Y 258 1011.475 127.943 19.988 0.137 0x00
OBS: 59237.400 r NULL 2992.782 215.265 18.810 0.078 0x00
OBS: 59244.350 r NULL 1596.677 148.352 19.492 0.101 0x00
OBS: 59249.211 X 258 2558.378 359.682 18.980 0.153 0x00
OBS: 59251.209 Y 258 2052.290 134.415 19.219 0.071 0x00
OBS: 59262.210 Y 258 2433.851 173.043 19.034 0.077 0x00
OBS: 59264.189 Y 258 2471.541 172.565 19.018 0.076 0x00
OBS: 59266.147 X 258 1551.317 308.021 19.523 0.216 0x00
OBS: 59268.147 X 258 1757.159 233.937 19.388 0.145 0x00
OBS: 59275.234 Y 258 1762.734 258.516 19.385 0.159 0x00
OBS: 59278.147 Y 258 1704.165 232.583 19.421 0.148 0x00
OBS: 59278.189 X 258 1262.686 204.287 19.747 0.176 0x00
OBS: 59290.173 X 258 1699.696 130.080 19.424 0.083 0x00
OBS: 59292.148 X 258 1822.413 138.186 19.348 0.082 0x00
OBS: 59294.152 X 258 1628.300 278.146 19.471 0.185 0x00
END:
