SURVEY:  YSE
SNID:  2019ubp
otherID: 
IAUC:    UNKNOWN
RA:        140.0740870  deg
DECL:       -2.7843400  deg
MWEBV:    0.031 +- 0.002 MW E(B-V)
REDSHIFT_FINAL: 0.085 +- -99.0 (PHOTO-Z)
PHOTO_Z: 0.085 (W/ PS1 ASSOC.)
VETTED_PSO_NAME: PSO J092017.773-024703.519 
VETTED_PS1_OBJID: 104651400740489242 
VETTED_HOST_GALAXY_STATUS: S 
VETTED_HOST_GALAXY_COORDS(RA, DECL)[deg]: (140.0740352, -2.7843474) 
VETTED_HOST_GALAXY_NAME(SIMBAD,SDSS): TYC 4884-1146-1 
VETTED_HOST_GALAXY_REDSHIFT(HOST_Z): 0.000172 
SEARCH_PEAKMJD: 58820.610
HOST_LOGMASS: -99.0000 +- -99.0000
PEAK_ABS_MAG: NA
SPEC_CLASS: NA
SPEC_CLASS_BROAD: NA
PARSNIP_PRED: SN II
PARSNIP_CONF: 44.3
PARSNIP_S1: -0.694 +- 0.144
PARSNIP_S2: 1.392 +- 0.17
PARSNIP_S3: -1.064 +- 0.076
SUPERRAENN_PRED: NA
SUPERRAENN_CONF: NA
SET_ZTF_FP: 27.500
PEAK_SNR: 23.954
MAX_MJD_GAP(days): 23.999
NOBS_BEFORE_PEAK: 21
NOBS_TO_PEAK: 22
NOBS_AFTER_PEAK: 70
SEARCH_PEAKMAG: 19.126
SEARCH_PEAKFLT: g
FILTERS: YrigXz
MASK_USED: Not NA Mag, FLUXCALERR > 0, MAGERR <= 1.5, SNR >= 4, PM_PEAKMJD = 300, FLAG = 0x00
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2019ubp.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0010
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.420 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS_AFTER_MASK: 92
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58759.522 Y 416 915.310 218.169 20.096 0.259 0x00
OBS: 58761.524 Y 416 1007.710 199.695 19.996 0.219 0x00
OBS: 58765.504 X 416 1175.097 143.833 19.825 0.133 0x00
OBS: 58775.519 X 416 1550.397 203.494 19.524 0.143 0x00
OBS: 58778.498 Y 416 1625.680 385.239 19.472 0.257 0x00
OBS: 58778.523 X 416 947.918 217.921 20.058 0.250 0x00
OBS: 58781.523 Y 416 2223.321 382.036 19.132 0.187 0x00
OBS: 58784.526 Y 416 1302.862 310.981 19.713 0.259 0x00
OBS: 58787.528 Y 416 1398.343 198.620 19.636 0.154 0x00
OBS: 58790.512 Y 416 1483.632 108.515 19.572 0.079 0x00
OBS: 58794.530 Y 416 1403.489 109.949 19.632 0.085 0x00
OBS: 58794.548 X 416 1731.243 140.311 19.404 0.088 0x00
OBS: 58799.483 Y 416 1533.769 179.200 19.536 0.127 0x00
OBS: 58803.430 Y 416 1394.431 231.782 19.639 0.180 0x00
OBS: 58806.467 X 416 1778.443 217.862 19.375 0.133 0x00
OBS: 58806.541 Y 416 1435.122 202.394 19.608 0.153 0x00
OBS: 58812.505 X 416 1578.145 92.585 19.505 0.064 0x00
OBS: 58812.547 Y 416 1529.934 130.834 19.538 0.093 0x00
OBS: 58814.610 i NULL 1490.361 100.032 19.567 0.073 0x00
OBS: 58814.610 g NULL 2098.195 91.795 19.195 0.048 0x00
OBS: 58817.630 r NULL 1361.311 145.132 19.665 0.116 0x00
OBS: 58820.610 g NULL 2236.760 93.376 19.126 0.045 0x00
OBS: 58820.610 i NULL 1469.574 83.616 19.582 0.062 0x00
OBS: 58827.418 Y 416 1270.839 229.219 19.740 0.196 0x00
OBS: 58829.580 r NULL 1368.708 99.410 19.659 0.079 0x00
OBS: 58829.580 z NULL 1219.950 111.810 19.784 0.100 0x00
OBS: 58830.443 Y 416 1401.722 172.802 19.633 0.134 0x00
OBS: 58830.550 X 416 1721.120 233.096 19.410 0.147 0x00
OBS: 58837.439 Y 416 1171.543 178.266 19.828 0.165 0x00
OBS: 58837.481 X 416 1444.434 136.706 19.601 0.103 0x00
OBS: 58849.462 X 416 1364.234 100.370 19.663 0.080 0x00
OBS: 58852.436 Y 416 1296.988 85.002 19.718 0.071 0x00
OBS: 58855.438 X 416 1530.740 153.429 19.538 0.109 0x00
OBS: 58859.341 Y 416 1454.945 299.530 19.593 0.224 0x00
OBS: 58860.353 Y 416 1381.062 339.086 19.649 0.267 0x00
OBS: 58863.341 Y 416 1183.427 207.513 19.817 0.190 0x00
OBS: 58863.413 X 416 1769.778 218.915 19.380 0.134 0x00
OBS: 58866.373 Y 416 1361.299 114.758 19.665 0.092 0x00
OBS: 58866.397 X 416 1431.585 113.404 19.610 0.086 0x00
OBS: 58873.313 Y 416 1202.662 134.004 19.800 0.121 0x00
OBS: 58873.356 X 416 1408.413 78.697 19.628 0.061 0x00
OBS: 58876.294 Y 416 1254.078 95.103 19.754 0.082 0x00
OBS: 58876.357 X 416 1241.021 83.125 19.766 0.073 0x00
OBS: 58879.353 Y 416 1396.384 274.438 19.637 0.213 0x00
OBS: 58880.251 X 416 1474.297 134.434 19.579 0.099 0x00
OBS: 58880.329 Y 416 1196.769 109.881 19.805 0.100 0x00
OBS: 58881.246 X 416 1401.386 149.595 19.634 0.116 0x00
OBS: 58881.315 Y 416 1245.816 137.884 19.761 0.120 0x00
OBS: 58884.294 X 416 1365.313 230.855 19.662 0.184 0x00
OBS: 58885.229 Y 416 1503.311 356.239 19.557 0.257 0x00
OBS: 58885.294 X 416 1678.659 286.017 19.438 0.185 0x00
OBS: 58890.292 X 416 1220.125 278.273 19.784 0.248 0x00
OBS: 58891.213 X 416 1038.281 199.411 19.959 0.209 0x00
OBS: 58891.314 Y 416 1064.384 178.100 19.932 0.182 0x00
OBS: 58895.231 X 416 1234.616 92.309 19.771 0.081 0x00
OBS: 58895.275 Y 416 1141.515 100.104 19.856 0.095 0x00
OBS: 58896.233 X 416 1340.226 79.963 19.682 0.065 0x00
OBS: 58896.286 Y 416 991.281 105.224 20.010 0.115 0x00
OBS: 58898.273 X 416 1207.592 69.986 19.795 0.063 0x00
OBS: 58898.314 Y 416 1084.565 106.958 19.912 0.107 0x00
OBS: 58899.315 Y 416 986.935 98.115 20.014 0.108 0x00
OBS: 58899.356 X 416 1432.161 84.945 19.610 0.064 0x00
OBS: 58900.253 Y 416 976.371 106.539 20.026 0.118 0x00
OBS: 58900.292 X 416 1172.116 97.542 19.828 0.090 0x00
OBS: 58903.229 Y 416 1113.010 99.131 19.884 0.097 0x00
OBS: 58903.272 X 416 1219.114 85.590 19.785 0.076 0x00
OBS: 58904.229 Y 416 963.189 97.585 20.041 0.110 0x00
OBS: 58904.272 X 416 1202.328 80.215 19.801 0.072 0x00
OBS: 58905.258 X 416 1170.076 120.644 19.829 0.112 0x00
OBS: 58909.252 X 416 995.769 190.753 20.005 0.208 0x00
OBS: 58909.299 Y 416 1014.708 161.258 19.984 0.172 0x00
OBS: 58911.230 Y 416 987.783 179.570 20.013 0.197 0x00
OBS: 58912.229 Y 416 1115.099 139.392 19.882 0.136 0x00
OBS: 58912.251 X 416 1175.632 157.885 19.826 0.147 0x00
OBS: 58913.230 Y 416 858.095 168.379 20.166 0.213 0x00
OBS: 58913.274 X 416 1191.650 182.112 19.810 0.166 0x00
OBS: 58915.167 Y 416 1204.554 265.142 19.798 0.239 0x00
OBS: 58915.231 X 416 1341.690 290.746 19.684 0.237 0x00
OBS: 58939.229 Y 416 741.820 152.217 20.324 0.223 0x00
OBS: 58940.170 X 416 1142.891 136.102 19.855 0.129 0x00
OBS: 58941.234 X 416 911.410 182.746 20.101 0.218 0x00
OBS: 58954.184 X 416 904.584 107.495 20.109 0.129 0x00
OBS: 58955.212 Y 416 810.595 100.398 20.231 0.136 0x00
OBS: 58956.187 Y 416 555.934 90.638 20.637 0.177 0x00
OBS: 58956.227 X 416 774.134 97.102 20.278 0.136 0x00
OBS: 58962.159 Y 416 774.950 116.690 20.277 0.163 0x00
OBS: 58963.192 X 416 646.396 74.668 20.474 0.125 0x00
OBS: 58964.226 Y 416 514.169 117.765 20.722 0.249 0x00
OBS: 58966.169 Y 416 712.087 165.435 20.369 0.252 0x00
OBS: 58968.187 Y 416 674.917 114.635 20.427 0.184 0x00
OBS: 58975.152 Y 416 842.606 177.756 20.186 0.229 0x00
OBS: 58979.210 X 416 496.973 108.151 20.759 0.236 0x00
END:
