name,transient_RA,transient_Dec,status,disc_date,spec_class,transient_z,host_photo_z
2020hwg,191.6703335,-5.291538207,Ignore,5/17/20 0:00,,,0.122609747
2020kfh,169.6669288,9.325029282,Ignore,5/17/20 0:00,,,0.257954
2020kff,189.2153762,-0.722257575,Ignore,5/17/20 0:00,,,0.242483
2020kfj,197.2233532,-1.381662423,Ignore,5/17/20 0:00,,,0.157131
2020kfi,190.2488759,1.65585017,Ignore,5/17/20 0:00,,,0.146986
2020kfg,193.1211763,6.150436527,Ignore,5/17/20 0:00,,,0.305025
2020kzv,153.8638169,2.950366897,Ignore,12:57.6,,,0.22465
2020kuv,197.4332094,-1.293388684,Ignore,34:33.6,,,0.359668
2020kxr,197.7644473,-3.975378766,Ignore,5/17/20 0:00,,,-99
2020kxp,149.547925,7.526425,Ignore,11:31.2,,,0.173961
2020kim,224.042388,40.42028786,Ignore,5/18/20 0:00,,,0.360586
2020kmm,232.5800428,-0.190944417,Ignore,5/19/20 0:00,,,-99
2020kml,225.7741981,-2.679657556,Ignore,18:14.4,,,0.141584
2020kyb,213.5919101,-5.601673713,Ignore,5/21/20 0:00,,,-99
2020kob,240.5180629,33.24674886,Ignore,5/20/20 0:00,,,0.058494
2020mbn,191.3339522,13.71585664,Ignore,11:31.2,,,0.032031
2020koe,241.5396071,34.1147747,Ignore,5/20/20 0:00,,,0.100316
2020kof,190.1526403,10.05670721,Ignore,5/20/20 0:00,,,0.162299
2020kqz,228.1091976,-1.774139061,Ignore,15:50.4,,,0.205509
2020jmm,223.2983127,-12.47387577,Ignore,5/21/20 0:00,,,-99
2020ley,194.2294583,2.347463889,Ignore,5/17/20 6:28,,,0.337583
2020lex,231.1054579,9.115303697,Ignore,5/17/20 11:24,,,0.230877
2020kvd,202.7445159,34.91600086,Ignore,5/23/20 0:00,,,0.169413
2020kvb,219.9250619,38.42169918,Ignore,5/23/20 0:00,,,0.135317
2020kvc,193.9640644,-3.80112564,Ignore,5/23/20 0:00,,,-99
2020kfy,147.4357788,30.37178769,Ignore,27:04.0,,,0.116552
2020lew,203.210486,32.53988082,Ignore,46:04.8,,,0.062285
2020lev,189.7895458,-5.388393494,Ignore,5/23/20 0:00,,,-99
2020lad,174.6984706,12.45368325,Ignore,5/25/20 6:21,,,0.191427
2020lez,235.4176353,12.77921741,Ignore,39:50.4,,,-99
2020lac,227.4992531,-0.536982704,Ignore,5/25/20 0:00,,,0.264891
2020lgr,225.1317657,39.55364839,Ignore,5/28/20 0:00,,,0.174946
2020lgq,232.7458122,14.25018646,Ignore,01:26.4,,,0.152624
2020lkr,219.4640276,39.17307902,Ignore,5/28/20 0:00,,,0.183421
2020lgy,210.077239,33.81406888,Interesting,25:15.0,,,0.077328
2020lks,209.6726559,30.65610488,Ignore,5/28/20 0:00,,,0.12276
2020lhw,317.9464263,10.6153872,Ignore,5/29/20 0:00,,,-99
2020lhz,195.637387,21.83881873,Ignore,46:04.8,,,0.687318
2020lhy,187.3687841,11.19644386,Ignore,5/29/20 0:00,,,0.104491
2020lsz,325.3577912,13.14816578,Ignore,5/29/20 0:00,,,-99
2020lib,194.0047931,-1.769824032,Ignore,5/29/20 0:00,,,0.105095
2020lly,235.9650182,13.68183271,Ignore,5/31/20 0:00,,,-99
2020gcv,322.8402813,9.430009051,Ignore,6/2/20 0:00,SN II,0.028396,0.034186
2020ltk,143.1794125,36.07052222,Ignore,37:26.4,,,0.69788
2020llz,225.3997463,-2.938222699,Ignore,5/31/20 0:00,,,0.174882
2020ltj,240.7715169,32.56780204,Ignore,5/31/20 0:00,,,0.189753
2020jjb,322.6027203,11.60264121,Ignore,6/1/20 0:00,,,0.032684
2020kzy,237.9576809,28.9414157,Ignore,6/3/20 0:00,,,0.152975
2020imb,178.165059,20.39462132,Ignore,4/29/20 9:00,,,0.138766975
2020jev,147.1619537,33.41757113,Interesting,25:55.2,,,0.161130315
2020kry,196.7141927,21.11393093,Ignore,58:36.8,,,0.071239
2020azt,193.4257569,-4.441502773,NeedsTemplate,1/22/20 14:02,SN Ia,0.15,-99
2020azh,193.2792676,-4.061595781,NeedsTemplate,1/22/20 14:06,SN II,0.029,-99
2020awu,171.3480349,9.983898673,NeedsTemplate,1/23/20 13:22,Other,0.065,0.076336845
2019tvv,177.7725972,21.76725784,FollowupFinished,10/31/19 3:41,SN Ia,0.026,0.038490864
2019wbv,134.6891422,-4.565620149,FollowupFinished,11/27/19 14:38,,,-99
2019zfv,162.8401159,-4.281892309,FollowupFinished,12/24/19 14:11,SN Ia,0.1357,-99
2020add,155.0094056,6.631778579,FollowupFinished,1/17/20 11:38,SN Ia,0.108,0.079470857
2019wmr,146.51478,33.52826522,FollowupFinished,12/13/19 10:24,SN II,0.038,0.036589259
2020lxe,169.2888076,13.35728338,Ignore,25:55.2,,,0.111547379
2020lxd,172.5412143,12.83251751,Ignore,27:21.6,,,0.354863
2020nfh,236.7938438,16.30158088,Ignore,6/8/20 0:00,,,0.312985
2020lyv,150.5015188,5.016329938,Ignore,5/11/20 8:38,,,0.367126
2020lyu,190.251265,9.746829296,Ignore,6/8/20 0:00,,,0.252244
2020juu,190.1883484,13.3169965,Ignore,6/8/20 0:00,,,0.084402
2020ndf,190.0741867,11.45472687,Ignore,6/8/20 0:00,,,0.284912
2020lyz,186.4495985,17.47122104,Ignore,46:04.8,,,0.114001
2020mbh,249.3828636,35.97594014,Ignore,22:33.6,,,0.042513
2020mbg,228.5389204,-2.792643572,Ignore,6/9/20 0:00,,,0.324706
2020mbi,244.1749466,36.69986569,Ignore,6/9/20 0:00,,,0.150119
2020ndg,188.0617915,11.96071782,Ignore,6/9/20 0:00,,,0.162505
2020nfg,239.2074538,32.23710703,Ignore,19:40.8,,,0.345252
2020ndh,233.7812167,9.750805556,Ignore,5/31/20 12:00,,,0.165645
2020ldd,194.3730811,2.484276211,Ignore,5/21/20 0:00,,,0.291725
2020mvu,183.0442699,18.4827883,Ignore,6/13/20 0:00,,,0.776603
2020mms,246.4690429,26.69054096,Ignore,6/13/20 0:00,,,0.174478
2020lbf,310.934445,-1.238088879,Ignore,6/13/20 0:00,SN Ia,0.056079,0.043943
2020lhx,142.6407839,-15.42875531,Ignore,12:57.6,,,-99
2020nbw,193.2943667,-1.821427778,Ignore,47:31.2,,,0.163308
2020nbx,193.9550914,21.07675811,Ignore,6/10/20 6:57,,,0.441607
2020mnx,194.6228866,-5.097069227,Ignore,6/10/20 6:50,,,-99
2020mka,230.5916605,13.52255112,Ignore,6/14/20 0:00,,,0.126558
2020ndi,231.3131343,8.971973446,Ignore,6/14/20 0:00,,,0.123377
2020msu,219.8699472,38.447404,Interesting,44:01.0,SN Ia,0.1,0.43842
2020nff,193.3643167,-4.53585,Ignore,5/19/20 6:28,,,-99
2020ndj,195.9029069,16.93867347,Ignore,6/14/20 6:43,,,0.598775
2020lis,333.7615925,6.055950487,Ignore,6/14/20 0:00,,,0.113459
2020mrv,227.6148954,-3.015327022,Ignore,6/15/20 0:00,,,0.135823
2020lom,325.7341589,4.30538517,Ignore,6/28/20 0:00,,,-99
2020nib,241.0912735,34.29918002,Ignore,6/16/20 0:00,,,0.258159
2020mub,241.0836433,34.07037389,Ignore,19:40.8,,,0.18344
2020nic,243.8280624,27.89753628,Ignore,6/16/20 0:00,,,0.369224
2020nie,222.764476,38.46552526,Ignore,59:02.4,,,0.350413
2020mjn,232.1395562,13.01014656,Interesting,03:15.8,,,0.024164
2020mvy,226.7620956,9.727200094,Ignore,6/17/20 0:00,,,0.163414
2020mvw,148.681364,2.702312997,Ignore,33:07.2,,,0.075314
2020mwc,149.8468961,6.497194463,Ignore,33:07.2,,,0.089803
2020mvx,187.6686848,11.03321175,Ignore,38:52.8,,,0.329213
2020npn,314.3325083,-2.100166667,Ignore,08:38.4,,,0.422947
2020mcd,212.0364224,-4.051671712,Ignore,6/10/20 0:00,,,-99
2020nax,180.2571451,17.44775303,Ignore,33:07.2,,,0.154438
2020mju,243.5141523,33.90143887,Ignore,08:29.0,,,0.163699
2020nyu,309.6753914,-1.216511359,Ignore,6/22/20 0:00,,,0.058078
2020ofp,226.2024601,-2.602367276,Ignore,6/22/20 0:00,,,0.107445
2020nhl,221.1320708,-7.86010796,Ignore,6/23/20 0:00,,,-99
2020nhj,242.6514483,20.10116362,Ignore,08:38.4,,,0.185006
2020nwa,332.7778958,0.303205556,Ignore,6/14/20 9:19,,,0.151775
2020njw,243.6747343,31.04772225,Ignore,6/24/20 0:00,,,0.258517
2020nkv,230.4962588,10.43819992,Ignore,6/23/20 22:40,,,-99
2020nor,230.8473905,14.16778283,Ignore,48:57.6,,,0.026885
2020nde,230.2646891,12.92665514,Ignore,6/17/20 0:00,,,0.113284
2020mzr,0.901677269,19.9850198,Ignore,6/21/20 0:00,,,0.256103
2020noq,227.2980443,-10.54649056,Ignore,51:50.4,,,0.109156
2020odw,226.6073763,-10.51643234,Ignore,47:31.2,,,-99
2020ooo,333.4355417,6.448097222,Ignore,6/27/20 13:40,,,0.671091
2020nnk,241.6071238,25.27503012,Ignore,6/26/20 0:00,,,0.368883
2020mye,2.460279767,21.75312649,Ignore,6/21/20 0:00,,,0.113286
2020odu,242.8638094,24.68061111,Ignore,6/28/20 0:00,,,0.178424
2020odt,228.7573883,-1.32039588,Ignore,44:38.4,,,0.29617
2020ods,242.2384601,26.24192728,Ignore,6/28/20 0:00,,,0.309626
2020mrw,328.6234584,7.204954802,Ignore,6/14/20 0:00,,,0.075839
2020nue,313.4621666,-0.183881921,Ignore,6/30/20 0:00,,,0.26509
2020odr,239.2662078,32.2415534,Ignore,07:40.8,,,0.228597
2020olk,236.214075,18.36389722,Ignore,04:19.2,,,0.089137
2020pfs,247.2545375,33.00223333,Ignore,46:33.6,,,0.074405
2020nsp,244.6673537,30.8322416,Ignore,54:43.2,,,0.521241
2020odq,333.3434685,5.467705395,Ignore,6/29/20 0:00,,,0.09653
2020nuc,220.0800368,41.40853838,Ignore,6/30/20 0:00,,,0.066626
2020nrp,185.7777039,19.71609441,Ignore,6/30/20 0:00,,,0.190577
2020odn,322.2066363,9.907037758,Ignore,37:26.4,,,0.268633
2020nvd,6.541816655,28.0675891,Ignore,7/1/20 0:00,,,0.130297
2020nqu,355.7606547,24.50802309,Ignore,9/21/20 0:00,,,0.112728
2020mza,3.874458897,17.32431029,Interesting,20:37.0,,,0.029816
2020nud,6.622426843,19.4871476,Ignore,13:55.2,,,0.171906
2020qhp,4.497724223,20.67797614,Ignore,6/21/20 0:00,,,0.185389
2020myi,0.650026258,23.15173511,Ignore,7/1/20 0:00,SN Ia,0.073,0.030844
2020nlk,5.304707341,28.1484092,Ignore,7/1/20 0:00,,,0.105681
2020jnx,178.1077201,21.30248509,Ignore,7/2/20 0:00,,,0.029173
2020oay,193.7060844,-4.578440612,Ignore,10:04.8,,,-99
2020noz,187.2510661,7.84955483,Following,33:07.2,SN IIn,0.025,0.02786
2020oku,195.7560231,2.31908383,Ignore,7/4/20 0:00,,,0.305786
2020neh,230.3336448,14.06964441,Following,06:47.8,TDE,0.062,0.087425
2020oix,193.2548052,6.625265674,Ignore,16:19.2,,,0.120305
2020opa,321.5970125,11.47350833,Ignore,48:35.0,,,0.137061
2020oiy,218.4399942,42.06923388,Ignore,54:43.2,,,0.356037
2020ohy,229.492429,11.22326473,Ignore,7/11/20 0:00,,,0.096249
2020oos,193.7848719,-2.557171023,Ignore,07:40.8,,,0.090156
2020oot,204.8150659,29.31921485,Ignore,27:21.6,,,0.12715
2020oou,196.4747756,-4.140305732,Ignore,7/9/20 7:04,,,-99
2020oov,216.3065719,43.4021799,Ignore,00:28.8,,,0.375962
2020oow,196.626809,-4.517584999,Ignore,7/12/20 6:28,,,-99
2020oox,220.8561221,42.72975725,Ignore,7/12/20 0:00,,,0.172507
2020ojl,220.6817429,-7.355098245,Ignore,7/11/20 0:00,,,-99
2020ovg,241.7721964,28.78872894,Ignore,7/13/20 0:00,,,0.094453
2020oiv,219.4583814,43.20553415,Ignore,54:43.2,,,0.164059
2020ovv,184.0513355,9.50719393,Ignore,7/2/20 6:50,,,0.058859
2020ovi,235.8360181,20.86336249,Interesting,49:55.2,,,0.206486
2020pip,193.2891053,3.348240542,Ignore,7/14/20 0:00,,,0.44141
2020pqw,193.8366411,17.78631253,Ignore,37:26.4,,,0.213075
2020kqb,235.0508029,14.28437253,Interesting,05:45.6,,,0.334731
2020nbo,239.5589531,18.10281031,Ignore,6/19/20 0:00,SN Ia,0.05,0.198859384
2020ogv,196.3933951,-2.586302866,Ignore,7/8/20 6:14,,,0.066015
2020mor,185.6869489,8.34382767,Ignore,47:49.0,,,0.089523
2020kmj,188.1748955,6.972686503,Ignore,6/14/20 0:00,,,0.104384
2020mwo,235.7999895,20.41254048,Ignore,6/8/20 0:00,,,0.163524
2020lnm,192.8722079,-5.429018211,Ignore,5/23/20 4:34,,,-99
2020kmv,186.4069627,7.39259503,Ignore,1/2/20 0:00,,,0.14624
2020poh,227.4864853,-12.08070264,Ignore,41:45.6,,,-99
2020pog,212.5113841,-6.139257659,Ignore,38:52.8,,,-99
2020qda,36.93966691,-1.555667152,Ignore,7/17/20 0:00,,,0.06606
2020jxa,238.1438099,25.57660567,Ignore,5/4/20 0:00,,,0.170156
2020ppq,227.5577981,12.28306774,Ignore,41:16.8,,,0.183938
2020qrn,207.8523958,32.03810556,Ignore,24:28.8,,,0.218695
2020qgo,232.2046036,-2.840433816,Ignore,7/18/20 0:00,,,0.137907
2020qgn,231.6663214,9.77410338,Ignore,7/18/20 0:00,,,0.109252
2020qro,224.7095583,0.451980556,Ignore,7/18/20 6:50,,,0.165052
2020qfz,225.7257688,-4.405691283,Ignore,7/18/20 0:00,,,-99
2020qgm,224.76085,0.65195,Ignore,44:38.4,,,0.151572
2020qgl,237.224649,27.0440715,Ignore,7/18/20 0:00,,,0.328145
2020azs,143.4399688,33.02812423,FollowupFinished,1/26/20 13:55,SN Ia,0.135,0.126689643
2020juq,236.2867801,21.87826878,FollowupFinished,5/13/20 0:00,SN Ia,0.12,0.136009
2020ghq,221.3351122,38.73840798,FollowupFinished,24:28.8,,,0.390952
2020ama,189.5619375,9.230725,FollowupFinished,1/20/20 13:39,SN II,0.063977,0.067104522
2020ann,150.6977417,3.599569444,FollowupFinished,1/21/20 11:19,SN Ia,0.08,0.11971465
2020apw,141.0120658,28.81498232,FollowupFinished,1/23/20 10:01,,,0.073324032
2020hr,139.6237731,28.14162736,NeedsTemplate,1/1/20 10:20,SN Ia,0.0821,0.073967456
2020kjk,319.518527,8.78032971,Ignore,7/11/20 0:00,,,0.084047
2020pzl,0.71098564,24.66621498,Ignore,7/11/20 0:00,,,0.28204
2020pyk,7.506566667,26.89885833,Ignore,59:31.2,,,0.137489
2020kpz,187.7310621,9.152847762,Following,24:28.8,SN II,0.039,0.036448
2020pyi,190.6985178,13.34719168,Ignore,25:55.2,,,0.222556
2020pyx,219.2181522,-8.066206729,Ignore,16:19.2,,,-99
2020qht,3.490997555,20.69555716,Ignore,7/21/20 0:00,,,0.246454
2020oen,228.298975,9.889327778,Ignore,6/15/20 9:36,,,0.165726
2020nrm,227.0264426,8.945307765,Ignore,6/16/20 4:48,,,0.219938
2020pwl,226.5590743,-12.76607649,Interesting,25:55.2,,,-99
2020qfw,214.0340514,-5.34550244,Ignore,48:57.6,,,-99
2020qbi,208.8035298,32.86670938,Interesting,24:28.8,,,0.046138
2020qbj,192.3653928,17.20995963,Ignore,34:33.6,,,0.328303
2020qrq,210.3863325,30.87852528,Interesting,50:52.8,,,0.072229
2020pux,330.2539997,1.968832167,Ignore,22:04.8,,,0.33606
2020qet,41.23056367,-4.047559689,Ignore,36:57.6,,,0.145451
2020trf,331.9940458,2.861727778,Ignore,15:21.6,,,0.281435
2020qfj,236.00126,18.34232108,Ignore,7/24/20 0:00,,,0.398458
2020qfv,240.6667686,21.17049542,Ignore,7/24/20 0:00,,,0.17957
2020ppe,9.899881973,6.66414753,Interesting,03:01.2,SN Ia,0.0388,0.052771
2020pth,10.64124055,3.902877537,Ignore,8/23/20 0:00,,,0.161651
2020psu,16.85697639,1.043727494,Ignore,7/28/20 0:00,,,0.161494
2020qqg,35.27252433,-3.581695738,Ignore,29:45.6,,,0.190002
2020pst,18.30014048,2.283870976,Following,7/17/20 11:01,SN Ia,0.046,0.048489
2020qrp,42.40563256,-5.43751385,Ignore,7/28/20 0:00,,,0.319498
2020pvj,333.4283794,0.039301947,Ignore,7/28/20 0:00,,,0.11651
2020qhn,240.5849555,27.24050435,Interesting,29:45.6,,,0.22014
2020qho,241.2083375,24.46030833,Ignore,7/25/20 7:48,,,0.103022
2020qqi,322.3055177,12.43865957,Ignore,7/29/20 0:00,,,-99
2020qrv,317.3471792,10.17428889,Ignore,7/29/20 10:33,,,0.103762
2020qlp,325.1029299,8.870061127,Interesting,36:28.8,,,0.204261
2020nim,244.2181821,26.73585846,Ignore,08:06.4,SN II,0.06,0.368427
2020rpl,357.0779125,24.84310278,Interesting,7/20/20 13:12,,,0.195147
2020rmo,2.21808613,20.33881792,Ignore,01:55.2,,,0.12055
2020vzc,13.99867917,3.974644444,Ignore,7/28/20 13:33,,,0.513558
2020toj,5.948229167,19.2192,Ignore,03:21.6,,,0.537066
2020pmq,5.565108232,18.56447356,Ignore,7/30/20 0:00,,,0.549607
2020qmy,318.0301796,-0.728607095,Ignore,7/30/20 0:00,,,0.066254
2020qrt,219.4862127,39.90008594,Ignore,7/31/20 6:43,,,0.31892
2020qte,226.6849203,-12.35192056,Ignore,7/31/20 0:00,,,-99
2020qpu,192.0041425,20.37149405,Ignore,37:26.4,,,0.075581
2020rjw,196.5353708,-3.405419444,Ignore,41:45.6,,,0.142736
2020rcs,186.017128,8.074016987,Ignore,33:07.2,,,0.085775
2019wdy,42.81896204,-3.89077032,Ignore,11/4/20 0:00,,,0.495427
2020qrs,2.848074191,20.07846852,Ignore,8/3/20 0:00,,,0.100635
2020ncg,232.7467679,-3.664621018,Ignore,6/15/20 0:00,,,-99
2020rmp,229.0925458,-3.344525,Ignore,4/20/20 11:24,,,-99
2020qze,227.9008105,13.73251857,Ignore,8/4/20 0:00,,,0.144355
2020qzg,241.6127833,29.077,Ignore,07:40.8,,,0.071416
2020ovk,358.5738705,26.32671447,Interesting,41:36.0,SN II,0.025,0.034637
2020pix,238.5029112,28.17262532,Interesting,33:41.0,,,0.097222
2020qtp,244.1864667,24.62712222,Interesting,07:40.8,,,0.095255
2020qtf,238.6985133,27.86139941,Ignore,06:14.4,,,0.050885
2020qxm,229.553256,13.17830959,Ignore,44:38.4,,,0.152372
2020qxl,235.1144166,12.99697854,Ignore,8/5/20 6:43,,,0.086488
2020nov,254.5540417,2.117511111,Following,34:53.0,TDE,0.084,-99
2020qzf,239.474921,26.73601844,Ignore,13:55.2,,,-99
2020rcr,242.2609018,28.20027455,Interesting,15:21.6,,,0.258246
2020rkr,331.0119549,7.147635501,Ignore,8/11/20 0:00,,,0.186974
2020kvl,193.3611661,-2.445869396,Interesting,37:26.4,SN Ia,0.12,0.131849
2020rla,334.0479127,34.71630124,Ignore,47:02.4,,,-99
2020rij,17.45455794,2.847616306,Ignore,8/12/20 0:00,,,0.128337
2020rkq,234.6672376,13.88115898,Ignore,24:28.8,,,-99
2020qyx,243.0781073,27.47217523,Ignore,8/10/20 0:00,,,0.12125
2020rom,317.5586339,-3.406252488,Ignore,8/14/20 0:00,,,0.271991
2020opy,239.1072111,23.37249896,Following,7/8/20 5:34,,,0.123422
2020rhg,9.706766716,3.403695837,Ignore,8/14/20 0:00,SN II,0.03,0.079228
2020riu,12.00802054,2.190448492,Ignore,09:07.2,,,0.446075
2020rsn,18.78921667,1.539094444,Ignore,8/12/20 13:12,,,0.220705
2020sdu,16.80731986,0.670233449,Ignore,8/14/20 0:00,,,0.680536
2020rof,13.70304288,4.195069983,Ignore,8/23/20 0:00,,,0.128784
2020rkp,220.0892162,-7.852953926,Ignore,8/11/20 6:36,,,-99
2020qqe,47.84735488,2.452320649,Ignore,8/15/20 0:00,,,0.093686
2020rmc,241.8578375,26.93251667,Interesting,8/13/20 7:12,,,-99
2020yja,58.90480417,-26.06195278,Ignore,28:19.2,,,-99
2020tao,66.33140417,-22.57472778,Ignore,8/16/20 14:31,,,-99
2020rsw,244.7722542,33.06998333,Ignore,23:02.4,,,0.387402
2020rst,66.05041065,-26.64910802,Ignore,8/16/20 0:00,,,-99
2020rsr,240.8054876,31.62067333,Ignore,8/14/20 6:21,,,0.237656
2020sxr,52.31331489,-28.94193706,Ignore,8/16/20 0:00,,,-99
2020rsx,324.6864809,10.1828613,Ignore,29:45.6,,,0.194002
2020rrr,325.8221104,9.468039717,Ignore,29:45.6,,,0.265741
2020rsu,247.6490604,32.52927806,Ignore,8/16/20 0:00,,,0.199899
2020rkt,36.24528115,-5.26174468,Following,11:02.4,SN Ia,0.103,0.221255
2020nrg,53.63718183,-4.810476777,Ignore,9/14/20 0:00,,,-99
2020rnl,327.901275,5.340058333,Ignore,00:31.0,,,0.1462
2020tre,328.98005,6.500369444,Ignore,13:55.2,,,0.126361
2020roi,244.5393245,36.77368128,Ignore,27:21.6,,,-99
2020trg,3.530083333,16.95443611,Ignore,12:28.8,,,0.58401
2020roj,236.4585747,21.9779064,Interesting,8/16/20 6:14,,,0.256893
2020yjb,238.6897208,16.29377222,Ignore,00:28.8,,,-99
2020rsp,208.8962599,32.32080951,Ignore,25:55.2,,,0.10183
2020rso,340.1628042,31.51094722,Ignore,25:26.4,,,0.383959
2020rrn,209.6209978,31.89187086,Ignore,02:52.8,,,0.092086
2020rss,46.42510924,-1.073237569,Interesting,51:21.6,,,0.147859
2020ulp,49.51924104,-0.992670691,Ignore,9/14/20 0:00,,,0.23551
2020toi,57.89320417,-23.66999444,Ignore,8/19/20 14:38,,,-99
2020ron,228.3681282,9.906136672,Interesting,53:16.8,,,0.12076
2020sej,229.8830792,10.67125556,Ignore,24:28.8,,,0.352109
2020rtg,224.9974583,40.33035556,Interesting,8/17/20 6:07,,,0.132411
2020ioz,195.9482562,20.90250092,FollowupFinished,29:45.6,SN Ia,0.06,-99
2020inp,226.6226125,10.26691111,FollowupFinished,4/29/20 10:12,SN Iax[02cx-like],0.07,0.520489
2020ivg,224.4416411,41.2383364,FollowupFinished,24:28.8,SN IIb,0.053,0.488863
2020ikq,204.0208764,28.98336578,FollowupFinished,47:31.2,SN IIb,0.037,0.10297607
2020iio,246.6673805,25.53308443,FollowupFinished,12:28.8,,,0.086594565
2020vtq,2.74895,27.33626389,Ignore,42:14.4,,,0.581262
2020rmg,17.28012346,-15.99716695,Following,56:09.6,SN Ia,0.04,-99
2020rwx,17.96121151,-14.44996584,Ignore,8/23/20 0:00,,,-99
2020vzb,22.05334167,-14.58554722,Ignore,20:38.4,,,-99
2020roo,230.9647163,10.06239893,Interesting,54:43.2,,,0.530381
2020sex,322.0372998,9.967220325,Ignore,8/29/20 0:00,,,0.377907
2020abxz,43.3043875,-5.090522222,Ignore,8/21/20 14:16,,,0.153653
2020qmv,36.3538,-7.987277778,Ignore,56:09.6,,,0.770004
2020tga,34.87424556,-5.055470828,Ignore,8/29/20 0:00,,,0.170412
2020tgb,37.46420532,-0.757202246,Ignore,9/12/20 0:00,,,0.230332
2020ski,36.46936726,-4.946622673,Ignore,50:52.8,,,0.10705
2020rth,52.11356423,-5.254538115,Interesting,29:45.6,SN II,0.0184,-99
2020trk,21.20756374,-17.23624904,Ignore,11:02.4,,,-99
2020skj,227.8443264,-0.136099904,Ignore,9/1/20 5:52,,,0.101065
2020tri,238.4228583,26.84105278,Ignore,00:57.6,,,0.128422
2020rdu,239.2604087,24.58078189,Interesting,7/14/20 8:52,,,0.199804
2020skd,315.8963721,-0.172880442,Interesting,34:44.8,SN Ia,0.06,0.075491
2020sss,313.4026985,-4.853920686,Ignore,24:24.0,,,-99
2020nrh,51.97198345,-3.802642841,Ignore,9/14/20 0:00,,,-99
2020tgv,52.69589384,-2.102230041,Ignore,9/3/20 0:00,,,-99
2020sxq,66.80810699,-20.81232217,Ignore,9/3/20 0:00,,,-99
2020sek,205.0112915,29.13737741,Interesting,24:28.8,,,0.040389
2020sxo,233.7492972,13.47506953,Ignore,9/10/20 0:00,,,0.224968
2020rvq,245.3918669,32.56745831,Ignore,9/4/20 0:00,SN Ia,0.131,0.116329
2020skv,247.2598156,36.55290775,Interesting,52:42.0,,,0.111166
2020rxy,317.1675767,14.01065337,Ignore,41:34.1,,,-99
2020sag,328.1597721,7.230752816,Following,03:51.0,SN Ia,0.04,0.211549
2020trj,219.1893708,41.39351667,Ignore,55:40.8,,,0.027633
2020sxp,246.2192656,28.82111347,Ignore,9/6/20 0:00,,,0.542754
2020sxs,66.90895652,-23.10025146,Ignore,10/15/20 0:00,,,-99
2020jfo,185.4603446,4.481694603,NeedsTemplate,5/14/20 0:00,SN II,0.00502,0.15734
2020rol,218.9620977,37.90769769,Ignore,31:40.8,,,0.176213
2020puc,318.8390012,9.909846899,Interesting,5/29/20 13:40,,,0.212942
2020tee,13.88561677,-19.94659982,Ignore,9/14/20 0:00,,,-99
2020tqy,10.07917533,1.512550569,Ignore,9/9/20 0:00,,,0.51967
2020tgd,240.4634737,36.2383402,Ignore,05:45.6,,,0.709657
2020tgu,244.2087429,32.33594575,Ignore,05:45.6,,,0.079355
2020tgc,237.8688994,27.57356612,Ignore,15:50.4,,,0.174449
2020tqz,333.03605,0.123469444,Ignore,47:02.4,SN Ia,0.136,0.140849
2020tra,21.91775696,-18.55355943,Ignore,9/10/20 0:00,,,-99
2020szp,335.274412,7.079795649,Ignore,02:52.8,,,0.135311
2020szo,322.9437421,8.667252178,Ignore,9/9/20 0:00,,,0.128721
2020twb,318.6906477,14.36848938,Ignore,10:04.8,,,-99
2020qnh,49.98347119,2.561679142,Ignore,9/11/20 0:00,,,0.479246
2020trl,315.8605847,-0.746292482,Ignore,39:50.4,,,0.071545
2020ton,314.01705,-1.756875,Ignore,07:40.8,,,0.148172
2020tlo,311.3333292,-0.864919444,Ignore,9/12/20 7:04,,,0.249565
2020sck,17.64513301,2.113939801,Following,03:21.6,SN Iax[02cx-like],0.017,-99
2020scq,40.97010667,-0.618528513,Following,8/25/20 13:33,,,0.134954
2020top,35.83253726,-1.541187981,Ignore,9/14/20 0:00,,,-99
2020tfy,337.7672958,36.68556389,Interesting,23:31.2,SN Ia,0.23,0.266846
2020tfw,240.975252,34.12325521,Interesting,05:45.6,,,0.07892
2020tfx,41.08671147,-1.360175065,Ignore,59:02.4,,,0.18149
2020tvj,42.3268897,-3.920525383,Ignore,9/28/20 0:00,,,0.118383
2020wxz,343.6307439,30.44268606,Ignore,8/29/20 0:00,,,0.484149
2020tmi,239.6093874,31.87554038,Ignore,04:19.2,,,0.22674
2020tln,237.5700958,25.10462222,Ignore,57:07.2,,,0.078822
2020tvl,35.70656652,-1.775704087,Ignore,9/14/20 0:00,,,0.310499
2020vxe,20.33552917,-19.73716667,Ignore,23:31.2,,,-99
2020sgy,60.9143076,-7.237554672,Ignore,9/13/20 0:00,,,-99
2020thx,22.28486443,-14.7939683,Following,52:19.2,SN II,0.084,-99
2020rfe,3.813683749,16.57794038,Ignore,8/24/20 0:00,,,0.129036
2020sjo,66.59144488,-10.09881226,Following,9/13/20 0:00,SN Ia,0.031141,-99
2020two,323.9586638,8.939789694,Ignore,04:05.0,,,0.186086
2020utk,317.2400792,9.443497222,Ignore,12:57.6,,,0.342453
2020utj,357.6614,25.734175,Ignore,20:09.6,,,0.469054
2020tpw,63.66507341,-9.506905301,Ignore,9/15/20 0:00,,,-99
2020tpv,63.47323071,-12.33871407,Ignore,36:57.6,,,-99
2020too,16.82460789,1.934523456,Ignore,52:19.2,,,-99
