name,transient_RA,transient_Dec,status,disc_date,spec_class,transient_z,host_photo_z
2020oa,197.372716362527,7.54537915950028,Ignore,2020-01-19 00:00:00,,,0.130326122836859
2019yfu,191.401510334131,1.18363664301071,Ignore,2020-01-19 00:00:00,SN Ia,0.0845,0.0966145070583519
2020bii,194.71320296483,6.50919401181985,Ignore,2020-01-19 00:00:00,,,0.30681524120382
2020bte,196.267571906206,4.75615509964006,Ignore,2020-01-19 00:00:00,,,0.17142233669273
2020btd,193.075006587109,5.46988899779979,Ignore,2020-01-19 00:00:00,,,0.599006
2020btg,196.724096413999,3.89433806575081,Ignore,2020-01-19 00:00:00,,,0.333208526700138
2020alw,145.920331732959,33.6790386805123,FollowupFinished,2020-01-19 10:27:50,,,0.143632330755618
2020apu,190.320812605286,8.95385522339715,Ignore,2020-01-20 00:00:00,,,0.117033524166072
2020bso,183.934357825267,12.1289688758644,Ignore,2020-01-20 13:37:55,,,0.104552171265518
2020bsk,189.35648149982,9.65036003088308,Ignore,2020-01-20 00:00:00,,,0.104342659587907
2020ej,241.6963688497,20.5380049019144,Ignore,2020-01-20 00:00:00,SN II,0.03333,0.0356164841782661
2020aly,208.041170638932,32.4369446685447,Ignore,2020-01-21 00:00:00,,,0.0433241787200484
2020alz,200.795689856081,34.8621168383522,Ignore,2020-01-21 00:00:00,,,0.100181629388858
2020bta,203.438780492342,35.1490212355205,Ignore,2020-01-21 00:00:00,,,0.350014155024586
2020alx,174.64602650108927,10.337293384541933,Ignore,2020-01-21 00:00:00,,,0.178963132523283
2020grz,162.7628875,-3.92851111111111,Ignore,2020-01-25 10:58:04.800000,,,0.31200350604966
2020amc,160.806619070493,-3.70372666142957,Ignore,2020-01-21 00:00:00,,,0.102633897019105
2020amb,161.890080329181,-4.02533277142461,Ignore,2020-01-21 00:00:00,,,
2020bth,153.589729911487,2.76368094085683,Ignore,2020-01-21 00:00:00,,,0.159633567136439
2020akx,194.912848095253,-5.09654996534318,Ignore,2020-01-22 00:00:00,,,0.374540514067873
2020rw,194.004001322854,-0.0543873326517271,Ignore,2020-01-22 00:00:00,,,0.0971647380133386
2020anl,195.850141865992,-3.5009347434884,Ignore,2020-01-22 00:00:00,,,0.0860337270943187
2020anm,193.137224602606,-5.53300148618299,Ignore,2020-01-22 00:00:00,,,
2020amg,204.906365840397,30.8059192143824,Ignore,2020-01-23 00:00:00,,,0.0984497130776273
2020aov,180.898888919076,21.1306895186022,Ignore,2020-01-23 00:00:00,,,0.51358
2020apf,189.822343824542,-1.50732339604169,Ignore,2020-01-22 00:00:00,,,0.0958079408584315
2020aot,195.898996152662,5.44213417853075,Ignore,2020-01-23 00:00:00,,,0.179468973029012
2019aaag,187.26204937674956,12.718327834142931,Ignore,2020-01-23 00:00:00,,,0.212291685488622
2020aql,142.142141551088,24.381955854969,Ignore,2020-01-22 00:00:00,,,0.0701709797446808
2020aqn,187.767951870752,7.97558980369926,Ignore,2020-01-22 00:00:00,,,0.18622327388752
2020byd,152.654355583263,7.00208522036844,Ignore,2020-01-23 00:00:00,,,0.450577
2020bye,158.1284306814,-4.15027578149127,Ignore,2020-01-23 00:00:00,,,
2020bya,178.639952767386,20.2032169415083,Ignore,2020-01-23 13:29:16,,,0.13115104243918
2020ara,150.91721140438,-11.8246939666861,Ignore,2020-01-24 00:00:00,,,
2020byf,139.372224795823,-6.12573390327338,Ignore,2020-01-24 00:00:00,,,
2020byg,147.611668502774,-8.31245372085137,Ignore,2020-01-24 00:00:00,,,
2020awv,201.157096253307,31.8321953116115,Ignore,2020-01-25 00:00:00,,,0.230854462610223
2020aww,132.970646344731,50.4114012054709,Ignore,2020-01-25 00:00:00,,,0.0874523368393959
2019zag,128.194043625584,50.3916179246358,Ignore,2020-01-25 00:00:00,,,0.0961219923145304
2020aym,137.237001374871,28.6328645784715,Ignore,2020-01-26 00:00:00,,,0.199697190216062
2019wyp,196.654577687236,16.5913724076537,Ignore,2020-01-26 00:00:00,SN Ia,0.081,0.0881328589794394
2020azn,141.918519804147,35.5300750311887,Ignore,2020-01-26 00:00:00,SN Ia,0.14,0.217516125373122
2020azp,194.487916746294,-1.88988556645066,Ignore,2020-01-26 00:00:00,,,0.0384908747299193
2020azx,145.968455818706,32.1640612733549,Ignore,2020-01-26 00:00:00,,,0.143926024573055
2020eol,137.678980735538,24.7916685697579,Ignore,2020-01-26 00:00:00,,,0.151643292381336
2020bkw,143.172237866289,31.9097680102538,Ignore,2020-01-29 00:00:00,,,0.0250483701819135
2019lbi,190.088003703914,1.27400155521492,Ignore,2020-01-19 00:00:00,SN II,0.013,0.0365892593810609
2020ahd,194.24821125489,19.7039558700244,Ignore,2020-01-29 00:00:00,,,0.0717901593493014
2020bkv,195.064469422355,5.36479539470229,Ignore,2020-01-29 00:00:00,,,0.103192914147072
2020biq,119.241578748807,40.8733243579155,Ignore,2020-01-28 00:00:00,,,0.073967455618221
2020bam,121.307772928241,40.8401028022788,Ignore,2020-01-23 06:25:57,,,0.312649338172842
2020bnw,147.682843242574,35.6885966740748,Ignore,2020-01-31 00:00:00,,,0.307062519162519
2020dtk,197.86632160744,-4.36097378401296,Ignore,2020-02-03 00:00:00,,,
2020bvx,196.632075563526,2.78074024904999,Ignore,2020-02-04 00:00:00,,,0.299433
2020bxc,147.953818673849,34.1231840198079,Ignore,2020-01-31 11:48:28,,,0.0938142257892828
2020clh,150.818247699318,-11.2503248297007,Ignore,2020-02-05 00:00:00,,,
2019aabv,147.587449058448,32.0289433469197,Ignore,2020-02-05 00:00:00,,,0.305963533032751
2020dxa,239.679547324024,26.8193432105243,Ignore,2020-03-03 14:38:24,SN Ia,,0.0136703776403871
2020dbd,142.988687702423,33.2096579402376,Ignore,2020-03-10 00:00:00,SN II,0.042335,0.0429048288408218
2020bwr,248.747221319101,36.2076719717785,Ignore,2020-03-10 00:00:00,SN II,0.060637,0.0636391737120625
2020dwq,241.739113343371,32.5292683528987,Ignore,2020-03-10 00:00:00,,,0.13327001385209
2020dvu,228.38282309221,0.351692155095243,Ignore,2020-03-10 00:00:00,,,0.140458393915476
2020duv,241.255768190881,27.2602784436522,Ignore,2020-03-10 00:00:00,SN Ia-91T-like,0.04567,0.053977386252753
2020dwg,239.603346698558,32.9689210152531,Ignore,2020-03-10 00:00:00,SN Ia,0.048,0.0389232394723415
2020dvl,229.04809450397,0.0795296909005659,Ignore,2020-03-10 00:00:00,,,0.143555087312574
2020ejj,246.314054664994,25.382856857854,Ignore,2020-03-10 00:00:00,,,0.0732779125377506
2020ejl,232.719398061562,-4.09985098702129,Ignore,2020-03-10 00:00:00,,,
2020hau,240.767220506963,27.6552390852513,Ignore,2020-03-10 00:00:00,,,0.106072805896285
2020ebc,155.22890240836,3.86408980229137,Ignore,2020-03-11 00:00:00,,,0.124876414180657
2020elu,185.291342548093,20.2353653838825,Ignore,2020-03-14 09:54:43.200000,,,0.3756003403384
2020elt,185.441497491275,19.7005952555126,Ignore,2020-03-14 09:54:43.200000,,,0.130938598821463
2020ebm,169.814745503911,10.1198533502397,Ignore,2020-03-21 00:00:00,,,0.126743138762231
2020dec,187.140957562542,7.45076495294278,Ignore,2020-03-21 00:00:00,,,0.0766562035864326
2020dyc,219.975025858409,-7.6882930404017,Ignore,2020-03-21 00:00:00,SN Ia,0.07,
2020hav,209.35596443007,31.2100506364039,Ignore,2020-03-21 12:44:38.400000,,,
2020eqz,207.470507738628,35.5778660926344,Ignore,2020-03-21 12:43:12,,,0.105833102541594
2020era,207.544846618971,34.8637872348419,Ignore,2020-03-21 12:43:12,,,0.170211674644187
2020eta,138.239952798581,36.186364729144,Ignore,2020-03-22 00:00:00,,,0.113306622677802
2020eci,230.812051668046,0.0649542084583767,Ignore,2020-03-23 00:00:00,SN Ia,0.069,0.070330666875405
2020ghs,236.455115628845,17.2252208486239,Ignore,2020-03-23 12:17:16.800000,,,
2020evr,192.38721275705,20.0516078508209,Ignore,2020-03-23 00:00:00,,,0.0660469310211634
2020ghr,236.155197604974,17.6544519505306,Ignore,2020-03-23 12:17:16.800000,,,0.756533
2020evl,249.843638637401,35.3160704104238,Ignore,2020-03-23 13:47:59,,,0.532613
2020evt,229.07670863171,0.100516210380021,Ignore,2020-03-23 00:00:00,,,0.128029017406823
2020evp,192.826266357445,3.8821717990805,Ignore,2020-03-23 00:00:00,,,0.141272297250601
2020evq,197.711425702744,6.91344168614198,Ignore,2020-03-23 00:00:00,,,0.10536021626808
2020evu,238.120448712835,24.4941184378055,Ignore,2020-03-23 00:00:00,SN Ia,0.0581,0.142050263570575
2020evo,193.517690411296,5.9393742330521,Ignore,2020-03-23 10:43:40.800000,,,0.11053014649762
2020erx,155.238889684133,-2.87699803043352,Ignore,2020-03-21 08:44:09.600000,,,0.117781925819012
2020eru,157.847206664417,-3.12026511039551,Ignore,2020-03-24 00:00:00,,,0.207539206263111
2020eyv,148.576440001556,2.74105044342341,Ignore,2020-03-24 00:00:00,,,0.0508572728979541
2020eyu,155.399761065182,4.02290343380984,Ignore,2020-03-24 08:12:28.800000,,,0.107325497954355
2020eyt,151.012945707235,3.1299416473943,Ignore,2020-03-24 00:00:00,,,0.501579
2020far,231.078639785236,10.4703857411779,Ignore,2020-03-24 14:42:43.200000,,,0.279672844649439
2020azk,195.699707033416,-5.04172854278011,FollowupFinished,2020-01-26 00:00:00,SN Ib,0.087,0.116819034871717
2020fc,154.897322746506,6.32846939962316,FollowupFinished,2020-01-21 00:00:00,SN II,,0.307069339464778
2020fhj,242.11843460155,29.0128665706591,Ignore,2020-03-29 00:00:00,SN Ic-BL,0.085,0.0903498168924748
2020cyz,213.114038335715,-5.82343014929576,Ignore,2020-03-29 00:00:00,SN Ia,0.11,
2020fsd,194.68195163931,-2.28645272900055,Ignore,2020-04-02 00:00:00,,,0.0827298736590962
2020fsc,239.91541840679,26.5476498489401,Ignore,2020-04-02 00:00:00,,,0.0956344004644523
2020fhf,227.599860073159,8.78947324598058,Ignore,2020-04-03 00:00:00,,,0.0820617009598561
2020fle,236.522029097831,17.620927094693,Ignore,2020-04-03 00:00:00,,,0.202074981523608
2020eyx,227.80918592018,11.3646862561359,Ignore,2020-04-03 00:00:00,,,0.0592221206065491
2020cwg,190.781004383172,11.2112577595709,Ignore,2020-04-03 00:00:00,,,0.0294927703600728
2020fuq,219.818226295808,39.9457717132758,Ignore,2020-04-03 11:32:38.400000,,,0.0746686988466844
2020ewx,229.327105089456,13.0227510363898,Ignore,2020-04-06 00:00:00,SN Ia,0.06,0.109260033086088
2020fhs,240.27617377858,19.4501835126253,Ignore,2020-04-08 00:00:00,SN Ia,0.01438,0.0258201369578619
2020fwx,239.22703346443,21.1218875411123,Ignore,2020-04-08 00:00:00,,,0.239724556580469
2020fxe,240.652139660418,34.1353827105203,Ignore,2020-04-11 00:00:00,,,0.0959162013381489
2020gkw,247.12865424041166,24.049771466885066,Ignore,2020-04-11 00:00:00,,,0.082301163614696
2020has,193.968279280495,6.87322046374145,Ignore,2020-04-12 00:00:00,,,0.0970965440621284
2020her,244.837752325703,23.5205819101408,Ignore,2020-04-16 00:00:00,,,0.118225592724938
2020hmc,195.36699198838,18.0125351742354,Ignore,2020-04-16 00:00:00,,,0.364188827886436
2020hra,239.18622623182,19.5005152090478,Ignore,2020-04-16 11:15:21.600000,,,0.335868293512962
2020epi,185.536569437439,6.09973431704569,Ignore,2020-04-17 00:00:00,SN Ic,0.024,0.0344429214169474
2020itv,244.0461,34.1553083333333,Ignore,2020-04-17 11:11:02.400000,,,0.093297555602203
2020hrd,228.001144786734,-7.48829647969685,Ignore,2020-04-17 00:00:00,,,
2020hmj,227.6505077646596,-11.394317770776787,Ignore,2020-04-17 00:00:00,,,0.100128987482761
2020kiq,185.484560083762,12.6088337398406,Ignore,2020-04-17 00:00:00,,,0.633937
2020hrb,135.018272483971,26.9035921141711,Ignore,2020-04-18 07:14:52.800000,,,0.30714167435361
2020hif,201.468186248723,34.6090717924267,Ignore,2020-04-18 00:00:00,,,0.314405
2020heg,209.063017812085,30.8073002516197,Ignore,2020-04-12 11:21:07.200000,,,0.108872768921876
2020kit,200.767691666667,32.0092638888889,Ignore,2020-04-18 12:56:09.600000,,,0.237612180481775
2020iuv,210.113681372601,30.8595959979265,Ignore,2020-04-18 00:00:00,,,0.103348229255088
2020iuu,208.44745,35.0223333333333,Ignore,2020-04-18 13:00:28.800000,,,0.3234692585915
2020itz,208.46543750909,34.8297574591263,Ignore,2020-04-18 00:00:00,,,0.32387642196961
2020hap,173.479060338875,9.54426912265967,Ignore,2020-04-18 00:00:00,,,0.165745504718408
2020itx,169.522303204214,13.4595513047738,Ignore,2020-04-18 09:10:04.800000,,,0.201203302005884
2020hug,185.259328123327,19.0159145301993,Ignore,2020-04-18 10:26:24,,,0.0404005164650243
2020iuy,187.969933333333,12.6612472222222,Ignore,2020-04-19 09:34:33.600000,,,0.135358541809838
2020iul,181.488785377673,17.4864523795931,Ignore,2020-04-19 09:40:19.200000,,,0.104451709935991
2020iwl,216.197606786792,37.6257348121282,Ignore,2020-04-19 12:21:36,,,0.0140177985941688
2020ius,191.16535,11.8405305555556,Ignore,2020-04-19 09:48:57.600000,,,0.348150370253001
2020iuq,191.928687925884,11.254148328651,Ignore,2020-04-19 09:48:57.600000,,,0.0927374344220034
2020ivq,231.617847158637,12.4883584308311,Ignore,2020-04-19 00:00:00,,,0.0871705638040927
2020ivd,181.303483333333,16.6419083333333,Ignore,2020-04-03 12:20:09.600000,,,0.186511585963316
2020iuz,178.090629166667,16.4341722222222,Ignore,2020-04-19 09:38:52.800000,,,0.150206598651487
2020iwj,224.736974449968,38.3549841637101,Ignore,2020-04-19 00:00:00,,,0.100442473127778
2020iwi,214.21723238959,42.097920084734,Ignore,2020-04-19 00:00:00,,,0.0997106425637049
2020hep,229.900177614771,11.2017476859289,Ignore,2020-04-19 00:00:00,,,0.0997744294782294
2020ivf,231.7020030399475,14.150084617109194,Ignore,2020-04-19 00:00:00,,,0.199286005975192
2020ive,233.8673125,14.2944583333333,Ignore,2020-04-19 12:44:38.400000,,,0.103874835283317
2020ivl,229.189008333333,13.6308527777778,Ignore,2020-04-19 12:43:12,,,0.0858637974883222
2020ivw,233.316657576069,12.8900881870751,Ignore,2020-04-19 00:00:00,,,0.0547135032806125
2020ivj,228.0531875,14.7253888888889,Ignore,2020-04-19 12:41:45.600000,,,0.118981329773958
2020knn,226.5456375,14.1857111111111,Ignore,2020-04-19 12:41:45.600000,,,0.37990680164883
2020kir,221.402108333333,-8.72723888888889,Ignore,2020-04-17 10:56:38.400000,,,
2020fwj,232.292816866751,-3.11034863005949,Ignore,2020-04-20 00:00:00,,,
2020iqy,223.12360666332634,-11.146402335286343,Ignore,2020-04-20 00:00:00,,,
2020knx,213.598175,-5.17833611111111,Ignore,2020-04-17 11:00:57.600000,,,
2020gll,236.922530777979,20.2610919596862,Ignore,2020-04-20 00:00:00,,,0.114647894722553
2020fla,206.739956370517,30.8851067942324,Ignore,2020-04-20 00:00:00,,,0.185530345741019
2020hpu,205.13095138723,35.9967999749132,Ignore,2020-04-20 00:00:00,,,0.183455331053033
2020hik,191.875613453383,17.4007441507936,Ignore,2020-04-20 00:00:00,,,0.0681906332868636
2020hro,228.801429782567,0.484342001984838,Ignore,2020-04-16 11:55:40.800000,,,0.0773375573271689
2020glj,237.234054025452,19.4982118386555,Ignore,2020-04-20 00:00:00,,,0.0914734993988695
2020fza,240.908172678077,19.8376837915187,Ignore,2020-04-20 00:00:00,,,0.0681906332868636
2019igc,227.67469727337695,-9.074093145674803,Ignore,2020-04-20 00:00:00,,,0.0996908948329306
2020iwv,205.758916666667,35.3200888888889,Ignore,2020-04-20 08:36:57.600000,,,0.0146583209449374
2020iri,196.95663840945,18.1303717178774,Ignore,2020-04-20 00:00:00,,,0.061430990997228
2020igh,193.956667597025,17.3291726712014,Ignore,2020-04-20 00:00:00,,,0.0692844036872601
2020iqk,208.956019667067,34.1616546738639,Ignore,2020-04-20 00:00:00,,,0.128935523824601
2020iqr,206.662825,32.4870472222222,Ignore,2020-04-20 08:35:31.200000,,,0.12181841565831
2020irh,192.86114255765,6.58945236126229,Ignore,2020-04-20 00:00:00,,,0.171556335456677
2020knw,227.019308941837,-3.89769825411853,Ignore,2020-04-20 00:00:00,,,0.356014176030176
2020kns,201.988041666667,31.1437055555556,Ignore,2020-04-20 08:34:04.800000,,,0.322020327805368
2020knu,196.861241666667,17.7139722222222,Ignore,2020-04-16 11:06:43.200000,,,0.249506187893782
2020irx,236.480125,16.1105194444444,Ignore,2020-04-16 11:13:55.200000,,,0.176823247021392
2020iqc,193.092864685631,17.870791586352,Ignore,2020-04-20 00:00:00,,,0.121263867226254
2020irb,235.845298974869,14.2841788914092,Ignore,2020-03-23 12:20:09.600000,,,0.207925260734919
2020irg,196.374070180923,17.8695647166263,Ignore,2020-04-20 00:00:00,,,0.208250102985567
2020irn,186.270975,6.53664722222222,Ignore,2020-04-20 08:13:55.200000,,,0.299907980464726
2020iqp,197.345877813611,6.84681323749984,Ignore,2020-04-20 00:00:00,,,0.169052334531441
2020ixj,223.593608333333,42.1598777777778,Ignore,2020-04-19 12:24:28.800000,,,0.561924
2020imm,195.8574875,-3.22797777777778,Ignore,2020-04-21 07:16:19.200000,,,0.009346008711595
2020koa,186.3587875,8.94946666666667,Ignore,2020-04-03 12:08:38.400000,,,0.232636129969093
2020koi,195.0791375,-4.51718333333333,Ignore,2020-04-21 07:14:52.800000,,,
2020imp,188.310297205072,10.6641492718115,Ignore,2020-04-17 10:29:16.800000,,,0.155218648617248
2020kpk,228.273564962676,13.9299520916073,Ignore,2020-04-21 10:50:52.800000,,,
2020koh,196.595166666667,-3.69064166666667,Ignore,2020-04-21 07:16:19.200000,,,0.092088298652903
2020ims,186.452476252663,9.99911036694403,Ignore,2020-04-19 00:00:00,,,0.319039773380373
2020imk,246.29750282497,24.2606361202361,Ignore,2020-04-21 00:00:00,,,0.163243602707946
2020inh,240.381198585987,34.2561025933918,Ignore,2020-04-21 00:00:00,,,0.0944881222344026
2020ixm,241.725992814243,34.5498381764491,Ignore,2020-04-19 12:31:40.800000,,,0.390802422875259
2020ixk,237.680190868977,24.8242509744347,Ignore,2020-04-19 13:59:31.200000,,,0.465333
2020kpm,239.996958333333,32.5427138888889,Ignore,2020-04-19 12:30:14.400000,,,0.169616
2020imf,245.717623213829,32.8387057644522,Ignore,2020-04-11 14:15:21.600000,,,0.151657820534531
2020imh,216.6626875,42.8296638888889,Ignore,2020-04-19 12:21:36,,,0.199421268926414
2020kpp,244.715891666667,23.7263194444444,Ignore,2020-04-19 14:02:24,,,
2020kpv,237.420154166667,27.4848583333333,Ignore,2020-04-21 11:19:40.800000,,,0.246178
2020hjv,147.497485352438,32.8952359797937,Ignore,2020-04-22 00:00:00,,,0.0878351585913725
2020hwk,153.862059612179,2.33577299861485,Ignore,2020-04-22 00:00:00,,,0.139371177240828
2020hdf,152.04535853125,5.28632760248477,Ignore,2020-04-12 06:43:12,,,0.302050795176944
2020hfm,154.838875048905,2.58128204244888,Ignore,2020-04-13 09:20:09.600000,,,0.132993200111818
2020hci,156.835546180922,3.9324850773195,Ignore,2020-04-12 06:46:04.800000,,,0.195425236986619
2020hju,141.925665139464,31.8085496252996,Ignore,2020-04-15 04:16:47.997000,,,0.179010705258733
2020hwu,155.990067377996,-5.07174814199809,Ignore,2020-04-22 06:12:57.600000,,,
2020icp,154.42068344984,-2.0507790819801,Ignore,2020-04-24 05:54:53.997000,,,0.00960519969399049
2020jyp,152.647468266457,1.77764956447324,Ignore,2020-04-22 00:00:00,,,0.464017
2019aacq,158.996989891007,-4.73644350076882,Ignore,2020-04-22 00:00:00,,,
2020hxi,148.735244391194,3.83368813309264,Ignore,2020-04-22 06:05:45.600000,,,0.342549161125114
2019aacp,143.934255527441,31.2794779971805,Ignore,2020-04-22 00:00:00,,,0.369265427892111
2019aacg,161.910695457685,-4.5823437048032,Ignore,2020-04-22 00:00:00,,,
2020kps,150.67423827332,3.01206569251991,Ignore,2020-04-22 00:00:00,,,0.123961562547284
2020itq,158.199780660552,-1.0927944665778,Ignore,2020-04-22 06:15:50.400000,,,0.11371131953388
2020ixl,132.707245833333,27.8093027777778,Ignore,2020-04-22 06:30:14.400000,,,0.278994
2020kpt,135.298697120788,27.849505310769,Ignore,2020-04-22 00:00:00,,,0.253812245324183
2020iir,238.507025957381,25.0051283413884,Ignore,2020-04-27 00:00:00,,,0.156128454476489
2020ijc,248.479670113457,33.9049746760348,Ignore,2020-04-27 10:59:31.200000,,,0.157318100678244
2020igg,230.323572161371,10.2840986638051,Ignore,2020-04-27 00:00:00,,,0.0746180000987651
2020ije,135.226231170455,28.0705188653228,Ignore,2020-04-22 06:34:33.600000,,,0.152679638097529
2020ito,242.135315191904,31.7741918741351,Ignore,2020-04-27 00:00:00,,,0.163643422277396
2020ikz,184.826717883499,13.7247611457206,Ignore,2020-04-28 00:00:00,,,0.0793752206958856
2020ikx,202.573061566557,32.1575005698615,Ignore,2020-04-28 00:00:00,,,0.238165121484118
2020iks,194.43140159983395,2.6042443299,Ignore,2020-04-28 00:00:00,,,0.102107292994319
2020iky,147.696504290035,31.2219150521732,Ignore,2020-04-28 06:18:43.200000,,,0.318321554412457
2020ino,243.294221765212,36.4956639808451,Ignore,2020-04-21 11:15:21.600000,,,0.0967004286163894
2020itp,239.704374916612,32.5474137238497,Ignore,2020-04-29 00:00:00,,,0.109139664438545
2020jvk,238.756293903688,17.0502542906658,Ignore,2020-04-29 00:00:00,,,0.290421376185562
2020iow,193.269473059785,-4.6407611956545,Ignore,2020-04-30 00:00:00,,,
2020ioy,178.180454587033,17.111940696262,Ignore,2020-04-25 09:54:43.200000,,,0.0756133837586878
2020itc,239.23500237518,33.0775403763867,Ignore,2020-04-29 11:25:26.400000,,,0.194680429079932
2020ite,186.504974646952,5.0754453202274,Ignore,2020-05-01 00:00:00,,,0.0714488459014712
