,TransientName,transientRA,transientDEC,spec_class,spec_z,photo_z,best_z
545,2020rsp,208.8962571620356,32.320807097777546,,,0.08665209640637944,0.08665209640637944
546,2020rso,340.162804166667,31.5109472222222,,,0.32673029524086694,0.32673029524086694
547,2020rss,46.425107561130005,-1.0732342736332157,,,0.13157960905771177,0.13157960905771177
548,2020ulp,49.519241037080604,-0.992670691233878,,,0.13208051864998405,0.13208051864998405
549,2020toi,57.8932041666667,-23.6699944444444,,,0.2544530451229531,0.2544530451229531
550,2020ron,228.368128162576,9.906136671837519,,,0.12973236635407703,0.12973236635407703
551,2020rtg,224.99745833333301,40.3303555555556,,,0.13618804173444424,0.13618804173444424
552,2020ioz,195.94825623883202,20.902500923605,SN Ia,0.06,0.1880353962262078,0.06
553,2020inp,226.6226125,10.2669111111111,SN Iax[02cx-like],0.07,0.49113640196228925,0.07
554,2020ivg,224.441641121272,41.238336403324496,SN IIb,0.053,0.2146620043426182,0.053
555,2020ikq,204.020876357948,28.983365784964498,SN IIb,0.037000000000000005,0.09953774830521096,0.037000000000000005
556,2020iio,246.667380476595,25.5330844319124,,,0.11980330195654816,0.11980330195654816
557,2020vtq,2.74895,27.336263888888897,,,0.314278675576609,0.314278675576609
558,2020rwx,17.9612115050265,-14.449965835700299,,,0.13275945592037816,0.13275945592037816
559,2020roo,230.964716251291,10.0623989251475,,,0.0887167576708203,0.0887167576708203
560,2020sex,322.037299839711,9.96722032515709,,,0.3873478810360819,0.3873478810360819
561,2020tga,34.87424986120032,-5.05546732102274,,,0.17360736743054153,0.17360736743054153
562,2020tgb,37.46420532448,-0.7572022457900451,,,0.19906214618799706,0.19906214618799706
563,2020ski,36.4693672618001,-4.946622673065759,,,0.1628456818523493,0.1628456818523493
564,2020rth,52.113568902707996,-5.25453898332783,SN II,0.0184,0.027845741419714524,0.0184
565,2020trk,21.207563739350604,-17.236249041996,,,0.29584962075269866,0.29584962075269866
566,2020skj,227.844326396942,-0.136099903919878,,,0.10320735940565855,0.10320735940565855
567,2020tri,238.422858333333,26.8410527777778,,,0.15181311775521983,0.15181311775521983
568,2020rdu,239.26041381099532,24.580785969498425,,,0.12710947947725582,0.12710947947725582
569,2020skd,315.896372087955,-0.17288044178996398,SN Ia,0.06,0.17562690601268433,0.06
570,2020sss,313.402698490479,-4.853920685802549,,,0.3786750687590972,0.3786750687590972
571,2020nrh,51.971983453220396,-3.8026428410110897,,,0.05956128803179533,0.05956128803179533
572,2020tgv,52.6958938367243,-2.10223004094063,,,0.1381463527313956,0.1381463527313956
573,2020sxq,66.808106986203,-20.812322166555102,,,0.18082438419688024,0.18082438419688024
574,2020sek,205.011291483155,29.137377414530395,,,0.06091928476282804,0.06091928476282804
575,2020sxo,233.749297176572,13.4750695269012,,,0.3226729279053926,0.3226729279053926
576,2020rvq,245.39186689056098,32.5674583086381,SN Ia,0.131,0.17491642686448156,0.131
577,2020skv,247.25981564694803,36.5529077528279,,,0.18400189048752352,0.18400189048752352
578,2020rxy,317.16757667070203,14.010653371159101,,,0.1637331713824192,0.1637331713824192
579,2020trj,219.18937083333302,41.393516666666706,,,0.19808199832266507,0.19808199832266507
580,2020sxp,246.219265620854,28.821113467174,,,0.5453552116758272,0.5453552116758272
581,2020sxs,66.9089565217789,-23.1002514616752,,,0.2173333866221649,0.2173333866221649
582,2020rol,218.96209771362098,37.9076976915357,,,0.20976177259664205,0.20976177259664205
583,2020puc,318.839001221994,9.90984689873358,,,0.25022516216980806,0.25022516216980806
584,2020tee,13.885616773201802,-19.9465998202957,,,0.22165068967709003,0.22165068967709003
585,2020tqy,10.0791753268757,1.51255056882084,,,0.510390231801811,0.510390231801811
586,2020tgu,244.208742863259,32.3359457504358,,,0.27473925615357875,0.27473925615357875
587,2020tgc,237.868899350635,27.573566123092398,,,0.2233274093101251,0.2233274093101251
588,2020tqz,333.03604999999993,0.12346944444444445,SN Ia,0.136,0.137048080124317,0.136
589,2020tra,21.917756964348698,-18.5535594332298,,,0.18199279098530935,0.18199279098530935
590,2020szp,335.274411993833,7.07979564897784,,,0.20964965811310676,0.20964965811310676
591,2020szo,322.94374213882196,8.667252177666429,,,0.2793454083975397,0.2793454083975397
592,2020twb,318.69064770208803,14.3684893811205,,,0.1586122685716643,0.1586122685716643
593,2020qnh,49.9834711943683,2.56167914207583,,,0.2946820631878738,0.2946820631878738
594,2020trl,315.86058465602,-0.746292482263865,,,0.05618697771349654,0.05618697771349654
595,2020ton,314.01705,-1.756875,,,0.26580767731950156,0.26580767731950156
596,2020tlo,311.333329166667,-0.864919444444444,,,0.2904019318573142,0.2904019318573142
597,2020sck,17.645129314417755,2.1139363065151624,SN Iax[02cx-like],0.017,0.014746158838254919,0.017
598,2020top,35.8325240950886,-1.5412095164549398,,,0.39735913320907956,0.39735913320907956
599,2020tfw,240.975252006386,34.1232552057869,,,0.159785447580165,0.159785447580165
600,2020tfx,41.0867114704316,-1.36017506506364,,,0.224766625172788,0.224766625172788
601,2020tvj,42.3268897002291,-3.92052538311189,,,0.37594460384376677,0.37594460384376677
602,2020wxz,343.630743850858,30.442686061932697,,,0.3176030723835791,0.3176030723835791
603,2020tmi,239.609387387008,31.875540378396,,,0.47932582303196103,0.47932582303196103
604,2020tln,237.57009583333303,25.1046222222222,,,0.08857496512334835,0.08857496512334835
605,2020tvl,35.7065665249226,-1.77570408730203,,,0.33141512819973956,0.33141512819973956
606,2020vxe,20.3355291666667,-19.7371666666667,,,0.11826792114512262,0.11826792114512262
607,2020rfe,3.81368374944868,16.577940376256798,,,0.14189063136682176,0.14189063136682176
608,2020two,323.958663806736,8.939789693923462,,,0.20212927640765876,0.20212927640765876
609,2020utk,317.240079166667,9.443497222222222,,,0.30104432626016553,0.30104432626016553
610,2020tpw,63.6650734067968,-9.506905300726391,,,0.3228785670397555,0.3228785670397555
611,2020tpv,63.473230709460495,-12.338714069466901,,,0.34794758045363705,0.34794758045363705
612,2020tvt,62.710375,-9.078497222222222,,,0.21304795307226293,0.21304795307226293
613,2020twa,6.86220607561417,25.6832020400273,,,0.10897251016901917,0.10897251016901917
614,2020tuu,356.244820264713,25.3997929591508,,,0.10974634314606059,0.10974634314606059
615,2020tip,356.693932862407,25.558094118435502,SN Ia,0.095,0.0922678455900077,0.095
616,2020tle,244.152303634759,27.2215126119488,,,0.17026990329681926,0.17026990329681926
617,2020usj,247.01347212347198,25.2295824347412,,,0.23493710582200328,0.23493710582200328
618,2020skh,28.114089293073896,38.393568054088,,,0.09372739662696727,0.09372739662696727
619,2020trd,30.345570983779997,39.6438287967544,,,0.0691253247649533,0.0691253247649533
620,2020vzd,48.222918829426696,2.0878655648543902,,,0.38062715795789664,0.38062715795789664
621,2020sdy,44.461322623612496,42.261693265099204,,,0.03474607396373698,0.03474607396373698
622,2020tkd,35.0643016154042,41.995131316695705,,,0.09949525732919193,0.09949525732919193
623,2020zrk,37.749675,39.7050333333333,,,0.3474775157353032,0.3474775157353032
624,2020ssu,38.4307816993843,37.6643615144876,,,0.029893410791608076,0.029893410791608076
625,2020nva,41.5272969945291,37.972530901419,SN Ia,0.05,0.062252763847037804,0.05
626,2020usl,59.06771897315971,-25.553784281866196,,,0.17151195098121208,0.17151195098121208
627,2020utd,59.4692125,-26.847188888888898,,,0.28147223069737803,0.28147223069737803
628,2020tuy,37.6339479063461,-0.79096818201499,,,0.0881669386554927,0.0881669386554927
629,2020vyc,12.9690494230159,-19.619769708221,,,0.14886725821733895,0.14886725821733895
630,2020tvk,45.7772055921383,0.24175354041129998,,,0.10760680168093348,0.10760680168093348
631,2020prg,12.5946971887092,-20.2155180813593,SN Ia,0.08,0.20519857829510552,0.08
632,2020tyl,7.020375,24.867102777777802,,,0.3347769689190806,0.3347769689190806
633,2020tfb,92.2172130431873,-26.4127720089312,SN IIP,0.048,0.07782676953228332,0.048
634,2020uig,91.1713190354612,-21.575559321245198,,,0.5410188250964786,0.5410188250964786
635,2020usk,239.21986666666697,26.9418527777778,,,0.09429297093460928,0.09429297093460928
636,2020tyx,315.310723596265,-1.68796620741213,,,0.5358663202340601,0.5358663202340601
637,2020xez,13.376643365717099,6.4663866219205595,,,0.20938626898412813,0.20938626898412813
638,2020tyw,18.206905463589603,-16.7322322203736,,,0.18676600558126558,0.18676600558126558
639,2020zrj,53.08776768381757,-29.10021642671217,,,0.1571026305960316,0.1571026305960316
640,2020use,53.3617381853993,-29.0755446461237,,,0.11180116921361118,0.11180116921361118
641,2020trb,334.966772337537,5.802576015573231,,,0.37182773384728507,0.37182773384728507
642,2020trc,325.370173145989,2.84355020986232,,,0.4935980640019722,0.4935980640019722
643,2020vzg,60.8996807939201,-11.0293317347031,,,0.3323958096036879,0.3323958096036879
644,2020usd,240.1533125,19.755886111111103,,,0.5264874991523537,0.5264874991523537
645,2020tly,7.360828979923269,17.4853445650429,SN II,0.057999999999999996,0.07042662251352207,0.057999999999999996
646,2020tkw,84.777097850166,-23.797421735167,,,0.08484554013505975,0.08484554013505975
647,2020xpj,90.56679206726959,-23.604427167248,,,0.329435659339271,0.329435659339271
648,2020uga,18.7271423749171,1.91622777406284,,,0.16763067754586172,0.16763067754586172
649,2020yit,343.21995,34.7932055555556,,,0.4934140015871119,0.4934140015871119
650,2020wpn,0.967729166666686,23.623597222222198,,,0.1090812206721388,0.1090812206721388
651,2020vgc,244.619941666667,26.5122166666667,,,0.10834341834168919,0.10834341834168919
652,2020usm,359.67163600082705,29.008657496989798,SN Ia,0.10400000000000001,0.14564804576166573,0.10400000000000001
653,2020xhr,63.228311875436795,-8.56432034228365,,,0.22174679861421398,0.22174679861421398
654,2020ulx,36.3586129016266,-8.74253406669539,,,0.11907039050906691,0.11907039050906691
655,2020ufe,81.018850920986,-23.024199128936,SN Ia,0.075,0.38577117520859694,0.075
656,2020wpm,52.8059458636181,-2.78540849626685,,,0.1893462522877276,0.1893462522877276
657,2020zrl,81.06550912604979,-23.9941794333838,,,0.6519397566276145,0.6519397566276145
658,2020wpp,45.7946786432135,-0.257401435297799,,,0.3322722466252334,0.3322722466252334
659,2020tdk,93.524064072283,-21.2207906888768,,,0.06547776436814798,0.06547776436814798
660,2020vqy,66.2941377156029,-25.3668629158887,,,0.1689733242075478,0.1689733242075478
661,2020svo,40.6334750522948,-0.9631288521908828,SN Ia,0.038748000000000005,0.04127295841972152,0.038748000000000005
662,2020svn,59.544617824348755,-8.816885642997255,SN II,0.02891,0.025463331762848457,0.02891
663,2020uyc,311.118408217673,-1.04634394738048,,,0.11157092138517581,0.11157092138517581
664,2020uxw,314.538710465747,-4.26180167387433,,,0.157503195533708,0.157503195533708
665,2020qmj,11.0250225327312,5.25997991260649,SN IIn,0.022000000000000002,0.0541522615756617,0.022000000000000002
666,2020ciu,13.6376927581847,5.22834310478806,,,0.08028735444367287,0.08028735444367287
667,2020usc,10.2787711078937,2.61816799475023,,,0.6432335511248488,0.6432335511248488
668,2020tgw,12.566662141413,-15.354470298666598,,,0.12890972763042896,0.12890972763042896
669,2020wzq,47.77868945732779,1.6424687031637202,,,0.19819890043083063,0.19819890043083063
670,2020ulf,240.42040539356702,21.3548989137667,SN Ia,0.032169,0.03275695408696121,0.032169
671,2020vbs,15.2902813255933,-15.2512908498735,SN Ia,0.054604,,0.054604
672,2020qbu,23.4725116697221,-13.080374122903303,SN Ic,0.02,0.030385150979783178,0.02
673,2020ptm,20.7555022658711,14.222443118603499,,,0.1517434606980577,0.1517434606980577
674,2020rsv,67.2143746940991,-24.8385273593888,,,0.1423870215581025,0.1423870215581025
675,2020rok,321.64650924635123,10.176168103274392,,,0.3131316918207063,0.3131316918207063
676,2020rvg,37.04701078338061,-2.2391554284906,,,0.3433866390736338,0.3433866390736338
677,2020rxb,241.395857641941,24.577751963877397,,,0.09222165900961247,0.09222165900961247
678,2020rrq,211.308107699467,-5.68708880329344,,,0.225678382008111,0.225678382008111
679,2020svk,315.563945301181,0.087685625744225,,,0.25594655075546613,0.25594655075546613
680,2020txk,7.13066555260685,24.7305806427361,,,0.24416036840007713,0.24416036840007713
681,2020rhw,248.232937945899,31.2642656010476,,,0.08395499595024623,0.08395499595024623
682,2020wpo,325.886470833333,2.47824166666667,,,0.12619766658163878,0.12619766658163878
683,2020war,343.196187117673,30.3974924260429,,,0.13576399309409895,0.13576399309409895
684,2020vbl,332.893946774964,5.67413132227808,,,0.0738596152349613,0.0738596152349613
685,2020wmb,242.64247825333499,23.8148685416201,,,0.13440828691543955,0.13440828691543955
686,2020yiu,48.6654597203372,-1.8085421299498101,,,0.13364698991787488,0.13364698991787488
687,2020wto,7.45060733844031,24.123100807577,,,0.16610078808787865,0.16610078808787865
688,2020xaq,16.2436051419259,2.08393346359773,,,0.28903451575146094,0.28903451575146094
689,2020yiw,325.9627625,10.1654722222222,,,0.4374284386601639,0.4374284386601639
690,2020yde,20.437566666666697,2.2270777777777795,,,0.5138918066241094,0.5138918066241094
691,2020yiy,358.9468625,18.644733333333303,,,0.2401867585589645,0.2401867585589645
692,2020xur,313.40933246585604,-5.06174990022994,,,0.4753066909628517,0.4753066909628517
693,2020yix,324.830904166667,12.2301,,,0.2459688797533901,0.2459688797533901
694,2020xku,16.819960768950374,-15.750252409926428,,,0.07712420302384532,0.07712420302384532
695,2020ydf,18.0803,2.217775,,,0.2674691737632693,0.2674691737632693
696,2020xkf,357.9435000878,24.5453184623978,,,0.1391065462130796,0.1391065462130796
697,2020nap,181.786751087476,16.9211528897276,SN II,0.022000000000000002,0.032409915832764154,0.022000000000000002
698,2020lht,184.31585,5.20113333333333,SN Ia,0.076,0.19242600733865184,0.076
699,2020hrw,196.029629935616,5.56187714006263,SN II,0.024,0.28747299954134464,0.024
700,2020pyf,237.459945332905,27.077809647080997,SN Ia,0.073,0.08074602387622362,0.073
701,2020psv,5.324875,21.0710277777778,SN Ia,0.0934,0.11582398537447788,0.0934
702,2020koc,239.952153659871,27.2605744546602,SN II,0.166,0.3776859041010808,0.166
703,2020qkx,5.6268455346362805,26.702357529834398,SN Ia,0.127,0.27028051561744515,0.127
704,2020kre,197.624465807768,-1.3141798627218078,SN Ia-CSM,0.136,0.17311106532606613,0.136
705,2020qlq,333.7295375,31.77805,SN Ib/c,0.039,0.02494288244140037,0.039
706,2020pyy,1.82723750000002,17.077108333333303,SN Ia,0.114,0.100928542703288,0.114
707,2020wyx,41.128119828219575,-3.910265960789075,,,0.14302633104516774,0.14302633104516774
708,2020wyz,38.203094967581,41.0951692613122,,,0.11627240633180315,0.11627240633180315
709,2020woq,334.841103990666,35.537298255749604,,,0.10111787611256955,0.10111787611256955
710,2020yjc,337.460116666667,35.0277638888889,,,0.23958972591365182,0.23958972591365182
711,2020unn,126.28997222514565,44.205290087143275,,,0.16667055809399622,0.16667055809399622
712,2020wjd,131.51573417556102,49.16546999776,,,0.6075027750331122,0.6075027750331122
713,2020yrj,111.130466666667,38.6469777777778,,,0.4800379119817991,0.4800379119817991
714,2020yis,37.099391666666705,0.186313888888889,,,0.11879124777142933,0.11879124777142933
715,2020xse,66.2223843206542,-22.7449634980022,,,0.45852321043836636,0.45852321043836636
716,2020xst,53.9084119391685,-28.3190897243576,,,0.09112177706654184,0.09112177706654184
717,2020kqn,126.040476317733,49.5234807747066,,,0.2583266122951129,0.2583266122951129
718,2020xpx,94.67405097211109,-26.845959802191402,,,0.14892862706819374,0.14892862706819374
719,2020uzk,138.62795,51.22555,,,0.12626968414821138,0.12626968414821138
720,2020uhm,120.36138229540501,36.819204212783205,SN II,0.04,0.09244677341761759,0.04
721,2020uru,117.24368062369,38.5985318621276,,,0.06459625977646345,0.06459625977646345
722,2020yda,90.4439419350268,-23.197510074781103,,,0.5161382705028126,0.5161382705028126
723,2020urt,122.150354102882,40.45971265288579,,,0.13526327275294028,0.13526327275294028
724,2020yfm,95.15958125621701,-26.6273045862647,,,0.21584745073959755,0.21584745073959755
725,2020yeg,109.094520833333,39.602366666666704,,,0.2853643765866833,0.2853643765866833
726,2020zrg,18.377383333333302,-18.897813888888898,,,0.3755121055030618,0.3755121055030618
727,2020kdc,231.85307888237003,12.318839084393899,,,0.1483521400637261,0.1483521400637261
728,2020nbv,195.03821806904,-4.43836166150954,,,0.2164099633450311,0.2164099633450311
729,2020ima,180.677638130419,19.862791590049397,,,0.5771522670454571,0.5771522670454571
730,2020rtb,36.953216252348206,-8.38894604832466,,,0.19391700486307437,0.19391700486307437
731,2020qgp,0.563177183796411,23.329448331456298,,,0.15681064649480775,0.15681064649480775
732,2020pvt,333.71284738522996,6.49952239723644,,,0.5206279224460792,0.5206279224460792
733,2020kbl,243.81764479447102,21.093383864983497,SN Ia,0.079,0.07749672432611926,0.079
734,2020pss,224.269494166381,-7.84187711281768,,,0.23702747652743758,0.23702747652743758
735,2020inw,201.67166652141498,34.9277223622116,,,0.11031889879890677,0.11031889879890677
736,2020ryn,224.353605987732,-3.12641087102392,SN Ia,0.073,,0.073
737,2019pmd,49.599161487471505,-1.9304530605664798,SN Ia,0.022019,0.02561339030677504,0.022019
738,2020kzb,155.904372021077,-4.85436027299342,,,0.02955145800402326,0.02955145800402326
739,2020nis,227.964999888181,-11.1835289788957,,,0.22681875418569214,0.22681875418569214
740,2020row,331.63483022765,7.6247802725830995,SN Ia,0.09,0.35970145844660373,0.09
741,2020vdt,230.67701909698602,9.68728499032065,,,0.08292944434378205,0.08292944434378205
742,2020tok,220.227653191522,37.803552070685704,,,0.16238841403050494,0.16238841403050494
743,2020trh,24.0127846005284,-13.804410888294198,,,0.27420181841239905,0.27420181841239905
744,2020vze,11.7645879723364,-20.4484701316348,,,0.6356966245399425,0.6356966245399425
745,2020wbh,16.827666666666698,-14.6959555555556,,,0.22249645819896685,0.22249645819896685
746,2020utc,62.5817378435423,-9.411152403347481,,,0.2962565918475168,0.2962565918475168
747,2020tol,241.130411835411,26.733785616441104,,,0.3338638597695086,0.3338638597695086
748,2020wzd,7.16292161347639,17.878459290566603,,,0.10160609605052308,0.10160609605052308
749,2020yuc,-0.131975411457477,28.559990774405197,,,0.19613124810817342,0.19613124810817342
750,2020von,13.493556808696699,-19.179209952498802,,,0.04803780424900445,0.04803780424900445
751,2020wnz,65.9349333333333,-21.257766666666697,,,0.16372501767740433,0.16372501767740433
752,2020vqk,54.07343382770068,-26.73833414868713,,,0.1213219460272897,0.1213219460272897
753,2020zql,20.296451358618604,-17.3639495657832,,,0.6963693055349571,0.6963693055349571
754,2020zji,57.1283633345191,-26.4838886374403,,,0.09670895874170848,0.09670895874170848
755,2020zqm,23.0617458333333,-15.1334361111111,,,0.11805589162576909,0.11805589162576909
756,2021acss,36.65059166666666,39.43310277777777,,,0.2842228949941234,0.2842228949941234
757,2020admv,135.161102505668,23.824266868684003,,,0.3227884627665165,0.3227884627665165
758,2020zqn,336.73824166666697,31.714308333333303,,,0.5179718438301631,0.5179718438301631
759,2020aaqn,138.442487873209,28.1146470275434,,,0.11390475788816627,0.11390475788816627
760,2020aabc,136.8934875,27.9801444444444,,,0.11341562935749136,0.11341562935749136
761,2020yya,9.577881623632999,3.1426801611412203,,,0.16670127803471152,0.16670127803471152
762,2020yyc,58.8405029237778,-9.13153372667851,,,0.22505800851090932,0.22505800851090932
763,2020aaca,324.314029166667,9.26181944444444,,,0.15667265068052663,0.15667265068052663
764,2020aacm,317.57552232756166,13.8450264585457,,,0.176299734406695,0.176299734406695
765,2020zoy,321.14178266391104,9.195841092918359,,,0.17580803133687606,0.17580803133687606
766,2020ykb,64.0382362159591,-25.4743028859729,SN II,0.09,,0.09
767,2020tue,18.0514285714513,-16.6359988776224,,,0.2563937728433809,0.2563937728433809
768,2020usn,53.803208424579104,-1.32624605906555,,,0.20719513354031863,0.20719513354031863
769,2020wzp,21.9148542029324,-15.244873490445,,,0.11953553493407415,0.11953553493407415
770,2020vzh,57.827058333333305,-26.729036111111103,,,0.2604962306354063,0.2604962306354063
771,2020ypn,315.486095833333,-4.59295,,,0.15293256877027664,0.15293256877027664
772,2020xpz,91.13907212394841,-26.9623959025276,,,0.595823599353664,0.595823599353664
773,2020xoc,23.0434227667767,-15.2288444464659,SN Ia,0.13,0.13028798805287228,0.13
774,2020yac,18.4518215250629,-19.1394902481101,,,0.08422448561378457,0.08422448561378457
775,2020wwr,334.68840833333303,-0.165563888888889,,,0.16918533268328656,0.16918533268328656
776,2020xuq,3.42674873580142,28.9191606555932,CV,,0.08879237170390689,0.08879237170390689
777,2020wwt,7.30384119607976,18.4147190131251,,,0.15862962714944198,0.15862962714944198
778,2020jhs,142.05874506715432,25.67038040868047,SN IIn,0.065,,0.065
779,2020dow,137.983394029924,27.9004807288171,SN Ia,0.0474,0.05116951922928568,0.0474
780,2020icw,150.382461184238,3.27542266669759,,,0.12074462532590151,0.12074462532590151
781,2020kld,154.51281213703,3.2874363457077402,,,0.7218074126883167,0.7218074126883167
782,2020lyy,155.43071340809098,2.4420187719216497,,,0.18427382817202773,0.18427382817202773
783,2020zkg,131.57031972609101,43.743714433117,,,0.12691606748582632,0.12691606748582632
784,2020zjp,130.241964806891,50.3033125370753,,,0.12815920511368123,0.12815920511368123
785,2020znk,138.742091666667,23.5579583333333,,,0.30656951870328925,0.30656951870328925
786,2020aasl,155.76418271794398,5.71825649450808,,,0.19843792685143946,0.19843792685143946
787,2020aajt,0.761010708619779,17.787973453076198,,,0.5202368388582134,0.5202368388582134
788,2020adix,153.136925,6.52828611111111,,,0.09777215088226227,0.09777215088226227
789,2020aahq,52.8852644844554,-4.1160373903839,,,0.3801798697482368,0.3801798697482368
790,2020aavc,149.975623300821,3.5518804930004304,,,0.10801277930725472,0.10801277930725472
791,2020aahb,155.739267996185,2.48982028531571,,,0.10481935843722408,0.10481935843722408
792,2020aaqu,39.8061444406057,-5.0865470095016,,,0.42173709226809963,0.42173709226809963
793,2020xlm,149.847554096703,6.4977752246322,,,0.07679506862212047,0.07679506862212047
794,2020abhu,157.194723518132,3.11534248014518,,,0.26573855112740863,0.26573855112740863
795,2020abrb,111.410240359228,41.372929040405104,,,0.15877755900384793,0.15877755900384793
796,2020vds,37.602210326282794,-3.7650582329083297,,,0.20406111980038194,0.20406111980038194
797,2020abbc,133.406751203392,27.6172661116773,,,0.09717710334875622,0.09717710334875622
798,2020aazr,314.144141666667,-0.17637222222222199,SN Ia,0.08,0.39693988099365846,0.08
799,2020abjy,334.353609110133,-0.514660724968736,,,0.14019632703403248,0.14019632703403248
800,2020abkb,52.921830754477796,-4.47492347962007,,,0.1498167782818441,0.1498167782818441
801,2020abjz,331.704920023951,2.64769962894976,,,0.18273824964878543,0.18273824964878543
802,2020abka,332.388388175031,5.94043542786892,,,0.11550709465002461,0.11550709465002461
803,2020abra,46.2113512470506,-1.1805945722283102,SN Ia-91T-like,0.111,0.11953572519490291,0.111
804,2020abrd,21.074352031629104,2.2047992400319703,,,0.10704515847619181,0.10704515847619181
805,2020aaua,189.815018964721,9.99872437149433,,,0.11911833187745635,0.11911833187745635
806,2020abrc,343.53056029697603,34.8773528782896,,,0.31629127257904444,0.31629127257904444
807,2020tan,17.435829767526,0.340239018732647,SN IIn,0.079,0.0922517382563681,0.079
808,2020zfs,18.246996136630603,1.040109497877,,,0.16238859101374972,0.16238859101374972
809,2020abpt,40.106200385630395,-1.19681903445957,SN Ia,0.139,0.14061507443455548,0.139
810,2020abte,35.001031026473605,-1.37714302020993,,,0.17419520789862353,0.17419520789862353
811,2020achi,65.9514291909845,-10.6878486438151,,,0.49381864907420586,0.49381864907420586
812,2020achj,62.243835716678895,-8.76852192492676,,,0.5840132252277246,0.5840132252277246
813,2020acwz,38.342933820363,40.3797824302731,,,0.03860871408222332,0.03860871408222332
814,2020acwx,39.4970333333333,0.37097222222222204,,,0.1993141946628073,0.1993141946628073
815,2020ablf,15.9306357378043,4.575602335401451,,,0.35251022283529715,0.35251022283529715
816,2020acys,39.8792855853573,38.3874312899519,,,0.1796468970008555,0.1796468970008555
817,2020aaaq,59.374359094970856,-9.581680003996762,,,0.1341934001123464,0.1341934001123464
818,2020acyr,0.47234166666669397,20.6077694444444,,,0.11177806975757414,0.11177806975757414
819,2020acxa,7.06832916666667,16.911019444444403,,,0.09700011655658229,0.09700011655658229
820,2020aess,60.4644208333333,-12.264075,,,0.4045594377289918,0.4045594377289918
821,2020abci,143.607800563048,33.0881192420438,,,0.2857883777241204,0.2857883777241204
822,2020able,141.50945602924102,24.521708452402102,SN Ic,0.024755000000000003,0.0405185712321605,0.024755000000000003
823,2020abgb,139.73699778150169,31.742676360234213,,,0.16707214579317942,0.16707214579317942
824,2020adma,58.377591666666696,-22.182541666666697,,,0.5719414344735937,0.5719414344735937
825,2020acyp,36.6622625,-7.329813888888889,,,0.20944025568195998,0.20944025568195998
826,2020abji,14.6147568793931,5.76179088152542,,,0.3429395904019816,0.3429395904019816
827,2020adlz,149.38372695371598,3.0759066324039104,,,0.07436655409690457,0.07436655409690457
828,2020aczw,113.387645833333,41.763902777777794,,,0.19982360121334236,0.19982360121334236
829,2020acxd,6.41460833333332,27.564197222222198,,,0.3733534188838839,0.3733534188838839
830,2020acyt,129.315975,45.413275,,,0.27443404812840033,0.27443404812840033
831,2020aacr,124.735266526089,49.16101334700439,,,0.1276233969932551,0.1276233969932551
832,2020abbj,188.7397,2.85675,,,0.11761576261591324,0.11761576261591324
833,2020yjd,126.40145677289301,44.6873310318248,,,0.2891400205129987,0.2891400205129987
834,2020xjg,51.4838045755046,-4.26083094508162,,,0.36248924365389573,0.36248924365389573
835,2020woh,48.3712289911626,-3.79453405353157,,,0.3339849987046132,0.3339849987046132
836,2020aapc,138.596761166747,27.9171824912146,,,0.21785067180176326,0.21785067180176326
837,2020acyo,49.3370875,3.02003888888889,,,0.12879936301723183,0.12879936301723183
838,2020actn,174.79264449056,10.661084974089999,,,0.08936026085288806,0.08936026085288806
839,2020acxe,131.494754166667,48.2542111111111,,,0.24428886494829768,0.24428886494829768
840,2020acxf,141.29597557216601,50.8607142514616,,,0.17240696731158198,0.17240696731158198
841,2020acyu,129.205125,45.3035666666667,,,0.2903449978300295,0.2903449978300295
842,2020aazk,139.6995373757,30.354685260660602,SN Ia,0.10196000000000001,0.11259860772194799,0.10196000000000001
843,2020aesh,184.44664117002702,15.904444854825599,,,0.4400777763771765,0.4400777763771765
844,2020aczf,189.41306124898102,10.4305385918415,,,0.1539014409104256,0.1539014409104256
845,2020fci,161.95842858305,-0.7917516297578521,,,0.055336360718699136,0.055336360718699136
846,2020abpx,21.8736833036351,13.841317784509402,,,0.18595781469921535,0.18595781469921535
847,2020yyb,10.9141479173922,4.20226386650317,,,0.2808522522328937,0.2808522522328937
848,2020acds,65.1007625,-24.920375,,,0.1805790241560938,0.1805790241560938
849,2020acyv,44.6401234002777,-0.0191583255821905,,,0.15213120016106038,0.15213120016106038
850,2020aaur,187.647050164017,7.438641930933759,,,0.17480524925400484,0.17480524925400484
851,2020shf,125.35238345437506,43.035490396746646,SN II,0.056392,0.3273758847279399,0.056392
852,2020adky,68.5018286585132,-6.87949402770854,,,0.1613694569219293,0.1613694569219293
853,2020abid,208.43297607051898,33.7969335707485,,,0.40375152388253965,0.40375152388253965
854,2020adet,192.496700743769,12.9372686668593,,,0.11822598741775259,0.11822598741775259
855,2020abhw,203.994375,35.2563388888889,,,0.07021437719903696,0.07021437719903696
856,2020abhk,134.569186568247,-5.815306104041361,,,0.1382425199294818,0.1382425199294818
857,2020acjn,160.715646592007,-3.6181710493232,,,0.3459216819650078,0.3459216819650078
858,2020absk,136.00383485136,-0.0889123714090354,SN II,0.01889,0.06896972427717865,0.01889
859,2020aevl,202.9709625,31.6786722222222,,,0.5797859021404652,0.5797859021404652
860,2020abho,206.86545416666698,34.90975,,,0.2521604969902923,0.2521604969902923
861,2020advq,210.398063253759,32.9501010826029,,,0.15035091449110544,0.15035091449110544
