SURVEY:  PS1MD
SNID:  2020jlj
otherID: 
IAUC:    UNKNOWN
RA:        228.0593420  deg
DECL:       9.6731600  deg
MWEBV:    0.032 +- 0.002 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59068.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020jlj.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0010
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 0.768 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 170
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58932.61 g NULL  2.628 54.009 26.451 22.313 0x00
OBS: 58955.45 g NULL  44.938 97.745 23.368 2.362 0x01
OBS: 58958.53 g NULL  -63.761 44.058 nan -0.750 0x00
OBS: 58960.45 g NULL  57.299 37.117 23.105 0.703 0x00
OBS: 58962.52 g NULL  121.374 317.247 22.290 2.838 0x00
OBS: 58966.51 g NULL  53.026 48.674 23.189 0.997 0x00
OBS: 58968.42 g NULL  85.054 40.512 22.676 0.517 0x00
OBS: 58970.42 g NULL  112.684 77.478 22.370 0.747 0x00
OBS: 58982.52 g NULL  1108.431 70.413 19.888 0.069 0x00
OBS: 58990.37 g NULL  1181.113 65.470 19.819 0.060 0x00
OBS: 58997.34 g NULL  777.352 60.684 20.273 0.085 0x00
OBS: 58999.48 g NULL  721.925 65.468 20.354 0.098 0x00
OBS: 59014.41 g NULL  202.894 46.374 21.732 0.248 0x01
OBS: 59017.28 g NULL  107.971 48.903 22.417 0.492 0x01
OBS: 59021.29 g NULL  150.726 37.635 22.055 0.271 0x00
OBS: 59024.38 g NULL  145.635 44.858 22.092 0.334 0x01
OBS: 59027.28 g NULL  39.066 76.381 23.521 2.123 0x00
OBS: 59042.36 g NULL  -69.267 52.213 nan -0.818 0x00
OBS: 59048.29 g NULL  78.458 48.462 22.763 0.671 0x00
OBS: 59053.28 g NULL  130.546 45.360 22.211 0.377 0x00
OBS: 59071.27 g NULL  122.628 80.590 22.279 0.714 0x00
OBS: 59074.29 g NULL  70.699 67.619 22.876 1.038 0x01
OBS: 59078.27 g NULL  25.057 47.381 24.003 2.053 0x00
OBS: 59081.27 g NULL  33.462 54.295 23.689 1.762 0x00
OBS: 59102.24 g NULL  42.629 72.537 23.426 1.847 0x00
OBS: 59106.24 g NULL  -126.857 57.149 nan -0.489 0x00
OBS: 59110.23 g NULL  -36.977 91.894 nan -2.698 0x00
OBS: 59115.23 g NULL  242.283 74.286 21.539 0.333 0x00
OBS: 59291.53 g NULL  -3.168 67.840 nan -23.250 0x00
OBS: 59295.54 g NULL  -4.511 52.938 nan -12.741 0x00
OBS: 59310.48 g NULL  124.691 59.254 22.260 0.516 0x00
OBS: 59316.41 g NULL  126.248 75.302 22.247 0.648 0x00
OBS: 59320.54 g NULL  51.731 54.064 23.216 1.135 0x00
OBS: 59323.43 g NULL  -22.875 55.815 nan -2.649 0x00
OBS: 59337.51 g NULL  -131.924 76.042 nan -0.626 0x00
OBS: 59343.38 g NULL  93.199 44.499 22.576 0.518 0x00
