SURVEY:  PS1MD
SNID:  2020able
otherID: 
IAUC:    UNKNOWN
RA:        141.5094550  deg
DECL:       24.5217090  deg
MWEBV:    0.028 +- 0.001 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59253.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020able.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0000
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 0.662 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 68
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58837.62 g NULL  58.060 96.662 23.090 1.808 0x00
OBS: 58865.57 g NULL  99.491 136.576 22.506 1.490 0x00
OBS: 58867.44 g NULL  21.483 90.910 24.170 4.595 0x00
OBS: 58876.44 g NULL  25.443 61.132 23.986 2.609 0x00
OBS: 58878.43 g NULL  8.634 68.333 25.159 8.593 0x00
OBS: 58880.42 g NULL  -202.776 124.750 nan -0.668 0x00
OBS: 58961.28 g NULL  21.823 39.904 24.153 1.985 0x00
OBS: 58984.26 g NULL  93.071 72.202 22.578 0.842 0x00
OBS: 58987.26 g NULL  -65.418 85.554 nan -1.420 0x00
OBS: 58989.27 g NULL  -48.129 92.541 nan -2.088 0x00
OBS: 59165.62 g NULL  -49.795 73.311 nan -1.598 0x01
OBS: 59192.64 g NULL  18993.948 130.755 16.803 0.007 0x00
OBS: 59195.53 g NULL  25112.647 189.811 16.500 0.008 0x00
OBS: 59204.65 g NULL  23843.433 191.804 16.557 0.009 0x00
OBS: 59221.47 g NULL  8796.169 110.782 17.639 0.014 0x00
OBS: 59223.42 g NULL  7567.070 127.627 17.803 0.018 0x00
OBS: 59228.62 g NULL  5239.776 146.078 18.202 0.030 0x00
OBS: 59235.52 g NULL  3934.715 178.795 18.513 0.049 0x00
OBS: 59253.51 g NULL  1840.401 113.634 19.338 0.067 0x00
OBS: 59257.51 g NULL  1419.007 79.486 19.620 0.061 0x00
OBS: 59278.46 g NULL  123.614 243.347 22.270 2.137 0x00
OBS: 59291.43 g NULL  134.294 77.695 22.180 0.628 0x00
OBS: 59314.32 g NULL  17.977 42.669 24.363 2.577 0x00
OBS: 58876.44 r NULL  -24.360 57.177 nan -2.548 0x00
OBS: 58884.49 r NULL  73.940 70.695 22.828 1.038 0x00
OBS: 58934.25 r NULL  152.881 124.547 22.039 0.885 0x00
OBS: 58947.34 r NULL  116.136 162.296 22.338 1.517 0x00
OBS: 58961.27 r NULL  45.363 42.066 23.358 1.007 0x00
OBS: 58973.25 r NULL  1.517 74.875 27.048 53.589 0x00
OBS: 58974.30 r NULL  39.653 117.869 23.504 3.227 0x00
OBS: 58976.36 r NULL  -69.355 350.269 nan -5.483 0x00
OBS: 58980.26 r NULL  52.954 52.087 23.190 1.068 0x01
OBS: 58987.26 r NULL  12.465 86.929 24.761 7.572 0x00
OBS: 59180.52 r NULL  31.572 88.585 23.752 3.046 0x00
OBS: 59207.46 r NULL  19944.519 129.423 16.750 0.007 0x00
OBS: 59209.45 r NULL  19438.893 209.851 16.778 0.012 0x00
OBS: 59228.62 r NULL  6964.588 146.021 17.893 0.023 0x00
OBS: 59246.36 r NULL  3042.685 154.244 18.792 0.055 0x00
OBS: 59253.52 r NULL  2066.537 121.998 19.212 0.064 0x00
OBS: 59291.43 r NULL  158.987 59.239 21.997 0.405 0x00
OBS: 59303.34 r NULL  36.444 142.008 23.596 4.231 0x00
OBS: 59306.40 r NULL  113.970 89.281 22.358 0.851 0x00
OBS: 59314.32 r NULL  115.362 43.824 22.345 0.412 0x00
OBS: 58837.62 i NULL  -96.874 79.313 nan -0.889 0x00
OBS: 58867.44 i NULL  -42.072 66.816 nan -1.724 0x00
OBS: 58878.43 i NULL  52.313 72.861 23.203 1.512 0x00
OBS: 58884.49 i NULL  125.892 118.924 22.250 1.026 0x00
OBS: 58973.26 i NULL  43.430 81.468 23.406 2.037 0x00
