SURVEY:  PS1MD
SNID:  2020kuv
otherID: 
IAUC:    UNKNOWN
RA:        197.4332090  deg
DECL:       -1.2933890  deg
MWEBV:    0.017 +- 0.001 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59068.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020kuv.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0041
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 0.567 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 112
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58870.59 g NULL  -27.892 87.702 nan -3.414 0x00
OBS: 58874.59 g NULL  -13.989 55.622 nan -4.317 0x00
OBS: 58877.58 g NULL  -27.464 53.521 nan -2.116 0x00
OBS: 58882.60 g NULL  9.705 69.729 25.033 7.801 0x00
OBS: 58930.52 g NULL  -185.175 260.823 nan -1.529 0x00
OBS: 58937.42 g NULL  -37.157 86.613 nan -2.531 0x00
OBS: 58941.42 g NULL  -107.613 91.912 nan -0.927 0x00
OBS: 58956.45 g NULL  -7.167 49.051 nan -7.431 0x00
OBS: 58965.42 g NULL  -60.577 59.926 nan -1.074 0x00
OBS: 58969.38 g NULL  -15.197 80.421 nan -5.746 0x00
OBS: 58971.39 g NULL  -34.708 82.114 nan -2.569 0x00
OBS: 58982.28 g NULL  324.884 72.864 21.221 0.244 0x00
OBS: 58986.28 g NULL  438.634 47.552 20.895 0.118 0x00
OBS: 58988.27 g NULL  777.374 94.929 20.273 0.133 0x00
OBS: 58992.28 g NULL  543.281 59.273 20.662 0.118 0x00
OBS: 58998.27 g NULL  444.634 51.018 20.880 0.125 0x00
OBS: 59020.28 g NULL  164.817 91.451 21.957 0.602 0x00
OBS: 59047.28 g NULL  64.127 66.197 22.982 1.121 0x00
OBS: 59206.64 g NULL  -61.379 43.024 nan -0.761 0x00
OBS: 59225.62 g NULL  43.586 143.701 23.402 3.580 0x00
OBS: 59231.61 g NULL  51.472 54.246 23.221 1.144 0x00
OBS: 59254.59 g NULL  248.629 193.513 21.511 0.845 0x00
OBS: 59257.58 g NULL  -23.427 34.937 nan -1.619 0x00
OBS: 59261.57 g NULL  16.008 31.537 24.489 2.139 0x00
OBS: 59288.47 g NULL  43.219 57.192 23.411 1.437 0x00
OBS: 59293.42 g NULL  78.317 106.725 22.765 1.480 0x00
OBS: 59296.46 g NULL  27.237 82.189 23.912 3.276 0x00
OBS: 59311.46 g NULL  6.087 54.554 25.539 9.731 0x00
OBS: 59316.43 g NULL  27.064 65.492 23.919 2.627 0x00
OBS: 59319.36 g NULL  50.640 62.419 23.239 1.338 0x00
OBS: 59322.41 g NULL  -28.393 32.834 nan -1.256 0x00
OBS: 59338.29 g NULL  -41.823 55.211 nan -1.433 0x00
OBS: 59343.27 g NULL  -69.166 31.692 nan -0.497 0x00
OBS: 59345.28 g NULL  114.061 64.020 22.357 0.609 0x00
OBS: 59347.36 g NULL  -65.184 113.159 nan -1.885 0x00
OBS: 59350.27 g NULL  -84.475 95.503 nan -1.227 0x00
OBS: 59353.36 g NULL  -49.037 187.168 nan -4.144 0x00
OBS: 59368.27 g NULL  -11.525 36.903 nan -3.477 0x00
OBS: 59370.27 g NULL  -75.919 36.573 nan -0.523 0x00
OBS: 59373.28 g NULL  71.971 32.611 22.857 0.492 0x00
OBS: 59376.27 g NULL  162.960 182.734 21.970 1.217 0x00
OBS: 59378.27 g NULL  23.341 97.163 24.080 4.520 0x00
OBS: 58874.59 r NULL  -72.141 46.383 nan -0.698 0x00
OBS: 58930.52 r NULL  201.288 205.957 21.740 1.111 0x00
OBS: 58937.42 r NULL  34.282 78.277 23.662 2.479 0x00
OBS: 58950.40 r NULL  -62.965 104.194 nan -1.797 0x00
OBS: 58960.31 r NULL  10.991 42.715 24.897 4.220 0x01
OBS: 58979.34 r NULL  201.324 71.940 21.740 0.388 0x00
OBS: 58986.27 r NULL  315.753 55.143 21.252 0.190 0x00
OBS: 58992.28 r NULL  420.090 53.284 20.942 0.138 0x00
OBS: 59007.28 r NULL  281.659 54.230 21.376 0.209 0x00
OBS: 59016.29 r NULL  167.807 57.971 21.938 0.375 0x01
OBS: 59032.28 r NULL  73.568 108.940 22.833 1.608 0x01
OBS: 59036.28 r NULL  -44.587 85.837 nan -2.090 0x00
OBS: 59039.30 r NULL  40.142 59.377 23.491 1.606 0x00
OBS: 59059.28 r NULL  16.357 152.886 24.466 10.148 0x00
