SURVEY:  PS1MD
SNID:  2021yrx
otherID: 
IAUC:    UNKNOWN
RA:        331.9662140  deg
DECL:       3.0732080  deg
MWEBV:    0.033 +- 0.002 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59480.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021yrx.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0006
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 1500
# DIST_FROM_CENTER_DEG: 1.186 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 140
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59014.56 g NULL  -0.432 57.012 nan -143.287 0x00
OBS: 59027.57 g NULL  -9.560 65.281 nan -7.414 0x00
OBS: 59029.46 g NULL  -30.910 59.488 nan -2.090 0x00
OBS: 59046.52 g NULL  57.100 128.713 23.108 2.447 0x00
OBS: 59049.49 g NULL  4.618 82.243 25.839 19.336 0x00
OBS: 59050.49 g NULL  28.599 65.768 23.859 2.497 0x00
OBS: 59053.48 g NULL  76.723 53.200 22.788 0.753 0x00
OBS: 59058.56 g NULL  -30.986 60.640 nan -2.125 0x01
OBS: 59076.47 g NULL  57.557 43.981 23.100 0.830 0x00
OBS: 59079.43 g NULL  85.995 45.159 22.664 0.570 0x00
OBS: 59101.36 g NULL  118.480 57.257 22.316 0.525 0x00
OBS: 59105.37 g NULL  178.133 80.792 21.873 0.492 0x09
OBS: 59109.34 g NULL  36.544 110.075 23.593 3.270 0x00
OBS: 59111.35 g NULL  -1039.625 559.930 nan -0.585 0x00
OBS: 59113.41 g NULL  -287.377 412.288 nan -1.558 0x00
OBS: 59115.35 g NULL  11.174 43.613 24.879 4.238 0x00
OBS: 59136.30 g NULL  117.388 50.529 22.326 0.467 0x00
OBS: 59144.23 g NULL  -84.167 115.013 nan -1.484 0x00
OBS: 59166.22 g NULL  -7.709 112.529 nan -15.849 0x00
OBS: 59170.21 g NULL  -14.368 89.422 nan -6.757 0x00
OBS: 59353.58 g NULL  -340.369 92.472 nan -0.295 0x00
OBS: 59354.59 g NULL  -378.192 74.058 nan -0.213 0x00
OBS: 59355.59 g NULL  -426.580 48.965 nan -0.125 0x00
OBS: 59371.56 g NULL  -1482.369 213.953 nan -0.157 0x00
OBS: 59374.58 g NULL  -376.792 66.080 nan -0.190 0x00
OBS: 59377.56 g NULL  -99.817 58.724 nan -0.639 0x00
OBS: 59382.57 g NULL  -86.777 48.696 nan -0.609 0x01
OBS: 59383.57 g NULL  75.626 62.570 22.803 0.898 0x00
OBS: 59398.51 g NULL  34.210 114.943 23.665 3.648 0x00
OBS: 59399.46 g NULL  102.778 61.797 22.470 0.653 0x00
OBS: 59406.57 g NULL  545.494 621.136 20.658 1.236 0x00
OBS: 59409.44 g NULL  -134.401 136.483 nan -1.103 0x00
OBS: 59412.60 g NULL  19.314 56.830 24.285 3.195 0x00
OBS: 59413.44 g NULL  -63.566 75.066 nan -1.282 0x01
OBS: 59425.42 g NULL  -55.830 61.753 nan -1.201 0x00
OBS: 59427.39 g NULL  6.145 92.638 25.529 16.368 0x00
