SURVEY:  PS1MD
SNID:  2021ofo
otherID: 
IAUC:    UNKNOWN
RA:        187.5766200  deg
DECL:       11.1856050  deg
MWEBV:    0.030 +- 0.002 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59381.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021ofo.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0004
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.212 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 395
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58839.62 g NULL  175.427 169.079 21.890 1.046 0x00
OBS: 58841.63 g NULL  -58.219 37.141 nan -0.693 0x00
OBS: 58844.65 g NULL  34.153 39.404 23.666 1.253 0x00
OBS: 58849.66 g NULL  3.199 46.151 26.237 15.664 0x00
OBS: 58850.61 g NULL  87.743 49.147 22.642 0.608 0x00
OBS: 58866.57 g NULL  -76.638 61.820 nan -0.876 0x00
OBS: 58867.60 g NULL  6.083 60.170 25.540 10.740 0x00
OBS: 58868.57 g NULL  -18.949 51.956 nan -2.977 0x00
OBS: 58869.57 g NULL  1.485 44.268 27.071 32.366 0x00
OBS: 58870.58 g NULL  -26.343 39.729 nan -1.637 0x00
OBS: 58874.58 g NULL  -33.853 39.949 nan -1.281 0x00
OBS: 58875.59 g NULL  -59.133 66.705 nan -1.225 0x00
OBS: 58876.52 g NULL  6.650 66.950 25.443 10.931 0x00
OBS: 58877.58 g NULL  -92.335 49.496 nan -0.582 0x00
OBS: 58878.51 g NULL  74.017 64.020 22.827 0.939 0x00
OBS: 58882.50 g NULL  43.178 71.504 23.412 1.798 0x01
OBS: 58930.51 g NULL  -437.627 161.761 nan -0.401 0x00
OBS: 58932.51 g NULL  -36.104 48.356 nan -1.454 0x00
OBS: 58941.41 g NULL  -81.889 115.744 nan -1.535 0x00
OBS: 58955.44 g NULL  -30.233 34.968 nan -1.256 0x00
OBS: 58956.44 g NULL  8.063 44.264 25.234 5.960 0x00
OBS: 58957.43 g NULL  24.785 48.003 24.015 2.103 0x00
OBS: 58958.40 g NULL  -9.155 52.986 nan -6.284 0x00
OBS: 58959.35 g NULL  -14.038 42.518 nan -3.288 0x00
OBS: 58960.30 g NULL  16.692 36.225 24.444 2.356 0x00
OBS: 58961.33 g NULL  4.312 38.186 25.913 9.615 0x00
OBS: 58965.41 g NULL  -130.648 50.741 nan -0.422 0x00
OBS: 58966.31 g NULL  46.447 42.422 23.333 0.992 0x00
OBS: 58967.31 g NULL  0.363 42.186 28.600 126.179 0x00
OBS: 58968.31 g NULL  -10.357 35.891 nan -3.762 0x00
OBS: 58969.26 g NULL  105.856 50.429 22.438 0.517 0x00
OBS: 58970.31 g NULL  17.277 66.634 24.406 4.187 0x00
OBS: 58982.28 g NULL  8.077 62.613 25.232 8.417 0x00
OBS: 58984.27 g NULL  -20.433 36.005 nan -1.913 0x00
OBS: 58986.26 g NULL  23.140 35.795 24.089 1.680 0x00
OBS: 58987.27 g NULL  23.101 53.200 24.091 2.500 0x00
OBS: 58989.26 g NULL  -29.610 41.775 nan -1.532 0x00
OBS: 58990.26 g NULL  -7.436 37.106 nan -5.418 0x00
OBS: 58992.36 g NULL  32.335 55.330 23.726 1.858 0x00
OBS: 58994.32 g NULL  38.818 49.002 23.527 1.371 0x00
OBS: 58998.35 g NULL  -44.926 54.452 nan -1.316 0x00
OBS: 59013.28 g NULL  34.024 49.884 23.671 1.592 0x01
OBS: 59014.28 g NULL  61.629 41.643 23.026 0.734 0x00
OBS: 59015.27 g NULL  62.596 57.582 23.009 0.999 0x00
OBS: 59016.28 g NULL  74.705 39.448 22.817 0.573 0x00
OBS: 59017.27 g NULL  34.663 50.819 23.650 1.592 0x00
OBS: 59018.31 g NULL  -6.837 81.716 nan -12.977 0x00
OBS: 59020.28 g NULL  -38.319 143.850 nan -4.076 0x00
OBS: 59021.27 g NULL  -43.527 35.548 nan -0.887 0x00
OBS: 59022.27 g NULL  15.218 39.780 24.544 2.838 0x01
OBS: 59023.28 g NULL  38.945 39.655 23.524 1.106 0x00
OBS: 59042.27 g NULL  -24.844 62.433 nan -2.728 0x09
OBS: 59043.27 g NULL  -55.621 78.612 nan -1.535 0x00
OBS: 59044.27 g NULL  -123.220 63.375 nan -0.558 0x00
OBS: 59047.28 g NULL  -58.863 81.773 nan -1.508 0x00
OBS: 59048.27 g NULL  119.388 60.231 22.308 0.548 0x00
OBS: 59050.27 g NULL  20.674 101.428 24.211 5.327 0x00
OBS: 59051.27 g NULL  53.270 50.193 23.184 1.023 0x00
OBS: 59052.27 g NULL  -5.547 55.404 nan -10.844 0x00
OBS: 59071.26 g NULL  -49.804 117.318 nan -2.558 0x00
OBS: 59072.26 g NULL  52.392 106.262 23.202 2.202 0x00
OBS: 59073.26 g NULL  97.181 139.576 22.531 1.559 0x01
