SURVEY:  PS1MD
SNID:  2021pti
otherID: 
IAUC:    UNKNOWN
RA:        236.0330200  deg
DECL:       19.9876060  deg
MWEBV:    0.043 +- 0.002 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59381.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021pti.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0014
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 0.619 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 154
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58882.65 g NULL  38.790 67.396 23.528 1.886 0x00
OBS: 58931.51 g NULL  14.105 63.927 24.627 4.921 0x01
OBS: 58933.52 g NULL  -178.085 112.112 nan -0.684 0x01
OBS: 58959.59 g NULL  20.862 39.136 24.202 2.037 0x00
OBS: 58966.57 g NULL  91.126 60.293 22.601 0.718 0x00
OBS: 58968.54 g NULL  40.039 49.959 23.494 1.355 0x00
OBS: 58971.40 g NULL  -52.778 78.764 nan -1.620 0x00
OBS: 58982.51 g NULL  190.794 74.991 21.799 0.427 0x00
OBS: 58984.49 g NULL  6.221 42.523 25.515 7.421 0x01
OBS: 58988.49 g NULL  -16.930 43.019 nan -2.759 0x00
OBS: 58994.49 g NULL  147.512 67.832 22.078 0.499 0x00
OBS: 59000.50 g NULL  -55.515 44.980 nan -0.880 0x00
OBS: 59019.47 g NULL  -76.220 175.914 nan -2.506 0x01
OBS: 59023.38 g NULL  -57.990 42.755 nan -0.800 0x00
OBS: 59029.29 g NULL  34.576 54.315 23.653 1.706 0x00
OBS: 59043.35 g NULL  31.869 62.410 23.742 2.126 0x00
OBS: 59047.36 g NULL  -41.421 66.043 nan -1.731 0x00
OBS: 59051.34 g NULL  9.328 48.776 25.076 5.677 0x00
OBS: 59054.34 g NULL  5.551 55.286 25.639 10.814 0x00
OBS: 59071.27 g NULL  -17.155 67.667 nan -4.283 0x00
OBS: 59074.29 g NULL  -63.860 52.333 nan -0.890 0x00
OBS: 59077.26 g NULL  46.877 54.848 23.323 1.270 0x00
OBS: 59079.25 g NULL  11.052 42.648 24.891 4.190 0x00
OBS: 59083.26 g NULL  4.473 56.709 25.874 13.765 0x00
OBS: 59102.24 g NULL  92.774 69.826 22.581 0.817 0x00
OBS: 59106.24 g NULL  -50.409 58.466 nan -1.259 0x00
OBS: 59108.23 g NULL  31.959 61.378 23.739 2.085 0x00
OBS: 59115.23 g NULL  80.220 59.474 22.739 0.805 0x00
OBS: 59131.22 g NULL  27.518 83.774 23.901 3.305 0x00
OBS: 59136.22 g NULL  101.136 101.536 22.488 1.090 0x00
OBS: 59255.62 g NULL  -75.919 55.287 nan -0.791 0x00
OBS: 59262.63 g NULL  -33.860 49.867 nan -1.599 0x00
OBS: 59310.49 g NULL  282.046 42.544 21.374 0.164 0x00
OBS: 59311.47 g NULL  167.427 83.349 21.940 0.541 0x01
OBS: 59317.50 g NULL  246.724 70.489 21.519 0.310 0x00
OBS: 59321.58 g NULL  295.005 50.858 21.325 0.187 0x00
OBS: 59345.55 g NULL  276.831 49.749 21.394 0.195 0x00
OBS: 59349.37 g NULL  191.216 139.847 21.796 0.794 0x00
OBS: 59353.51 g NULL  230.095 65.847 21.595 0.311 0x00
OBS: 59354.38 g NULL  232.815 71.482 21.582 0.333 0x00
OBS: 59355.38 g NULL  310.298 66.458 21.271 0.233 0x00
OBS: 59367.34 g NULL  191.576 54.979 21.794 0.312 0x00
OBS: 59371.51 g NULL  269.032 99.086 21.425 0.400 0x00
OBS: 59374.47 g NULL  298.958 100.454 21.311 0.365 0x00
OBS: 59378.45 g NULL  204.923 81.558 21.721 0.432 0x00
OBS: 59381.45 g NULL  203.935 75.638 21.726 0.403 0x00
OBS: 59384.41 g NULL  245.333 89.998 21.526 0.398 0x00
OBS: 59401.36 g NULL  272.017 51.963 21.414 0.207 0x00
OBS: 59408.40 g NULL  203.461 46.771 21.729 0.250 0x00
OBS: 58942.50 r NULL  -11.205 124.809 nan -12.094 0x00
OBS: 58947.61 r NULL  37.841 224.907 23.555 6.453 0x00
OBS: 58951.47 r NULL  173.990 139.233 21.899 0.869 0x00
OBS: 58961.58 r NULL  -21.067 54.128 nan -2.790 0x00
OBS: 58968.54 r NULL  -69.071 44.308 nan -0.696 0x00
OBS: 58973.58 r NULL  10.201 81.340 24.978 8.657 0x00
OBS: 58978.56 r NULL  11.666 117.535 24.833 10.939 0x00
OBS: 59006.48 r NULL  -24.687 141.130 nan -6.207 0x00
OBS: 59011.52 r NULL  24.603 132.631 24.023 5.853 0x00
OBS: 59023.38 r NULL  -26.200 39.253 nan -1.627 0x00
OBS: 59033.39 r NULL  -5.810 91.640 nan -17.125 0x00
OBS: 59037.37 r NULL  -32.059 67.134 nan -2.274 0x00
OBS: 59040.37 r NULL  -80.552 41.739 nan -0.563 0x00
OBS: 59051.34 r NULL  -35.925 40.972 nan -1.238 0x00
OBS: 59060.36 r NULL  -68.752 148.260 nan -2.341 0x00
OBS: 59063.32 r NULL  212.371 149.521 21.682 0.764 0x00
OBS: 59069.34 r NULL  -28.362 45.313 nan -1.735 0x00
OBS: 59077.26 r NULL  29.705 44.220 23.818 1.616 0x00
OBS: 59082.31 r NULL  -186.132 1244.579 nan -7.260 0x09
OBS: 59094.26 r NULL  33.428 144.024 23.690 4.678 0x00
OBS: 59096.26 r NULL  3.892 58.154 26.025 16.223 0x00
OBS: 59098.30 r NULL  -21.341 82.765 nan -4.211 0x00
OBS: 59106.24 r NULL  -8.065 45.431 nan -6.116 0x00
OBS: 59119.23 r NULL  57.229 99.939 23.106 1.896 0x00
OBS: 59122.23 r NULL  -103.074 233.324 nan -2.458 0x09
OBS: 59268.59 r NULL  -82.188 120.314 nan -1.589 0x00
OBS: 59297.53 r NULL  -155.530 109.630 nan -0.765 0x00
OBS: 59299.55 r NULL  6.566 79.890 25.457 13.210 0x00
