SURVEY:  PS1MD
SNID:  2021dkz
otherID: 
IAUC:    UNKNOWN
RA:        193.0908880  deg
DECL:       2.0851170  deg
MWEBV:    0.021 +- 0.001 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59306.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021dkz.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0016
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 1.160 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 151
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58867.61 g NULL  -73.500 61.664 nan -0.911 0x00
OBS: 58871.64 g NULL  -31.338 47.941 nan -1.661 0x00
OBS: 58874.59 g NULL  -92.672 48.066 nan -0.563 0x00
OBS: 58877.59 g NULL  83.023 58.305 22.702 0.762 0x00
OBS: 58959.34 g NULL  -38.230 52.377 nan -1.488 0x00
OBS: 58964.43 g NULL  219.340 120.712 21.647 0.598 0x00
OBS: 58967.49 g NULL  -297.429 60.639 nan -0.221 0x00
OBS: 58970.31 g NULL  76.208 71.931 22.795 1.025 0x00
OBS: 58983.28 g NULL  3.084 57.206 26.277 20.140 0x00
OBS: 58986.27 g NULL  -9.756 51.145 nan -5.692 0x00
OBS: 58994.27 g NULL  -30.066 49.222 nan -1.777 0x00
OBS: 58998.27 g NULL  -18.266 60.136 nan -3.575 0x00
OBS: 59015.28 g NULL  -22.200 56.797 nan -2.778 0x00
OBS: 59018.32 g NULL  -152.719 83.241 nan -0.592 0x00
OBS: 59022.28 g NULL  52.858 67.947 23.192 1.396 0x00
OBS: 59044.27 g NULL  -422.548 89.096 nan -0.229 0x01
OBS: 59048.28 g NULL  47.412 131.918 23.310 3.021 0x00
OBS: 59195.59 g NULL  -89.306 71.686 nan -0.872 0x00
OBS: 59204.66 g NULL  97.258 96.569 22.530 1.078 0x00
OBS: 59222.59 g NULL  -58.515 59.399 nan -1.102 0x00
OBS: 59228.63 g NULL  -141.346 54.973 nan -0.422 0x00
OBS: 59231.61 g NULL  -178.706 71.969 nan -0.437 0x00
OBS: 59252.54 g NULL  -54.103 59.954 nan -1.203 0x00
OBS: 59256.53 g NULL  37.381 52.436 23.568 1.523 0x00
OBS: 59258.52 g NULL  -65.057 104.013 nan -1.736 0x00
OBS: 59262.57 g NULL  464.204 62.880 20.833 0.147 0x00
OBS: 59292.40 g NULL  727.489 70.374 20.345 0.105 0x00
OBS: 59295.42 g NULL  604.031 109.761 20.547 0.197 0x01
OBS: 59316.43 g NULL  350.372 77.844 21.139 0.241 0x00
OBS: 59319.36 g NULL  231.624 78.214 21.588 0.367 0x00
OBS: 59323.36 g NULL  158.433 59.601 22.000 0.408 0x00
OBS: 59338.28 g NULL  246.966 100.176 21.518 0.440 0x00
OBS: 59344.26 g NULL  120.687 45.617 22.296 0.410 0x00
OBS: 59346.28 g NULL  42.747 46.975 23.423 1.193 0x00
OBS: 59349.31 g NULL  30.551 56.984 23.787 2.025 0x00
OBS: 59353.37 g NULL  9.669 73.071 25.037 8.205 0x00
OBS: 59367.33 g NULL  84.489 38.927 22.683 0.500 0x00
OBS: 59371.33 g NULL  163.994 69.673 21.963 0.461 0x00
OBS: 59374.32 g NULL  0.901 48.424 27.613 58.353 0x00
OBS: 59377.29 g NULL  54.413 49.562 23.161 0.989 0x00
OBS: 59379.33 g NULL  54.989 58.433 23.149 1.154 0x00
OBS: 59396.30 g NULL  8.211 47.127 25.214 6.232 0x00
OBS: 59399.30 g NULL  113.261 99.682 22.365 0.956 0x00
OBS: 59400.29 g NULL  -35.371 62.267 nan -1.911 0x00
OBS: 59401.28 g NULL  111.757 62.815 22.379 0.610 0x00
OBS: 59402.29 g NULL  160.327 61.938 21.987 0.419 0x00
OBS: 59403.28 g NULL  68.592 52.541 22.909 0.832 0x00
OBS: 59404.28 g NULL  62.752 57.378 23.006 0.993 0x00
OBS: 59405.29 g NULL  218.236 139.961 21.653 0.696 0x00
OBS: 58871.64 r NULL  46.877 56.882 23.323 1.317 0x00
OBS: 58877.59 r NULL  0.809 70.130 27.730 94.120 0x01
OBS: 58883.56 r NULL  -15.976 74.013 nan -5.030 0x00
OBS: 58949.36 r NULL  -50.538 122.915 nan -2.641 0x00
OBS: 58959.35 r NULL  -79.322 48.636 nan -0.666 0x00
OBS: 58964.43 r NULL  -3.247 68.690 nan -22.969 0x00
OBS: 58967.49 r NULL  -268.582 64.089 nan -0.259 0x00
OBS: 58979.33 r NULL  -22.088 74.834 nan -3.678 0x00
OBS: 58986.27 r NULL  -47.735 49.995 nan -1.137 0x00
OBS: 58994.27 r NULL  -79.930 49.899 nan -0.678 0x00
OBS: 59004.31 r NULL  21.600 159.361 24.164 8.010 0x00
OBS: 59008.29 r NULL  -134.504 62.319 nan -0.503 0x00
OBS: 59011.29 r NULL  -63.248 80.082 nan -1.375 0x00
OBS: 59022.28 r NULL  11.634 56.424 24.836 5.266 0x00
OBS: 59032.28 r NULL  93.378 87.873 22.574 1.022 0x00
OBS: 59034.30 r NULL  -55.588 91.751 nan -1.792 0x00
OBS: 59039.30 r NULL  -104.755 119.338 nan -1.237 0x01
OBS: 59041.28 r NULL  -106.245 71.388 nan -0.730 0x09
OBS: 59048.28 r NULL  -65.376 87.851 nan -1.459 0x00
OBS: 59207.65 r NULL  -11.503 57.136 nan -5.393 0x00
OBS: 59211.66 r NULL  14.516 78.306 24.595 5.857 0x00
OBS: 59214.64 r NULL  -90.819 105.544 nan -1.262 0x00
OBS: 59222.59 r NULL  -58.084 66.167 nan -1.237 0x00
OBS: 59231.60 r NULL  -54.693 65.003 nan -1.290 0x00
OBS: 59256.53 r NULL  -37.623 53.065 nan -1.531 0x00
OBS: 59262.57 r NULL  492.048 58.513 20.770 0.129 0x00
OBS: 59267.57 r NULL  1244.162 60.055 19.763 0.052 0x00
OBS: 59269.53 r NULL  1090.608 111.660 19.906 0.111 0x00
OBS: 59277.54 r NULL  1828.889 91.136 19.345 0.054 0x00
OBS: 59292.40 r NULL  1056.949 76.360 19.940 0.078 0x01
OBS: 59305.48 r NULL  836.865 123.258 20.193 0.160 0x00
OBS: 59316.44 r NULL  425.295 93.528 20.928 0.239 0x00
OBS: 59333.31 r NULL  153.100 66.852 22.038 0.474 0x00
OBS: 59335.40 r NULL  109.007 93.658 22.406 0.933 0x00
OBS: 59346.29 r NULL  36.540 51.204 23.593 1.521 0x00
OBS: 59349.31 r NULL  213.275 61.050 21.678 0.311 0x00
OBS: 59351.26 r NULL  93.773 92.450 22.570 1.070 0x00
OBS: 59360.33 r NULL  -121.022 148.779 nan -1.335 0x00
OBS: 59363.33 r NULL  88.704 56.995 22.630 0.698 0x00
OBS: 59365.34 r NULL  59.363 43.898 23.066 0.803 0x00
OBS: 59371.32 r NULL  80.075 88.843 22.741 1.205 0x00
OBS: 59377.29 r NULL  83.656 42.075 22.694 0.546 0x00
OBS: 59387.28 r NULL  173.038 162.566 21.905 1.020 0x00
OBS: 59388.29 r NULL  -134.091 72.024 nan -0.583 0x00
OBS: 59389.29 r NULL  -40.885 122.698 nan -3.258 0x00
OBS: 59391.28 r NULL  90.273 55.481 22.611 0.667 0x00
OBS: 59393.28 r NULL  20.274 50.834 24.233 2.722 0x00
OBS: 59394.29 r NULL  -21.170 46.728 nan -2.397 0x00
OBS: 59399.30 r NULL  -49.705 71.712 nan -1.566 0x00
OBS: 59401.29 r NULL  -125.462 51.602 nan -0.447 0x00
OBS: 59403.28 r NULL  32.534 55.850 23.719 1.864 0x00
OBS: 59405.30 r NULL  -12.000 88.091 nan -7.970 0x00
OBS: 58867.61 i NULL  -107.190 63.738 nan -0.646 0x00
OBS: 58874.60 i NULL  -97.057 56.801 nan -0.635 0x00
OBS: 58883.56 i NULL  -227.139 59.471 nan -0.284 0x00
OBS: 58967.49 i NULL  -29.232 82.957 nan -3.081 0x00
OBS: 58970.31 i NULL  -166.983 81.449 nan -0.530 0x00
OBS: 58998.27 i NULL  8.839 66.752 25.134 8.199 0x00
OBS: 59004.31 i NULL  -151.506 137.353 nan -0.984 0x00
OBS: 59011.29 i NULL  -144.355 94.797 nan -0.713 0x00
OBS: 59018.32 i NULL  -316.430 148.811 nan -0.511 0x00
OBS: 59034.30 i NULL  129.020 108.095 22.223 0.910 0x00
OBS: 59039.30 i NULL  -198.953 137.431 nan -0.750 0x00
OBS: 59044.27 i NULL  -247.658 74.122 nan -0.325 0x01
OBS: 59195.59 i NULL  -137.278 88.242 nan -0.698 0x00
OBS: 59214.63 i NULL  -68.286 84.162 nan -1.338 0x00
OBS: 59228.63 i NULL  -80.521 64.656 nan -0.872 0x00
OBS: 59252.54 i NULL  -10.816 66.909 nan -6.716 0x00
OBS: 59258.53 i NULL  40.294 94.193 23.487 2.538 0x00
OBS: 59267.57 i NULL  947.040 95.201 20.059 0.109 0x00
OBS: 59295.42 i NULL  551.169 115.116 20.647 0.227 0x00
OBS: 59319.35 i NULL  312.021 62.299 21.265 0.217 0x00
OBS: 59335.40 i NULL  73.236 102.218 22.838 1.515 0x00
OBS: 59338.29 i NULL  -7.471 90.064 nan -13.089 0x00
OBS: 59344.26 i NULL  29.010 65.679 23.844 2.458 0x00
OBS: 59363.33 i NULL  116.789 60.273 22.331 0.560 0x00
OBS: 59367.33 i NULL  7.674 57.590 25.287 8.148 0x00
OBS: 59374.31 i NULL  -144.243 86.538 nan -0.651 0x00
OBS: 59379.34 i NULL  75.720 72.700 22.802 1.042 0x00
OBS: 59387.28 i NULL  -29.991 204.660 nan -7.409 0x00
OBS: 59389.28 i NULL  123.790 100.226 22.268 0.879 0x00
OBS: 59393.28 i NULL  34.131 60.738 23.667 1.932 0x00
OBS: 59400.29 i NULL  -27.178 71.573 nan -2.859 0x00
OBS: 59402.29 i NULL  -80.441 76.602 nan -1.034 0x00
OBS: 59404.28 i NULL  -45.399 64.845 nan -1.551 0x00
OBS: 58949.36 z NULL  -373.109 159.698 nan -0.465 0x00
OBS: 58979.33 z NULL  94.101 151.263 22.566 1.745 0x00
OBS: 58983.29 z NULL  144.517 94.563 22.100 0.710 0x00
OBS: 59008.30 z NULL  -114.440 98.670 nan -0.936 0x00
OBS: 59015.28 z NULL  -186.516 91.026 nan -0.530 0x00
OBS: 59032.28 z NULL  -579.074 176.850 nan -0.332 0x00
OBS: 59041.29 z NULL  -482.532 75.449 nan -0.170 0x00
OBS: 59204.66 z NULL  -151.754 166.937 nan -1.194 0x00
OBS: 59207.65 z NULL  -207.111 116.622 nan -0.611 0x00
OBS: 59211.66 z NULL  -35.140 127.385 nan -3.936 0x00
OBS: 59216.65 z NULL  -287.907 169.344 nan -0.639 0x00
OBS: 59243.58 z NULL  138.186 206.514 22.149 1.623 0x00
OBS: 59269.52 z NULL  898.855 159.153 20.116 0.192 0x00
OBS: 59277.54 z NULL  627.540 116.686 20.506 0.202 0x00
OBS: 59305.48 z NULL  367.936 212.871 21.086 0.628 0x00
OBS: 59323.36 z NULL  204.479 107.653 21.723 0.572 0x00
OBS: 59333.31 z NULL  -20.826 160.276 nan -8.356 0x00
OBS: 59353.37 z NULL  49.580 111.909 23.262 2.451 0x00
OBS: 59360.33 z NULL  14.277 166.477 24.613 12.660 0x00
OBS: 59365.34 z NULL  -13.832 89.087 nan -6.993 0x00
OBS: 59388.29 z NULL  -252.082 130.371 nan -0.562 0x00
OBS: 59391.28 z NULL  -242.316 97.328 nan -0.436 0x00
OBS: 59394.29 z NULL  30.281 89.033 23.797 3.192 0x00
OBS: 59396.31 z NULL  -65.653 91.388 nan -1.511 0x00
END:
