SURVEY:  PS1MD
SNID:  2020kvf
otherID: 
IAUC:    UNKNOWN
RA:        202.9559020  deg
DECL:       30.5428080  deg
MWEBV:    0.011 +- 0.001 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59068.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020kvf.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0015
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 1.322 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 145
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58866.65 g NULL  48.513 63.438 23.285 1.420 0x00
OBS: 58869.66 g NULL  47.107 68.549 23.317 1.580 0x00
OBS: 58871.64 g NULL  10.696 38.464 24.927 3.904 0x00
OBS: 58873.61 g NULL  19.684 37.262 24.265 2.055 0x00
OBS: 58929.53 g NULL  42.654 46.440 23.425 1.182 0x00
OBS: 58957.54 g NULL  -22.386 41.098 nan -1.993 0x00
OBS: 58959.36 g NULL  9.879 46.659 25.013 5.128 0x00
OBS: 58967.37 g NULL  35.439 49.118 23.626 1.505 0x00
OBS: 58970.37 g NULL  47.244 100.395 23.314 2.307 0x00
OBS: 58984.28 g NULL  564.025 52.406 20.622 0.101 0x01
OBS: 58992.28 g NULL  453.089 41.003 20.860 0.098 0x00
OBS: 58997.35 g NULL  337.664 47.428 21.179 0.153 0x00
OBS: 58999.36 g NULL  323.603 50.447 21.225 0.169 0x00
OBS: 59017.30 g NULL  -14.842 70.095 nan -5.128 0x00
OBS: 59020.34 g NULL  81.098 49.601 22.727 0.664 0x00
OBS: 59024.27 g NULL  -58.593 93.742 nan -1.737 0x00
OBS: 59029.28 g NULL  138.016 47.150 22.150 0.371 0x00
OBS: 59042.28 g NULL  40.338 42.928 23.486 1.155 0x00
OBS: 59044.28 g NULL  25.933 49.676 23.965 2.080 0x00
OBS: 59048.27 g NULL  -13.000 45.682 nan -3.815 0x00
OBS: 59052.33 g NULL  -29.427 54.938 nan -2.027 0x00
OBS: 59058.28 g NULL  21.419 127.876 24.173 6.482 0x01
OBS: 59072.26 g NULL  101.282 95.547 22.486 1.024 0x00
OBS: 59076.27 g NULL  106.552 77.211 22.431 0.787 0x00
OBS: 59205.65 g NULL  84.377 42.574 22.684 0.548 0x00
OBS: 59225.61 g NULL  28.030 113.665 23.881 4.403 0x00
OBS: 59229.64 g NULL  -70.747 47.671 nan -0.732 0x00
OBS: 59255.53 g NULL  -31.017 90.880 nan -3.181 0x00
OBS: 59257.52 g NULL  43.634 44.781 23.400 1.114 0x00
OBS: 59278.48 g NULL  89.238 173.641 22.624 2.113 0x00
OBS: 59293.42 g NULL  4.575 75.849 25.849 18.000 0x00
OBS: 59296.45 g NULL  -102.987 69.887 nan -0.737 0x00
OBS: 59310.35 g NULL  58.487 62.811 23.082 1.166 0x00
OBS: 59312.49 g NULL  -37.127 82.129 nan -2.402 0x00
OBS: 59315.36 g NULL  34.423 62.280 23.658 1.964 0x00
OBS: 59317.37 g NULL  70.596 86.442 22.878 1.329 0x00
OBS: 59319.37 g NULL  -53.794 41.960 nan -0.847 0x00
OBS: 59344.27 g NULL  50.737 44.133 23.237 0.944 0x00
OBS: 59349.45 g NULL  -123.982 50.680 nan -0.444 0x00
OBS: 59352.43 g NULL  43.249 121.292 23.410 3.045 0x01
OBS: 59366.40 g NULL  15.324 39.932 24.537 2.829 0x00
OBS: 59378.39 g NULL  -37.890 79.448 nan -2.277 0x01
OBS: 59380.34 g NULL  -45.364 46.612 nan -1.116 0x00
OBS: 59396.27 g NULL  45.017 29.777 23.367 0.718 0x00
OBS: 59398.29 g NULL  -36.863 99.607 nan -2.934 0x00
OBS: 59399.27 g NULL  -50.732 48.542 nan -1.039 0x00
OBS: 58869.66 r NULL  -40.403 64.008 nan -1.720 0x00
OBS: 58873.62 r NULL  30.161 40.448 23.801 1.456 0x00
OBS: 58883.66 r NULL  2.040 58.936 26.726 31.367 0x00
OBS: 58929.53 r NULL  -15.388 43.763 nan -3.088 0x00
OBS: 58943.42 r NULL  43.190 140.654 23.412 3.536 0x00
OBS: 58949.37 r NULL  28.372 128.896 23.868 4.933 0x00
OBS: 58959.36 r NULL  4.885 46.874 25.778 10.418 0x00
OBS: 58972.38 r NULL  258.203 77.883 21.470 0.327 0x01
OBS: 58975.43 r NULL  596.056 123.734 20.562 0.225 0x00
OBS: 58976.42 r NULL  493.167 192.088 20.768 0.423 0x00
OBS: 58981.40 r NULL  594.350 54.539 20.565 0.100 0x00
OBS: 58987.38 r NULL  422.640 82.658 20.935 0.212 0x01
OBS: 58992.29 r NULL  536.182 39.119 20.677 0.079 0x00
OBS: 58997.35 r NULL  431.795 44.971 20.912 0.113 0x00
OBS: 59003.38 r NULL  305.950 118.376 21.286 0.420 0x00
OBS: 59005.28 r NULL  51.234 119.386 23.226 2.530 0x00
OBS: 59009.35 r NULL  195.758 38.620 21.771 0.214 0x00
OBS: 59011.41 r NULL  166.466 124.013 21.947 0.809 0x00
OBS: 59017.30 r NULL  268.984 69.800 21.426 0.282 0x00
OBS: 59031.30 r NULL  39.013 80.875 23.522 2.251 0x00
OBS: 59036.27 r NULL  68.773 59.018 22.906 0.932 0x00
OBS: 59038.33 r NULL  -33.423 99.000 nan -3.216 0x01
