SURVEY:  PS1MD
SNID:  2020van
otherID: 
IAUC:    UNKNOWN
RA:        356.0555230  deg
DECL:       24.8092620  deg
MWEBV:    0.039 +- 0.002 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59163.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020van.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0034
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.270 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 107
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59046.54 g NULL  156.237 184.861 22.016 1.285 0x00
OBS: 59049.58 g NULL  130.831 93.325 22.208 0.774 0x00
OBS: 59050.55 g NULL  107.943 46.659 22.417 0.469 0x00
OBS: 59055.54 g NULL  57.736 39.025 23.096 0.734 0x00
OBS: 59072.62 g NULL  189.453 70.476 21.806 0.404 0x00
OBS: 59074.49 g NULL  224.634 39.339 21.621 0.190 0x00
OBS: 59078.47 g NULL  206.528 47.431 21.713 0.249 0x00
OBS: 59082.43 g NULL  102.829 50.048 22.470 0.528 0x00
OBS: 59083.60 g NULL  180.740 55.740 21.857 0.335 0x00
OBS: 59103.39 g NULL  234.750 43.361 21.573 0.201 0x01
OBS: 59107.53 g NULL  182.791 39.320 21.845 0.234 0x00
OBS: 59109.35 g NULL  62.592 140.923 23.009 2.444 0x00
OBS: 59117.37 g NULL  121.541 81.916 22.288 0.732 0x00
OBS: 59131.44 g NULL  16.107 81.601 24.482 5.501 0x01
OBS: 59133.48 g NULL  115.060 79.887 22.348 0.754 0x00
OBS: 59142.26 g NULL  31.836 76.263 23.743 2.601 0x00
OBS: 59146.44 g NULL  162.656 55.951 21.972 0.373 0x00
OBS: 59163.36 g NULL  114.553 52.759 22.352 0.500 0x00
OBS: 59169.23 g NULL  49.405 85.434 23.266 1.878 0x01
OBS: 59173.37 g NULL  -42.635 65.764 nan -1.675 0x00
OBS: 59192.31 g NULL  122.181 42.810 22.282 0.380 0x00
OBS: 59400.57 g NULL  91.620 42.686 22.595 0.506 0x00
OBS: 59410.56 g NULL  58.516 58.761 23.082 1.090 0x00
OBS: 59413.52 g NULL  49.338 43.230 23.267 0.951 0x00
OBS: 59428.51 g NULL  49.428 46.578 23.265 1.023 0x00
OBS: 59431.47 g NULL  -62.296 43.073 nan -0.751 0x00
OBS: 59435.45 g NULL  -18.517 43.790 nan -2.568 0x00
OBS: 59438.46 g NULL  5.541 53.284 25.641 10.441 0x00
OBS: 59441.59 g NULL  119.654 53.744 22.305 0.488 0x00
OBS: 59443.44 g NULL  154.561 58.782 22.027 0.413 0x00
OBS: 59455.59 g NULL  0.808 105.834 27.731 142.213 0x00
OBS: 59458.58 g NULL  47.853 57.306 23.300 1.300 0x00
OBS: 59465.61 g NULL  108.679 70.397 22.410 0.703 0x00
OBS: 59468.38 g NULL  -11.699 88.219 nan -8.187 0x00
OBS: 59493.48 g NULL  125.618 47.766 22.252 0.413 0x00
OBS: 59501.30 g NULL  38.297 80.322 23.542 2.277 0x00
OBS: 59517.27 g NULL  33.690 56.979 23.681 1.836 0x00
OBS: 59519.27 g NULL  -26.444 45.535 nan -1.870 0x00
OBS: 59530.21 g NULL  -18.209 64.094 nan -3.822 0x00
OBS: 59031.56 r NULL  145.885 49.123 22.090 0.366 0x00
OBS: 59036.58 r NULL  203.096 64.297 21.731 0.344 0x00
OBS: 59046.54 r NULL  483.360 284.836 20.789 0.640 0x00
OBS: 59049.58 r NULL  145.553 72.780 22.092 0.543 0x00
OBS: 59060.50 r NULL  305.019 62.660 21.289 0.223 0x00
OBS: 59064.51 r NULL  391.390 131.794 21.018 0.366 0x00
OBS: 59078.46 r NULL  364.519 40.141 21.096 0.120 0x00
OBS: 59082.43 r NULL  174.861 58.861 21.893 0.365 0x01
OBS: 59093.41 r NULL  240.567 124.726 21.547 0.563 0x00
OBS: 59100.42 r NULL  364.852 82.510 21.095 0.246 0x00
OBS: 59107.53 r NULL  194.153 49.927 21.780 0.279 0x00
OBS: 59119.36 r NULL  127.086 58.092 22.240 0.496 0x00
OBS: 59121.51 r NULL  236.419 110.664 21.566 0.508 0x00
OBS: 59128.46 r NULL  209.867 85.323 21.695 0.441 0x01
OBS: 59154.40 r NULL  203.455 97.514 21.729 0.520 0x00
OBS: 59156.37 r NULL  164.159 63.356 21.962 0.419 0x00
OBS: 59158.39 r NULL  221.142 62.369 21.638 0.306 0x00
OBS: 59169.23 r NULL  176.573 46.846 21.883 0.288 0x01
OBS: 59184.30 r NULL  212.130 74.742 21.683 0.383 0x01
OBS: 59188.32 r NULL  326.468 112.470 21.215 0.374 0x00
OBS: 59392.51 r NULL  54.952 84.500 23.150 1.670 0x00
OBS: 59410.56 r NULL  -50.923 52.987 nan -1.130 0x00
OBS: 59415.50 r NULL  42.516 61.018 23.429 1.558 0x00
OBS: 59421.52 r NULL  165.796 143.079 21.951 0.937 0x01
OBS: 59435.45 r NULL  57.267 44.062 23.105 0.835 0x01
OBS: 59447.43 r NULL  63.838 56.705 22.987 0.964 0x00
OBS: 59465.61 r NULL  72.792 52.956 22.845 0.790 0x00
OBS: 59475.51 r NULL  423.107 377.344 20.934 0.968 0x00
