SURVEY:  PS1MD
SNID:  2020kcl
otherID: 
IAUC:    UNKNOWN
RA:        242.3045200  deg
DECL:       32.8619260  deg
MWEBV:    0.018 +- 0.001 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59068.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020kcl.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0036
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.547 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 93
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58956.46 g NULL  -58.321 64.829 nan -1.207 0x00
OBS: 58985.38 g NULL  530.473 52.916 20.688 0.108 0x00
OBS: 58998.36 g NULL  354.578 81.363 21.126 0.249 0x00
OBS: 59000.51 g NULL  234.570 45.472 21.574 0.210 0x00
OBS: 59054.28 g NULL  114.861 66.989 22.350 0.633 0x00
OBS: 59071.38 g NULL  171.060 125.751 21.917 0.798 0x00
OBS: 59082.31 g NULL  93.612 88.939 22.572 1.032 0x00
OBS: 59102.25 g NULL  19.360 74.678 24.283 4.188 0x00
OBS: 59106.25 g NULL  38.744 62.170 23.529 1.742 0x00
OBS: 59108.24 g NULL  24.210 68.979 24.040 3.093 0x00
OBS: 59110.24 g NULL  8.054 105.242 25.235 14.187 0x00
OBS: 59114.23 g NULL  -92.797 115.297 nan -1.349 0x00
OBS: 59131.23 g NULL  -192.106 102.234 nan -0.578 0x00
OBS: 59144.22 g NULL  316.842 132.463 21.248 0.454 0x00
OBS: 59314.48 g NULL  -23.849 43.390 nan -1.975 0x00
OBS: 59321.47 g NULL  90.234 51.254 22.612 0.617 0x00
OBS: 59337.51 g NULL  147.053 78.977 22.081 0.583 0x00
OBS: 59347.54 g NULL  116.787 69.358 22.332 0.645 0x00
OBS: 59366.32 g NULL  299.059 58.750 21.311 0.213 0x00
OBS: 59373.33 g NULL  120.484 48.861 22.298 0.440 0x00
OBS: 59377.50 g NULL  -14.163 63.363 nan -4.857 0x00
OBS: 59381.45 g NULL  -118.496 70.575 nan -0.647 0x01
OBS: 59384.28 g NULL  459.639 87.719 20.844 0.207 0x00
OBS: 59412.27 g NULL  -18.115 61.361 nan -3.678 0x01
OBS: 59429.27 g NULL  238.266 91.710 21.557 0.418 0x00
OBS: 59440.26 g NULL  78.386 74.436 22.764 1.031 0x00
OBS: 59442.26 g NULL  101.401 106.529 22.485 1.141 0x00
OBS: 59469.24 g NULL  -45.265 133.450 nan -3.201 0x01
OBS: 58956.47 r NULL  -108.233 68.271 nan -0.685 0x00
OBS: 58960.47 r NULL  88.913 62.695 22.628 0.766 0x00
OBS: 58980.38 r NULL  484.024 73.518 20.788 0.165 0x00
OBS: 59054.28 r NULL  108.995 59.549 22.406 0.593 0x00
OBS: 59059.38 r NULL  250.243 84.452 21.504 0.366 0x00
OBS: 59062.37 r NULL  306.566 112.128 21.284 0.397 0x00
OBS: 59069.35 r NULL  182.209 55.837 21.849 0.333 0x00
OBS: 59082.32 r NULL  212.309 67.946 21.683 0.347 0x00
OBS: 59094.27 r NULL  97.456 309.555 22.528 3.449 0x00
OBS: 59098.31 r NULL  113.403 113.183 22.363 1.084 0x00
OBS: 59106.25 r NULL  85.984 65.088 22.664 0.822 0x00
OBS: 59110.24 r NULL  88.124 76.144 22.637 0.938 0x00
OBS: 59121.23 r NULL  32.633 91.930 23.716 3.059 0x00
