SURVEY:  PS1MD
SNID:  2021hky
otherID: 
IAUC:    UNKNOWN
RA:        211.6198710  deg
DECL:       -6.0977860  deg
MWEBV:    0.022 +- 0.001 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59306.0
FILTERS:    grizy
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021hky.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0120
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.361 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 174
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58956.46 g NULL  18.661 69.912 24.323 4.068 0x00
OBS: 58959.46 g NULL  -1.719 41.624 nan -26.290 0x00
OBS: 58967.46 g NULL  36.589 65.259 23.592 1.936 0x00
OBS: 58969.46 g NULL  149.094 80.488 22.066 0.586 0x00
OBS: 58971.39 g NULL  20.123 77.130 24.241 4.162 0x00
OBS: 58972.45 g NULL  149.209 118.688 22.066 0.864 0x00
OBS: 58988.48 g NULL  46.073 74.555 23.341 1.757 0x00
OBS: 58990.39 g NULL  -5.213 41.737 nan -8.693 0x00
OBS: 58994.37 g NULL  81.131 59.653 22.727 0.798 0x00
OBS: 58999.38 g NULL  67.994 59.588 22.919 0.952 0x00
OBS: 59015.28 g NULL  113.389 51.044 22.364 0.489 0x01
OBS: 59019.28 g NULL  257.848 145.277 21.472 0.612 0x00
OBS: 59023.28 g NULL  -28.842 51.452 nan -1.937 0x00
OBS: 59027.29 g NULL  51.149 70.204 23.228 1.490 0x00
OBS: 59051.29 g NULL  35.772 54.440 23.616 1.652 0x00
OBS: 59076.27 g NULL  166.774 645.390 21.945 4.202 0x00
OBS: 59080.26 g NULL  -111.931 78.492 nan -0.761 0x00
OBS: 59288.54 g NULL  382.936 57.663 21.042 0.163 0x00
OBS: 59293.58 g NULL  338.115 72.846 21.177 0.234 0x00
OBS: 59310.47 g NULL  257.134 75.655 21.475 0.319 0x01
OBS: 59317.48 g NULL  24.608 70.639 24.022 3.117 0x00
OBS: 59320.48 g NULL  39.993 46.343 23.495 1.258 0x00
OBS: 59323.44 g NULL  97.398 63.589 22.529 0.709 0x00
OBS: 59338.48 g NULL  119.722 127.062 22.305 1.152 0x00
OBS: 59347.43 g NULL  117.143 75.319 22.328 0.698 0x00
OBS: 59389.31 g NULL  -322.531 172.820 nan -0.582 0x00
OBS: 59390.30 g NULL  269.109 194.588 21.425 0.785 0x00
OBS: 59391.28 g NULL  42.717 73.596 23.423 1.871 0x00
OBS: 59392.33 g NULL  70.893 79.600 22.873 1.219 0x00
OBS: 59394.29 g NULL  24.974 61.198 24.006 2.661 0x00
OBS: 59397.31 g NULL  53.893 62.298 23.171 1.255 0x00
OBS: 59401.29 g NULL  12.609 56.550 24.748 4.869 0x00
OBS: 59404.29 g NULL  -27.272 70.114 nan -2.791 0x00
OBS: 59408.27 g NULL  121.786 69.628 22.286 0.621 0x01
OBS: 59425.27 g NULL  -22.609 65.368 nan -3.139 0x00
OBS: 59426.27 g NULL  -11.629 92.789 nan -8.663 0x00
OBS: 59428.26 g NULL  -36.575 112.732 nan -3.346 0x00
OBS: 59429.26 g NULL  -186.595 142.466 nan -0.829 0x00
OBS: 59430.26 g NULL  231.136 105.907 21.590 0.497 0x00
OBS: 59432.27 g NULL  66.735 99.607 22.939 1.621 0x00
OBS: 59432.27 g NULL  -116.556 76.159 nan -0.709 0x00
OBS: 59443.25 g NULL  49.608 195.144 23.261 4.271 0x00
OBS: 59453.25 g NULL  59.389 99.967 23.066 1.828 0x00
OBS: 59455.25 g NULL  35.621 100.160 23.621 3.053 0x00
OBS: 59462.24 g NULL  -104.603 271.139 nan -2.814 0x01
OBS: 59464.24 g NULL  35.501 234.707 23.624 7.178 0x01
OBS: 58937.56 r NULL  32.429 75.412 23.723 2.525 0x00
OBS: 58951.46 r NULL  -129.410 179.757 nan -1.508 0x00
OBS: 58956.46 r NULL  -20.514 50.544 nan -2.675 0x00
OBS: 58967.47 r NULL  127.878 55.201 22.233 0.469 0x00
OBS: 58979.34 r NULL  127.933 104.325 22.233 0.885 0x00
OBS: 58990.39 r NULL  38.447 43.321 23.538 1.223 0x00
OBS: 59007.28 r NULL  129.464 66.085 22.220 0.554 0x00
OBS: 59010.35 r NULL  -125.534 58.862 nan -0.509 0x00
OBS: 59023.28 r NULL  124.359 51.704 22.263 0.451 0x00
OBS: 59034.29 r NULL  42.069 92.564 23.440 2.389 0x00
OBS: 59038.32 r NULL  -85.743 75.557 nan -0.957 0x01
OBS: 59061.29 r NULL  51.450 166.867 23.222 3.521 0x00
OBS: 59065.28 r NULL  39.891 113.086 23.498 3.078 0x00
OBS: 59068.27 r NULL  118.184 73.317 22.319 0.674 0x00
OBS: 59070.27 r NULL  71.570 100.549 22.863 1.525 0x00
OBS: 59080.26 r NULL  99.878 67.127 22.501 0.730 0x00
OBS: 59270.59 r NULL  253.106 162.364 21.492 0.696 0x00
OBS: 59299.56 r NULL  429.082 94.000 20.919 0.238 0x00
OBS: 59320.48 r NULL  347.047 58.438 21.149 0.183 0x00
OBS: 59327.45 r NULL  137.968 94.446 22.151 0.743 0x00
OBS: 59335.47 r NULL  131.248 68.505 22.205 0.567 0x00
OBS: 59347.43 r NULL  146.520 64.470 22.085 0.478 0x00
OBS: 59389.31 r NULL  215.982 159.569 21.664 0.802 0x00
OBS: 59390.29 r NULL  162.159 157.914 21.975 1.057 0x00
OBS: 59390.30 r NULL  363.779 131.407 21.098 0.392 0x00
OBS: 59391.28 r NULL  176.428 66.229 21.884 0.408 0x00
OBS: 59392.33 r NULL  88.459 65.085 22.633 0.799 0x00
OBS: 59394.30 r NULL  146.898 46.451 22.082 0.343 0x01
OBS: 59394.29 r NULL  91.679 59.072 22.594 0.700 0x00
OBS: 59397.31 r NULL  212.494 66.173 21.682 0.338 0x00
OBS: 59401.29 r NULL  88.498 76.834 22.633 0.943 0x00
OBS: 59404.29 r NULL  67.302 75.794 22.930 1.223 0x00
