SURVEY:  PS1MD
SNID:  2020itx
otherID: 
IAUC:    UNKNOWN
RA:        169.5223030  deg
DECL:       13.4595510  deg
MWEBV:    0.022 +- 0.001 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59068.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020itx.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0056
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 1.132 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 114
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58841.63 g NULL  -157.702 178.552 nan -1.229 0x09
OBS: 58844.65 g NULL  9.547 70.433 25.050 8.010 0x00
OBS: 58847.61 g NULL  -32.252 74.197 nan -2.498 0x00
OBS: 58869.56 g NULL  23.189 67.830 24.087 3.176 0x00
OBS: 58871.56 g NULL  22.244 66.199 24.132 3.231 0x00
OBS: 58879.50 g NULL  105.443 87.174 22.442 0.898 0x00
OBS: 58957.38 g NULL  803.879 108.557 20.237 0.147 0x00
OBS: 58965.41 g NULL  385.510 108.290 21.035 0.305 0x00
OBS: 58968.25 g NULL  408.081 74.256 20.973 0.198 0x00
OBS: 58986.29 g NULL  115.433 45.241 22.344 0.426 0x00
OBS: 58988.32 g NULL  157.386 75.309 22.008 0.520 0x00
OBS: 58991.31 g NULL  120.386 76.374 22.299 0.689 0x00
OBS: 58994.27 g NULL  94.487 47.055 22.562 0.541 0x00
OBS: 59015.27 g NULL  -64.703 72.129 nan -1.210 0x00
OBS: 59023.28 g NULL  7.844 56.551 25.264 7.828 0x00
OBS: 59194.64 g NULL  -27.151 50.742 nan -2.029 0x00
OBS: 59222.57 g NULL  9.878 54.576 25.013 5.999 0x01
OBS: 59226.57 g NULL  -20.841 76.421 nan -3.981 0x00
OBS: 59230.65 g NULL  108.466 74.726 22.412 0.748 0x00
OBS: 59236.65 g NULL  -90.954 74.159 nan -0.885 0x00
OBS: 59253.50 g NULL  39.621 89.822 23.505 2.461 0x00
OBS: 59261.45 g NULL  6.925 45.101 25.399 7.071 0x00
OBS: 59288.47 g NULL  154.934 84.185 22.025 0.590 0x00
OBS: 59292.39 g NULL  -5.783 76.184 nan -14.303 0x00
OBS: 59294.36 g NULL  107.626 149.834 22.420 1.512 0x00
OBS: 59310.35 g NULL  37.745 124.230 23.558 3.573 0x00
OBS: 59311.40 g NULL  -27.138 63.963 nan -2.559 0x01
OBS: 59317.31 g NULL  132.066 130.033 22.198 1.069 0x01
OBS: 59318.25 g NULL  -4.445 57.609 nan -14.072 0x00
OBS: 59320.26 g NULL  -93.631 67.611 nan -0.784 0x00
OBS: 59321.30 g NULL  20.438 55.682 24.224 2.958 0x01
OBS: 59344.25 g NULL  107.377 56.350 22.423 0.570 0x00
OBS: 59346.29 g NULL  -32.160 56.252 nan -1.899 0x00
OBS: 59348.31 g NULL  -51.495 69.825 nan -1.472 0x00
OBS: 59349.31 g NULL  60.667 58.412 23.043 1.045 0x00
OBS: 59351.32 g NULL  267.309 104.681 21.432 0.425 0x00
OBS: 59366.26 g NULL  -49.708 47.543 nan -1.038 0x00
OBS: 59368.27 g NULL  46.662 48.625 23.328 1.131 0x00
OBS: 59370.27 g NULL  2.769 64.062 26.394 25.119 0x01
OBS: 59373.27 g NULL  102.434 46.258 22.474 0.490 0x00
OBS: 59376.28 g NULL  98.519 99.525 22.516 1.097 0x00
OBS: 59378.27 g NULL  -46.526 58.320 nan -1.361 0x00
OBS: 58844.65 r NULL  -24.876 59.373 nan -2.591 0x00
OBS: 58869.56 r NULL  -63.084 55.710 nan -0.959 0x00
OBS: 58879.49 r NULL  -5.369 75.141 nan -15.195 0x00
OBS: 58922.41 r NULL  49.794 90.878 23.257 1.982 0x00
OBS: 58951.40 r NULL  453.323 83.950 20.859 0.201 0x00
OBS: 58968.25 r NULL  661.975 61.099 20.448 0.100 0x00
OBS: 58986.29 r NULL  251.946 50.343 21.497 0.217 0x00
OBS: 58991.31 r NULL  142.705 70.742 22.114 0.538 0x01
OBS: 59004.29 r NULL  224.135 145.338 21.624 0.704 0x00
OBS: 59007.27 r NULL  30.927 76.613 23.774 2.690 0x00
OBS: 59011.30 r NULL  117.362 94.865 22.326 0.878 0x00
OBS: 59018.30 r NULL  -237.468 153.442 nan -0.702 0x00
OBS: 59030.27 r NULL  193.933 76.871 21.781 0.430 0x00
OBS: 59188.65 r NULL  140.075 102.638 22.134 0.796 0x00
OBS: 59194.64 r NULL  66.225 50.656 22.947 0.830 0x00
OBS: 59207.59 r NULL  112.081 43.606 22.376 0.422 0x00
OBS: 59212.56 r NULL  -107.126 89.514 nan -0.907 0x00
OBS: 59226.57 r NULL  20.039 65.504 24.245 3.549 0x00
OBS: 59238.64 r NULL  -36.570 68.649 nan -2.038 0x00
OBS: 59242.52 r NULL  51.356 219.063 23.224 4.631 0x01
OBS: 59256.48 r NULL  -40.805 66.163 nan -1.760 0x01
OBS: 59277.53 r NULL  79.030 80.122 22.756 1.101 0x00
OBS: 59288.47 r NULL  -151.923 79.545 nan -0.568 0x00
OBS: 59303.35 r NULL  50.742 178.175 23.237 3.812 0x00
OBS: 59306.46 r NULL  33.137 60.602 23.699 1.986 0x01
OBS: 59311.40 r NULL  -104.311 67.110 nan -0.699 0x00
OBS: 59317.31 r NULL  47.944 117.514 23.298 2.661 0x01
OBS: 59320.26 r NULL  -49.327 64.434 nan -1.418 0x00
OBS: 59331.28 r NULL  184.296 934.211 21.836 5.504 0x00
