SURVEY:  PS1MD
SNID:  2020koe
otherID: 
IAUC:    UNKNOWN
RA:        241.5396130  deg
DECL:       34.1147760  deg
MWEBV:    0.021 +- 0.001 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59068.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020koe.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0011
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.419 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 157
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58931.57 g NULL  22.625 60.674 24.114 2.912 0x00
OBS: 58935.59 g NULL  15.402 257.375 24.531 18.143 0x00
OBS: 58956.47 g NULL  21.347 67.923 24.177 3.455 0x00
OBS: 58958.52 g NULL  -31.136 52.547 nan -1.832 0x00
OBS: 58968.48 g NULL  160.760 83.939 21.985 0.567 0x01
OBS: 58970.49 g NULL  -152.424 111.123 nan -0.792 0x00
OBS: 58983.48 g NULL  9.740 45.741 25.029 5.099 0x00
OBS: 58989.52 g NULL  660.843 51.368 20.450 0.084 0x00
OBS: 58993.38 g NULL  471.968 86.569 20.815 0.199 0x00
OBS: 58995.46 g NULL  496.014 74.657 20.761 0.163 0x00
OBS: 59020.33 g NULL  343.934 49.225 21.159 0.155 0x00
OBS: 59028.29 g NULL  366.068 45.934 21.091 0.136 0x00
OBS: 59029.30 g NULL  304.353 67.443 21.292 0.241 0x00
OBS: 59045.28 g NULL  154.029 86.639 22.031 0.611 0x00
OBS: 59049.32 g NULL  33.666 74.926 23.682 2.416 0x00
OBS: 59050.39 g NULL  -21.835 79.182 nan -3.937 0x01
OBS: 59054.28 g NULL  114.645 134.721 22.352 1.276 0x00
OBS: 59071.38 g NULL  286.900 64.527 21.356 0.244 0x00
OBS: 59082.31 g NULL  127.564 70.417 22.236 0.599 0x01
OBS: 59102.25 g NULL  222.241 49.995 21.633 0.244 0x00
OBS: 59108.24 g NULL  225.334 53.742 21.618 0.259 0x00
OBS: 59110.24 g NULL  189.081 69.869 21.808 0.401 0x00
OBS: 59114.23 g NULL  327.746 113.529 21.211 0.376 0x00
OBS: 59131.23 g NULL  -62.791 75.177 nan -1.300 0x00
OBS: 59136.23 g NULL  56.650 330.233 23.117 6.329 0x00
OBS: 59139.22 g NULL  -30.401 81.512 nan -2.911 0x00
OBS: 59313.52 g NULL  2.725 39.040 26.412 15.555 0x00
OBS: 59314.48 g NULL  24.318 63.460 24.035 2.833 0x00
OBS: 59321.47 g NULL  42.722 55.847 23.423 1.419 0x00
OBS: 59337.51 g NULL  150.491 88.900 22.056 0.641 0x00
OBS: 59347.54 g NULL  -75.217 61.082 nan -0.882 0x01
OBS: 59354.36 g NULL  164.650 76.977 21.959 0.508 0x00
OBS: 59355.37 g NULL  30.190 52.086 23.800 1.873 0x00
OBS: 59366.32 g NULL  56.923 52.963 23.112 1.010 0x00
OBS: 59373.33 g NULL  -15.248 37.489 nan -2.669 0x00
OBS: 59377.50 g NULL  10.307 54.939 24.967 5.787 0x00
OBS: 59381.45 g NULL  -128.854 54.549 nan -0.460 0x00
OBS: 59384.28 g NULL  -92.551 85.765 nan -1.006 0x00
OBS: 59412.27 g NULL  20.534 68.948 24.219 3.646 0x00
OBS: 59413.27 g NULL  -324.293 223.982 nan -0.750 0x00
OBS: 59426.26 g NULL  -45.422 37.371 nan -0.893 0x00
OBS: 59436.26 g NULL  86.568 36.448 22.657 0.457 0x00
OBS: 59438.26 g NULL  -0.507 39.789 nan -85.208 0x01
OBS: 59440.26 g NULL  -72.994 126.658 nan -1.884 0x01
OBS: 59456.25 g NULL  58.186 63.615 23.088 1.187 0x00
OBS: 59461.25 g NULL  507.213 117.302 20.737 0.251 0x01
