SURVEY:  PS1MD
SNID:  2020rsv
otherID: 
IAUC:    UNKNOWN
RA:        67.2143750  deg
DECL:       -24.8385270  deg
MWEBV:    0.037 +- 0.002 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59163.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020rsv.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0010
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 0.990 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 66
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59077.61 g NULL  1755.743 81.704 19.389 0.051 0x00
OBS: 59080.61 g NULL  1433.963 68.203 19.609 0.052 0x00
OBS: 59101.62 g NULL  177.645 67.343 21.876 0.412 0x00
OBS: 59105.61 g NULL  271.358 68.606 21.416 0.275 0x00
OBS: 59114.62 g NULL  66.354 71.853 22.945 1.176 0x01
OBS: 59134.55 g NULL  266.017 96.578 21.438 0.394 0x00
OBS: 59138.53 g NULL  -7.268 130.602 nan -19.510 0x00
OBS: 59172.45 g NULL  122.964 72.612 22.276 0.641 0x00
OBS: 59193.42 g NULL  87.521 57.583 22.645 0.714 0x00
OBS: 59198.37 g NULL  119.599 1102.499 22.306 10.009 0x00
OBS: 59486.60 g NULL  76.199 96.217 22.795 1.371 0x00
OBS: 59492.56 g NULL  -24.730 90.962 nan -3.994 0x00
OBS: 59500.59 g NULL  26.569 90.232 23.939 3.687 0x00
OBS: 59518.51 g NULL  3.678 53.497 26.086 15.792 0x00
OBS: 59524.49 g NULL  -56.033 69.035 nan -1.338 0x00
OBS: 59527.50 g NULL  -178.897 76.978 nan -0.467 0x00
OBS: 59531.46 g NULL  -972.887 772.853 nan -0.862 0x00
OBS: 59077.60 r NULL  1784.795 72.905 19.371 0.044 0x00
OBS: 59091.62 r NULL  859.103 121.554 20.165 0.154 0x00
OBS: 59095.60 r NULL  893.930 104.317 20.122 0.127 0x00
OBS: 59099.62 r NULL  827.816 102.978 20.205 0.135 0x00
OBS: 59118.56 r NULL  209.237 65.919 21.698 0.342 0x00
OBS: 59125.54 r NULL  55.937 113.455 23.131 2.202 0x00
OBS: 59129.63 r NULL  128.145 113.653 22.231 0.963 0x01
OBS: 59134.55 r NULL  293.744 89.810 21.330 0.332 0x00
OBS: 59153.44 r NULL  62.854 130.750 23.004 2.259 0x00
OBS: 59156.47 r NULL  265.137 71.590 21.441 0.293 0x00
OBS: 59180.46 r NULL  -157.268 151.146 nan -1.043 0x00
OBS: 59182.41 r NULL  283.712 142.149 21.368 0.544 0x00
OBS: 59476.62 r NULL  -97.754 124.519 nan -1.383 0x00
OBS: 59479.60 r NULL  -76.182 89.204 nan -1.271 0x01
OBS: 59481.57 r NULL  -145.099 141.806 nan -1.061 0x00
OBS: 59483.60 r NULL  -118.244 83.588 nan -0.768 0x00
OBS: 59504.49 r NULL  -296.010 360.633 nan -1.323 0x01
OBS: 59505.53 r NULL  -37.883 155.357 nan -4.453 0x00
OBS: 59507.54 r NULL  -27.545 94.891 nan -3.740 0x00
OBS: 59508.49 r NULL  -38.836 151.977 nan -4.249 0x00
OBS: 59509.53 r NULL  211.966 165.421 21.684 0.847 0x00
OBS: 59511.54 r NULL  -364.644 383.841 nan -1.143 0x00
OBS: 59518.51 r NULL  42.371 48.152 23.432 1.234 0x00
OBS: 59524.49 r NULL  -77.251 69.713 nan -0.980 0x00
OBS: 59080.61 i NULL  1024.312 75.961 19.974 0.081 0x00
OBS: 59095.60 i NULL  863.903 80.278 20.159 0.101 0x00
OBS: 59099.62 i NULL  927.492 98.726 20.082 0.116 0x00
OBS: 59105.61 i NULL  758.377 77.339 20.300 0.111 0x00
OBS: 59114.62 i NULL  354.492 65.320 21.126 0.200 0x01
OBS: 59138.53 i NULL  87.149 115.080 22.649 1.434 0x00
OBS: 59156.48 i NULL  49.652 65.064 23.260 1.423 0x00
OBS: 59172.45 i NULL  169.540 94.568 21.927 0.606 0x00
OBS: 59182.41 i NULL  -220.631 111.491 nan -0.549 0x00
OBS: 59193.42 i NULL  93.396 65.662 22.574 0.763 0x00
OBS: 59476.63 i NULL  170.698 123.881 21.919 0.788 0x00
OBS: 59479.60 i NULL  -153.605 77.147 nan -0.545 0x00
OBS: 59481.57 i NULL  182.146 152.744 21.849 0.910 0x00
OBS: 59492.56 i NULL  163.973 125.077 21.963 0.828 0x00
OBS: 59500.58 i NULL  16.516 100.065 24.455 6.578 0x00
OBS: 59504.48 i NULL  55.147 264.177 23.146 5.201 0x01
OBS: 59508.48 i NULL  157.465 161.890 22.007 1.116 0x00
OBS: 59511.54 i NULL  902.755 481.326 20.111 0.579 0x00
OBS: 59527.50 i NULL  -58.937 90.133 nan -1.660 0x00
OBS: 59531.45 i NULL  29.643 136.941 23.820 5.016 0x00
OBS: 59091.63 z NULL  641.999 171.870 20.481 0.291 0x00
OBS: 59101.63 z NULL  675.740 88.131 20.426 0.142 0x00
OBS: 59118.56 z NULL  357.439 110.818 21.117 0.337 0x00
OBS: 59125.55 z NULL  415.846 162.543 20.953 0.424 0x00
OBS: 59129.63 z NULL  147.258 134.118 22.080 0.989 0x00
OBS: 59153.44 z NULL  352.117 136.661 21.133 0.421 0x00
OBS: 59180.46 z NULL  397.606 175.507 21.001 0.479 0x00
OBS: 59483.60 z NULL  152.181 121.912 22.044 0.870 0x00
OBS: 59505.53 z NULL  364.435 158.130 21.096 0.471 0x00
OBS: 59507.54 z NULL  60.037 131.187 23.054 2.372 0x00
OBS: 59509.52 z NULL  115.843 212.626 22.340 1.993 0x00
END:
