SURVEY:  PS1MD
SNID:  2021srs
otherID: 
IAUC:    UNKNOWN
RA:        328.0394750  deg
DECL:       5.6148560  deg
MWEBV:    0.044 +- 0.002 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59407.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021srs.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0073
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 1500
# DIST_FROM_CENTER_DEG: 0.922 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 135
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59014.56 g NULL  49.657 89.679 23.260 1.961 0x00
OBS: 59023.59 g NULL  35.131 490.523 23.636 15.160 0x00
OBS: 59027.57 g NULL  6.011 48.734 25.553 8.803 0x00
OBS: 59029.46 g NULL  -9.409 45.471 nan -5.247 0x00
OBS: 59046.52 g NULL  -86.186 62.569 nan -0.788 0x00
OBS: 59049.49 g NULL  -41.348 95.581 nan -2.510 0x01
OBS: 59053.48 g NULL  -23.329 37.055 nan -1.725 0x00
OBS: 59058.56 g NULL  5.643 43.437 25.621 8.357 0x00
OBS: 59079.43 g NULL  65.857 43.693 22.953 0.720 0x00
OBS: 59101.36 g NULL  -18.220 52.513 nan -3.129 0x00
OBS: 59103.38 g NULL  61.596 40.213 23.026 0.709 0x00
OBS: 59105.37 g NULL  -29.693 42.972 nan -1.571 0x00
OBS: 59109.34 g NULL  -288.695 169.010 nan -0.636 0x00
OBS: 59111.35 g NULL  -456.416 609.717 nan -1.450 0x00
OBS: 59113.41 g NULL  -47.545 468.321 nan -10.695 0x00
OBS: 59115.35 g NULL  -48.257 46.642 nan -1.049 0x00
OBS: 59136.30 g NULL  -21.828 68.110 nan -3.388 0x00
