SURVEY:  PS1MD
SNID:  2020aalu
otherID: 
IAUC:    UNKNOWN
RA:        0.5241580  deg
DECL:       18.2238750  deg
MWEBV:    0.025 +- 0.001 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59253.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020aalu.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0144
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 0.996 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 99
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59021.59 g NULL  -9.065 38.626 nan -4.626 0x00
OBS: 59028.57 g NULL  -4.594 48.850 nan -11.545 0x00
OBS: 59029.61 g NULL  54.587 38.426 23.157 0.764 0x00
OBS: 59046.53 g NULL  -443.658 257.896 nan -0.631 0x00
OBS: 59049.58 g NULL  -4.109 87.505 nan -23.122 0x00
OBS: 59051.56 g NULL  -72.663 41.674 nan -0.623 0x00
OBS: 59055.54 g NULL  -16.612 40.267 nan -2.632 0x00
OBS: 59073.59 g NULL  0.478 56.907 28.301 129.259 0x00
OBS: 59077.47 g NULL  4.332 40.357 25.908 10.115 0x00
OBS: 59079.49 g NULL  -80.602 72.086 nan -0.971 0x01
OBS: 59084.60 g NULL  13.405 59.077 24.682 4.785 0x00
OBS: 59103.40 g NULL  32.943 41.214 23.706 1.358 0x00
OBS: 59117.37 g NULL  -26.626 84.705 nan -3.454 0x00
OBS: 59132.45 g NULL  -77.504 47.828 nan -0.670 0x00
OBS: 59137.45 g NULL  -22.519 45.604 nan -2.199 0x00
OBS: 59142.27 g NULL  68.239 56.186 22.915 0.894 0x01
OBS: 59143.27 g NULL  101.632 95.678 22.482 1.022 0x01
OBS: 59169.22 g NULL  225.610 52.729 21.617 0.254 0x00
OBS: 59173.37 g NULL  258.082 71.180 21.471 0.299 0x00
OBS: 59190.28 g NULL  114.169 50.875 22.356 0.484 0x00
OBS: 59194.31 g NULL  -23.834 55.860 nan -2.545 0x00
OBS: 59381.58 g NULL  -106.320 64.084 nan -0.654 0x01
