SURVEY:  PS1MD
SNID:  2020acxc
otherID: 
IAUC:    UNKNOWN
RA:        1.6224330  deg
DECL:       25.0548940  deg
MWEBV:    0.047 +- 0.002 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59253.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020acxc.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0102
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.126 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 44
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59046.54 g NULL  691.193 354.221 20.401 0.556 0x01
OBS: 59049.58 g NULL  -28.869 149.305 nan -5.615 0x00
OBS: 59055.54 g NULL  28.275 40.838 23.871 1.568 0x00
OBS: 59074.49 g NULL  -28.257 41.125 nan -1.580 0x00
OBS: 59103.39 g NULL  43.959 39.230 23.392 0.969 0x01
OBS: 59113.48 g NULL  37.734 49.088 23.558 1.412 0x00
OBS: 59117.37 g NULL  -114.533 60.761 nan -0.576 0x00
OBS: 59133.48 g NULL  -129.787 107.330 nan -0.898 0x00
OBS: 59137.46 g NULL  46.011 51.541 23.343 1.216 0x00
OBS: 59146.44 g NULL  -68.694 52.526 nan -0.830 0x00
OBS: 59163.36 g NULL  -11.339 58.289 nan -5.581 0x00
OBS: 59169.23 g NULL  10.994 60.760 24.897 6.000 0x00
OBS: 59173.37 g NULL  37.266 60.152 23.572 1.753 0x00
OBS: 59192.31 g NULL  566.689 57.545 20.617 0.110 0x00
OBS: 59194.32 g NULL  635.336 76.829 20.492 0.131 0x00
OBS: 59046.54 r NULL  117.093 518.243 22.329 4.805 0x00
OBS: 59049.58 r NULL  10.021 89.164 24.998 9.661 0x00
OBS: 59060.50 r NULL  21.228 52.002 24.183 2.660 0x00
OBS: 59064.51 r NULL  -95.492 118.808 nan -1.351 0x00
OBS: 59093.41 r NULL  -55.730 84.160 nan -1.640 0x00
OBS: 59100.42 r NULL  144.531 83.462 22.100 0.627 0x00
OBS: 59113.48 r NULL  -1.209 69.504 nan -62.418 0x00
OBS: 59119.36 r NULL  15.207 47.386 24.545 3.383 0x00
OBS: 59121.51 r NULL  -31.774 105.690 nan -3.611 0x00
OBS: 59169.23 r NULL  1.800 40.822 26.862 24.623 0x00
OBS: 59182.35 r NULL  -18.235 113.312 nan -6.747 0x00
OBS: 59184.30 r NULL  87.175 62.001 22.649 0.772 0x00
OBS: 59186.34 r NULL  117.344 60.532 22.326 0.560 0x00
OBS: 59194.32 r NULL  479.602 65.316 20.798 0.148 0x00
OBS: 59050.55 i NULL  2.112 63.548 26.688 32.669 0x01
OBS: 59055.54 i NULL  38.997 48.325 23.522 1.345 0x00
OBS: 59060.50 i NULL  -100.730 57.488 nan -0.620 0x00
OBS: 59064.51 i NULL  -23.475 100.928 nan -4.668 0x00
OBS: 59074.50 i NULL  -9.573 50.063 nan -5.678 0x00
OBS: 59093.41 i NULL  11.751 85.405 24.825 7.891 0x00
OBS: 59117.37 i NULL  -21.311 66.119 nan -3.369 0x00
OBS: 59119.36 i NULL  -36.615 53.752 nan -1.594 0x00
OBS: 59133.47 i NULL  -145.365 74.294 nan -0.555 0x00
OBS: 59137.46 i NULL  -74.472 67.692 nan -0.987 0x01
OBS: 59173.37 i NULL  79.265 63.633 22.752 0.872 0x00
OBS: 59184.30 i NULL  -13.681 59.156 nan -4.695 0x00
OBS: 59100.42 z NULL  -65.617 142.309 nan -2.355 0x00
OBS: 59103.39 z NULL  87.601 180.206 22.644 2.233 0x09
OBS: 59121.51 z NULL  -45.185 156.552 nan -3.762 0x00
OBS: 59146.45 z NULL  5.153 113.390 25.720 23.891 0x00
OBS: 59163.36 z NULL  47.827 72.934 23.301 1.656 0x00
OBS: 59182.35 z NULL  40.316 156.144 23.486 4.205 0x00
OBS: 59186.34 z NULL  53.139 111.088 23.186 2.270 0x00
OBS: 59192.31 z NULL  300.750 91.309 21.304 0.330 0x00
END:
