SURVEY:  PS1MD
SNID:  2020eyv
otherID: 
IAUC:    UNKNOWN
RA:        148.5764400  deg
DECL:       2.7410500  deg
MWEBV:    0.044 +- 0.002 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59068.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020eyv.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0051
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.102 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 45
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58837.62 g NULL  -37.414 67.196 nan -1.950 0x00
OBS: 58865.49 g NULL  54.992 91.239 23.149 1.801 0x00
OBS: 58869.47 g NULL  -31.621 52.236 nan -1.794 0x00
OBS: 58871.58 g NULL  -4.112 50.308 nan -13.283 0x00
OBS: 58878.49 g NULL  107.566 157.717 22.421 1.592 0x00
OBS: 58882.48 g NULL  11.205 66.119 24.876 6.407 0x00
OBS: 58932.34 g NULL  594.806 73.830 20.564 0.135 0x00
OBS: 58961.25 g NULL  222.272 68.536 21.633 0.335 0x00
OBS: 58965.26 g NULL  259.871 133.827 21.463 0.559 0x00
OBS: 58982.27 g NULL  -33.887 61.510 nan -1.971 0x00
OBS: 58986.26 g NULL  30.408 47.861 23.793 1.709 0x00
OBS: 59167.63 g NULL  42.959 78.379 23.417 1.981 0x01
OBS: 59200.58 g NULL  227.161 107.428 21.609 0.513 0x00
OBS: 59205.58 g NULL  -33.315 90.698 nan -2.956 0x00
OBS: 59221.55 g NULL  151.134 177.926 22.052 1.278 0x00
OBS: 59230.60 g NULL  22.824 76.856 24.104 3.656 0x00
OBS: 59252.43 g NULL  -74.603 61.068 nan -0.889 0x00
OBS: 59258.52 g NULL  246.776 105.437 21.519 0.464 0x00
OBS: 58871.58 r NULL  -56.692 39.918 nan -0.764 0x00
OBS: 58878.49 r NULL  -44.635 138.501 nan -3.369 0x00
OBS: 58884.47 r NULL  -17.905 69.461 nan -4.212 0x00
OBS: 58919.37 r NULL  597.598 137.235 20.559 0.249 0x00
OBS: 58961.26 r NULL  383.850 45.155 21.040 0.128 0x00
OBS: 58986.26 r NULL  343.092 66.029 21.161 0.209 0x00
OBS: 59167.64 r NULL  -27.081 68.592 nan -2.750 0x01
OBS: 59178.64 r NULL  69.735 64.799 22.891 1.009 0x00
OBS: 59181.64 r NULL  -216.030 118.211 nan -0.594 0x00
OBS: 59183.65 r NULL  358.369 135.212 21.114 0.410 0x00
OBS: 59200.58 r NULL  77.892 80.909 22.771 1.128 0x00
OBS: 59252.43 r NULL  146.927 70.796 22.082 0.523 0x00
OBS: 59258.52 r NULL  35.791 101.888 23.616 3.091 0x00
OBS: 58837.63 i NULL  -108.824 73.925 nan -0.738 0x00
OBS: 58865.48 i NULL  105.273 72.525 22.444 0.748 0x00
OBS: 58869.47 i NULL  56.225 59.765 23.125 1.154 0x00
OBS: 58882.48 i NULL  26.716 56.606 23.933 2.300 0x00
OBS: 58884.46 i NULL  11.926 67.810 24.809 6.173 0x00
OBS: 58932.34 i NULL  916.218 86.278 20.095 0.102 0x00
OBS: 58965.26 i NULL  785.623 84.440 20.262 0.117 0x00
OBS: 59178.64 i NULL  122.978 75.245 22.275 0.664 0x00
OBS: 59183.65 i NULL  189.157 104.049 21.808 0.597 0x00
OBS: 59221.54 i NULL  -135.770 114.626 nan -0.917 0x00
OBS: 59230.60 i NULL  21.172 74.850 24.186 3.838 0x00
OBS: 59528.63 i NULL  -133.139 63.160 nan -0.515 0x00
OBS: 58919.37 z NULL  697.773 209.147 20.391 0.325 0x00
OBS: 58982.28 z NULL  587.156 117.153 20.578 0.217 0x00
OBS: 59181.64 z NULL  47.457 173.753 23.309 3.975 0x00
OBS: 59205.58 z NULL  -28.945 102.607 nan -3.849 0x00
END:
