SURVEY:  PS1MD
SNID:  2020qgo
otherID: 
IAUC:    UNKNOWN
RA:        232.2045890  deg
DECL:       -2.8404190  deg
MWEBV:    0.149 +- 0.007 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59068.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020qgo.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0022
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.142 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 157
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58931.51 g NULL  171.689 59.827 21.913 0.378 0x00
OBS: 58940.61 g NULL  6.288 122.453 25.504 21.144 0x00
OBS: 58955.45 g NULL  35.757 63.831 23.617 1.938 0x00
OBS: 58959.47 g NULL  78.499 48.141 22.763 0.666 0x00
OBS: 58964.49 g NULL  -117.188 84.687 nan -0.785 0x01
OBS: 58983.48 g NULL  -71.179 73.689 nan -1.124 0x00
OBS: 58986.47 g NULL  46.178 70.157 23.339 1.650 0x00
OBS: 58988.49 g NULL  130.199 60.521 22.213 0.505 0x00
OBS: 58990.39 g NULL  9.461 32.806 25.060 3.765 0x00
OBS: 58994.38 g NULL  -61.361 79.622 nan -1.409 0x01
OBS: 58999.38 g NULL  141.696 52.404 22.122 0.402 0x00
OBS: 59000.27 g NULL  56.391 75.904 23.122 1.461 0x00
OBS: 59015.30 g NULL  45.881 60.828 23.346 1.439 0x00
OBS: 59022.28 g NULL  -15.150 41.147 nan -2.949 0x00
OBS: 59026.31 g NULL  -182.801 83.937 nan -0.499 0x00
OBS: 59026.31 g NULL  -142.153 52.987 nan -0.405 0x00
OBS: 59028.30 g NULL  28.444 72.192 23.865 2.756 0x00
OBS: 59043.28 g NULL  96.280 63.784 22.541 0.719 0x00
OBS: 59048.29 g NULL  445.917 50.871 20.877 0.124 0x00
OBS: 59052.41 g NULL  563.134 96.171 20.623 0.185 0x00
OBS: 59055.27 g NULL  609.593 66.572 20.537 0.119 0x00
OBS: 59071.28 g NULL  432.385 65.874 20.910 0.165 0x00
OBS: 59074.28 g NULL  280.530 46.152 21.380 0.179 0x00
OBS: 59078.27 g NULL  38.243 52.527 23.544 1.491 0x00
OBS: 59081.26 g NULL  49.809 53.186 23.257 1.159 0x00
OBS: 59104.25 g NULL  74.063 80.516 22.826 1.180 0x00
OBS: 59291.54 g NULL  -156.556 68.846 nan -0.477 0x00
OBS: 59295.55 g NULL  92.311 62.194 22.587 0.732 0x00
OBS: 59310.48 g NULL  2.328 58.012 26.583 27.056 0x00
OBS: 59316.44 g NULL  23.268 81.113 24.083 3.785 0x00
OBS: 59319.52 g NULL  -56.310 53.198 nan -1.026 0x00
OBS: 59322.55 g NULL  -82.363 69.336 nan -0.914 0x00
OBS: 59338.48 g NULL  -92.704 68.530 nan -0.803 0x00
OBS: 59344.45 g NULL  -102.772 51.790 nan -0.547 0x01
OBS: 59351.43 g NULL  67.606 78.349 22.925 1.258 0x00
OBS: 59354.37 g NULL  -64.088 54.288 nan -0.920 0x01
OBS: 59355.36 g NULL  97.608 58.203 22.526 0.647 0x00
OBS: 59366.39 g NULL  46.928 46.092 23.321 1.066 0x00
OBS: 59368.36 g NULL  -142.306 139.184 nan -1.062 0x00
OBS: 59372.40 g NULL  -74.527 55.599 nan -0.810 0x00
OBS: 59375.37 g NULL  -87.614 60.046 nan -0.744 0x00
OBS: 59378.44 g NULL  18.320 93.234 24.343 5.526 0x00
OBS: 59381.33 g NULL  131.618 55.005 22.202 0.454 0x01
OBS: 59383.28 g NULL  96.369 69.699 22.540 0.785 0x00
OBS: 59402.30 g NULL  20.194 45.387 24.237 2.440 0x00
OBS: 59403.30 g NULL  99.336 49.867 22.507 0.545 0x00
OBS: 59404.30 g NULL  -40.648 51.167 nan -1.367 0x00
OBS: 59405.31 g NULL  -24.195 62.567 nan -2.808 0x00
OBS: 59410.27 g NULL  -158.133 85.074 nan -0.584 0x00
OBS: 59426.28 g NULL  -53.760 58.736 nan -1.186 0x00
OBS: 59428.27 g NULL  -42.819 80.596 nan -2.044 0x00
OBS: 59437.27 g NULL  -169.298 101.974 nan -0.654 0x01
