SURVEY:  PS1MD
SNID:  2021jvu
otherID: 
IAUC:    UNKNOWN
RA:        241.9957300  deg
DECL:       32.0211870  deg
MWEBV:    0.032 +- 0.002 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59381.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021jvu.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0012
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.172 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 179
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58931.57 g NULL  -30.992 51.347 nan -1.799 0x00
OBS: 58935.59 g NULL  -268.535 144.947 nan -0.586 0x00
OBS: 58955.48 g NULL  80.267 80.404 22.739 1.088 0x01
OBS: 58956.46 g NULL  27.502 73.965 23.902 2.920 0x00
OBS: 58962.48 g NULL  1.310 130.794 27.207 108.403 0x01
OBS: 58966.46 g NULL  19.407 48.685 24.280 2.724 0x00
OBS: 58968.48 g NULL  -10.319 46.704 nan -4.914 0x00
OBS: 58970.49 g NULL  94.872 62.454 22.557 0.715 0x00
OBS: 58983.48 g NULL  -19.360 69.807 nan -3.915 0x00
OBS: 58985.38 g NULL  -148.890 48.602 nan -0.354 0x00
OBS: 58989.52 g NULL  -98.061 53.172 nan -0.589 0x00
OBS: 58993.38 g NULL  -102.270 70.664 nan -0.750 0x00
OBS: 58998.36 g NULL  -105.974 59.238 nan -0.607 0x00
OBS: 59000.51 g NULL  -23.914 40.449 nan -1.836 0x00
OBS: 59013.45 g NULL  -18.963 92.110 nan -5.274 0x00
OBS: 59020.33 g NULL  -22.670 51.437 nan -2.463 0x01
OBS: 59024.43 g NULL  131.586 74.156 22.202 0.612 0x00
OBS: 59028.29 g NULL  -116.519 57.156 nan -0.533 0x00
OBS: 59029.30 g NULL  -53.517 57.956 nan -1.176 0x00
OBS: 59042.30 g NULL  -17.541 53.870 nan -3.334 0x01
OBS: 59045.28 g NULL  37.809 63.554 23.556 1.825 0x00
OBS: 59050.39 g NULL  80.113 80.473 22.741 1.091 0x00
OBS: 59073.27 g NULL  -41.611 126.250 nan -3.294 0x01
OBS: 59075.26 g NULL  11.488 46.336 24.849 4.379 0x00
OBS: 59077.27 g NULL  59.379 52.787 23.066 0.965 0x00
OBS: 59082.31 g NULL  -71.213 73.750 nan -1.124 0x00
OBS: 59102.25 g NULL  46.087 64.116 23.341 1.510 0x00
OBS: 59106.25 g NULL  3.466 56.603 26.150 17.731 0x01
OBS: 59110.24 g NULL  -5.263 61.909 nan -12.772 0x00
OBS: 59114.23 g NULL  -17.310 101.383 nan -6.359 0x00
OBS: 59131.23 g NULL  -99.479 96.255 nan -1.051 0x01
OBS: 59136.23 g NULL  -42.285 221.324 nan -5.683 0x01
OBS: 59139.22 g NULL  -8.424 104.292 nan -13.442 0x00
OBS: 59293.59 g NULL  94.330 85.144 22.563 0.980 0x01
OBS: 59313.52 g NULL  305.020 49.836 21.289 0.177 0x00
OBS: 59314.48 g NULL  396.254 67.453 21.005 0.185 0x00
OBS: 59318.50 g NULL  890.565 59.049 20.126 0.072 0x00
OBS: 59321.47 g NULL  962.866 59.782 20.041 0.067 0x00
OBS: 59337.51 g NULL  393.313 84.016 21.013 0.232 0x00
OBS: 59347.54 g NULL  198.350 87.568 21.756 0.479 0x00
OBS: 59353.46 g NULL  101.255 53.261 22.486 0.571 0x00
OBS: 59354.36 g NULL  178.085 84.005 21.873 0.512 0x00
OBS: 59355.37 g NULL  86.067 64.802 22.663 0.817 0x00
OBS: 59366.32 g NULL  20.543 65.787 24.218 3.477 0x09
OBS: 59369.46 g NULL  14.019 94.343 24.633 7.307 0x00
OBS: 59370.45 g NULL  259.758 102.110 21.464 0.427 0x01
OBS: 59373.33 g NULL  -36.234 45.675 nan -1.369 0x00
OBS: 59384.28 g NULL  193.409 101.740 21.784 0.571 0x00
OBS: 59408.40 g NULL  50.215 51.333 23.248 1.110 0x00
OBS: 59412.27 g NULL  -7.882 63.477 nan -8.744 0x00
OBS: 59413.27 g NULL  15.031 133.402 24.558 9.636 0x01
OBS: 59425.26 g NULL  -46.582 58.226 nan -1.357 0x00
OBS: 59426.26 g NULL  15.886 53.287 24.497 3.642 0x00
OBS: 59436.26 g NULL  78.593 57.261 22.762 0.791 0x00
OBS: 59438.26 g NULL  45.856 60.433 23.347 1.431 0x00
OBS: 59442.26 g NULL  -8.801 70.207 nan -8.661 0x00
OBS: 59456.25 g NULL  47.230 65.410 23.314 1.504 0x00
OBS: 59465.24 g NULL  30.212 59.264 23.800 2.130 0x00
OBS: 59469.24 g NULL  141.174 88.951 22.126 0.684 0x00
OBS: 58918.61 r NULL  -29.042 104.530 nan -3.908 0x00
OBS: 58931.58 r NULL  -34.456 38.885 nan -1.225 0x00
OBS: 58945.56 r NULL  271.982 157.845 21.414 0.630 0x00
OBS: 58950.59 r NULL  41.274 171.385 23.461 4.508 0x00
OBS: 58956.47 r NULL  -8.027 68.057 nan -9.205 0x00
OBS: 58966.46 r NULL  -43.931 46.750 nan -1.155 0x00
OBS: 58975.44 r NULL  -73.359 95.986 nan -1.421 0x00
OBS: 59009.35 r NULL  -10.100 48.342 nan -5.197 0x00
OBS: 59024.44 r NULL  -10.963 59.106 nan -5.854 0x00
OBS: 59031.28 r NULL  -253.988 124.584 nan -0.533 0x01
OBS: 59037.38 r NULL  -134.672 79.155 nan -0.638 0x00
OBS: 59039.36 r NULL  26.106 59.348 23.958 2.468 0x00
OBS: 59054.28 r NULL  -25.549 70.320 nan -2.988 0x00
OBS: 59059.38 r NULL  -79.879 71.947 nan -0.978 0x00
OBS: 59062.37 r NULL  -99.905 80.906 nan -0.879 0x00
OBS: 59065.30 r NULL  -54.445 66.181 nan -1.320 0x00
OBS: 59069.35 r NULL  -15.260 63.477 nan -4.516 0x00
OBS: 59077.27 r NULL  -0.528 61.195 nan -125.836 0x00
OBS: 59082.32 r NULL  -2.876 58.069 nan -21.922 0x00
OBS: 59094.27 r NULL  -30.055 268.422 nan -9.697 0x00
OBS: 59096.27 r NULL  82.685 78.578 22.706 1.032 0x00
OBS: 59106.25 r NULL  -29.254 49.355 nan -1.832 0x00
OBS: 59110.24 r NULL  0.662 68.492 27.948 112.333 0x00
OBS: 59118.23 r NULL  -205.756 221.873 nan -1.171 0x00
OBS: 59121.23 r NULL  177.571 104.045 21.877 0.636 0x00
OBS: 59136.22 r NULL  -168.054 72.720 nan -0.470 0x00
OBS: 59148.21 r NULL  -59.911 114.831 nan -2.081 0x00
OBS: 59297.52 r NULL  -277.953 131.015 nan -0.512 0x00
OBS: 59299.56 r NULL  -46.755 79.471 nan -1.845 0x00
OBS: 59303.52 r NULL  -41.721 99.928 nan -2.600 0x00
OBS: 59313.53 r NULL  355.444 56.743 21.123 0.173 0x00
OBS: 59318.50 r NULL  767.710 47.716 20.287 0.067 0x00
OBS: 59326.43 r NULL  992.837 103.589 20.008 0.113 0x00
OBS: 59328.45 r NULL  1111.853 171.513 19.885 0.167 0x00
OBS: 59331.41 r NULL  910.432 197.757 20.102 0.236 0x00
OBS: 59334.46 r NULL  898.613 165.196 20.116 0.200 0x09
OBS: 59356.36 r NULL  283.231 70.740 21.370 0.271 0x00
OBS: 59358.38 r NULL  104.448 92.396 22.453 0.960 0x00
OBS: 59360.39 r NULL  313.306 151.319 21.260 0.524 0x00
OBS: 59363.48 r NULL  10.740 88.818 24.922 8.979 0x00
OBS: 59373.34 r NULL  198.205 46.323 21.757 0.254 0x00
OBS: 59385.27 r NULL  61.784 92.749 23.023 1.630 0x00
OBS: 59386.32 r NULL  -47.948 162.014 nan -3.669 0x00
OBS: 59389.28 r NULL  47.014 98.977 23.319 2.286 0x00
OBS: 59392.35 r NULL  27.768 74.547 23.891 2.915 0x00
OBS: 59395.42 r NULL  170.155 76.127 21.923 0.486 0x00
OBS: 59408.40 r NULL  -26.281 50.780 nan -2.098 0x00
OBS: 59414.33 r NULL  20.727 119.426 24.209 6.256 0x00
OBS: 59416.30 r NULL  124.593 139.181 22.261 1.213 0x00
OBS: 59422.33 r NULL  413.710 667.112 20.958 1.751 0x00
OBS: 59436.26 r NULL  95.775 61.331 22.547 0.695 0x00
OBS: 59447.26 r NULL  -29.954 72.939 nan -2.644 0x00
OBS: 59450.30 r NULL  124.487 123.989 22.262 1.081 0x00
OBS: 59452.31 r NULL  -29.614 69.590 nan -2.551 0x01
OBS: 59454.26 r NULL  -45.685 46.776 nan -1.112 0x00
OBS: 59476.24 r NULL  60.575 107.108 23.044 1.920 0x00
OBS: 59477.24 r NULL  -42.400 127.819 nan -3.273 0x00
OBS: 58918.61 i NULL  -2.630 92.857 nan -38.334 0x00
OBS: 58935.59 i NULL  -178.344 152.281 nan -0.927 0x00
OBS: 58962.47 i NULL  66.656 128.763 22.940 2.097 0x00
OBS: 58968.48 i NULL  96.941 69.771 22.534 0.781 0x00
OBS: 58970.49 i NULL  -63.975 70.365 nan -1.194 0x00
OBS: 58972.48 i NULL  -118.301 68.379 nan -0.628 0x00
OBS: 58975.44 i NULL  141.150 95.785 22.126 0.737 0x00
OBS: 58989.52 i NULL  1.254 73.466 27.254 63.608 0x00
OBS: 58993.38 i NULL  -181.232 111.419 nan -0.667 0x00
OBS: 59000.51 i NULL  -31.555 55.628 nan -1.914 0x00
OBS: 59009.35 i NULL  1.197 64.777 27.305 58.756 0x00
OBS: 59013.45 i NULL  -76.018 101.225 nan -1.446 0x00
OBS: 59016.35 i NULL  48.904 79.702 23.277 1.769 0x00
OBS: 59029.30 i NULL  -14.187 49.997 nan -3.826 0x00
OBS: 59039.36 i NULL  -24.100 71.561 nan -3.224 0x00
OBS: 59045.28 i NULL  141.128 88.365 22.126 0.680 0x00
OBS: 59050.39 i NULL  -25.267 97.532 nan -4.191 0x00
OBS: 59062.37 i NULL  -65.538 70.665 nan -1.171 0x00
OBS: 59065.30 i NULL  35.777 102.101 23.616 3.098 0x00
OBS: 59075.27 i NULL  -72.758 60.768 nan -0.907 0x00
OBS: 59079.27 i NULL  -20.228 58.890 nan -3.161 0x01
OBS: 59083.25 i NULL  16.724 67.158 24.442 4.360 0x00
OBS: 59094.26 i NULL  177.648 230.231 21.876 1.407 0x00
OBS: 59102.26 i NULL  -59.648 55.709 nan -1.014 0x00
OBS: 59114.23 i NULL  4.642 86.957 25.833 20.339 0x00
OBS: 59139.22 i NULL  -131.820 96.573 nan -0.795 0x00
