SURVEY:  PS1MD
SNID:  2020has
otherID: 
IAUC:    UNKNOWN
RA:        193.9682790  deg
DECL:       6.8732210  deg
MWEBV:    0.028 +- 0.001 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59046.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020has.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0004
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 0.790 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 137
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58931.45 g NULL  -14.902 48.238 nan -3.515 0x00
OBS: 58941.42 g NULL  225.841 84.491 21.615 0.406 0x00
OBS: 58956.44 g NULL  2102.773 71.813 19.193 0.037 0x00
OBS: 58959.34 g NULL  2228.363 61.332 19.130 0.030 0x00
OBS: 58964.43 g NULL  1749.991 181.349 19.392 0.113 0x00
OBS: 58967.49 g NULL  1670.300 89.113 19.443 0.058 0x00
OBS: 58970.31 g NULL  1315.328 92.100 19.702 0.076 0x00
OBS: 58986.27 g NULL  376.349 48.096 21.061 0.139 0x00
OBS: 58994.27 g NULL  244.617 55.023 21.529 0.244 0x00
OBS: 58998.27 g NULL  245.465 47.368 21.525 0.210 0x00
OBS: 59015.28 g NULL  125.356 53.524 22.255 0.464 0x00
OBS: 59018.32 g NULL  162.334 78.878 21.974 0.528 0x00
OBS: 59022.28 g NULL  205.578 54.334 21.718 0.287 0x00
OBS: 59044.27 g NULL  166.162 71.367 21.949 0.466 0x00
OBS: 59048.28 g NULL  92.090 55.999 22.589 0.660 0x00
OBS: 59195.59 g NULL  179.138 77.132 21.867 0.467 0x00
OBS: 59204.66 g NULL  48.321 89.304 23.290 2.007 0x00
OBS: 59222.59 g NULL  -7.080 63.062 nan -9.671 0x00
OBS: 59228.63 g NULL  39.639 45.639 23.505 1.250 0x00
OBS: 59252.54 g NULL  -7.941 57.997 nan -7.930 0x00
OBS: 59258.52 g NULL  17.428 130.624 24.397 8.138 0x00
OBS: 59292.40 g NULL  23.819 52.774 24.058 2.406 0x00
OBS: 59311.35 g NULL  -0.973 47.663 nan -53.185 0x00
OBS: 59316.43 g NULL  20.164 83.755 24.239 4.510 0x00
OBS: 59344.26 g NULL  -62.856 44.353 nan -0.766 0x00
OBS: 59346.28 g NULL  41.600 44.758 23.452 1.168 0x00
OBS: 59349.31 g NULL  75.712 65.002 22.802 0.932 0x00
OBS: 59351.26 g NULL  132.657 143.105 22.193 1.171 0x01
OBS: 59353.37 g NULL  113.937 78.190 22.358 0.745 0x00
OBS: 59367.33 g NULL  -33.648 40.474 nan -1.306 0x00
OBS: 59371.33 g NULL  165.633 74.242 21.952 0.487 0x00
OBS: 59374.32 g NULL  9.265 57.516 25.083 6.740 0x00
OBS: 59377.29 g NULL  -25.169 39.951 nan -1.723 0x00
OBS: 59379.33 g NULL  47.292 56.864 23.313 1.305 0x00
OBS: 59396.30 g NULL  -28.829 39.917 nan -1.503 0x00
OBS: 59399.30 g NULL  36.354 69.572 23.599 2.078 0x00
OBS: 59400.29 g NULL  67.699 56.027 22.924 0.899 0x00
