SURVEY:  PS1MD
SNID:  2020ulz
otherID: 
IAUC:    UNKNOWN
RA:        66.2127460  deg
DECL:       -10.9342530  deg
MWEBV:    0.059 +- 0.003 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59163.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020ulz.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0006
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 0.105 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 61
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59105.61 g NULL  -102.509 83.607 nan -0.886 0x01
OBS: 59110.60 g NULL  -24.886 55.040 nan -2.401 0x00
OBS: 59138.52 g NULL  1893.858 91.539 19.307 0.052 0x01
OBS: 59142.55 g NULL  1698.782 69.820 19.425 0.045 0x00
OBS: 59146.53 g NULL  1317.217 207.545 19.701 0.171 0x00
OBS: 59161.46 g NULL  544.471 71.410 20.660 0.142 0x00
OBS: 59167.47 g NULL  265.891 102.206 21.438 0.417 0x00
OBS: 59172.46 g NULL  119.961 57.264 22.302 0.518 0x00
OBS: 59190.41 g NULL  100.239 56.876 22.497 0.616 0x00
OBS: 59192.43 g NULL  99.431 50.440 22.506 0.551 0x01
OBS: 59198.38 g NULL  174.003 62.714 21.899 0.391 0x00
OBS: 59205.42 g NULL  199.932 78.750 21.748 0.428 0x00
OBS: 59220.33 g NULL  171.657 49.659 21.913 0.314 0x00
OBS: 59229.29 g NULL  157.455 71.382 22.007 0.492 0x00
OBS: 59254.24 g NULL  191.962 72.195 21.792 0.408 0x00
OBS: 59486.60 g NULL  -87.008 82.946 nan -1.035 0x00
OBS: 59492.56 g NULL  -17.652 67.861 nan -4.174 0x00
OBS: 59498.60 g NULL  -13.289 57.605 nan -4.706 0x00
OBS: 59501.56 g NULL  -80.440 59.313 nan -0.801 0x00
OBS: 59516.53 g NULL  -146.085 156.450 nan -1.163 0x00
OBS: 59518.56 g NULL  12.479 53.974 24.760 4.696 0x00
OBS: 59524.50 g NULL  28.992 76.046 23.844 2.848 0x01
OBS: 59105.61 r NULL  55.880 56.434 23.132 1.097 0x00
OBS: 59110.60 r NULL  31.667 51.016 23.748 1.749 0x00
OBS: 59119.61 r NULL  648.792 75.146 20.470 0.126 0x00
OBS: 59123.57 r NULL  1302.117 119.214 19.713 0.099 0x00
OBS: 59130.55 r NULL  2212.935 72.188 19.138 0.035 0x00
OBS: 59142.54 r NULL  1868.669 58.918 19.321 0.034 0x00
OBS: 59148.54 r NULL  1171.539 78.907 19.828 0.073 0x01
OBS: 59158.49 r NULL  1016.698 78.479 19.982 0.084 0x00
OBS: 59167.46 r NULL  701.156 76.236 20.385 0.118 0x00
OBS: 59185.41 r NULL  383.400 108.570 21.041 0.307 0x00
OBS: 59188.45 r NULL  336.930 83.135 21.181 0.268 0x00
OBS: 59198.38 r NULL  174.955 98.461 21.893 0.611 0x00
OBS: 59213.28 r NULL  105.626 165.611 22.441 1.702 0x00
OBS: 59217.32 r NULL  156.330 50.759 22.015 0.353 0x00
OBS: 59218.36 r NULL  179.461 60.038 21.865 0.363 0x00
OBS: 59229.30 r NULL  178.369 62.004 21.872 0.377 0x00
OBS: 59243.23 r NULL  -330.820 183.480 nan -0.602 0x01
OBS: 59245.26 r NULL  128.895 51.058 22.224 0.430 0x00
OBS: 59254.25 r NULL  100.880 61.526 22.490 0.662 0x00
OBS: 59267.24 r NULL  98.996 98.429 22.511 1.080 0x00
OBS: 59492.55 r NULL  -54.919 61.374 nan -1.213 0x00
OBS: 59498.60 r NULL  0.029 81.082 31.344 3035.644 0x00
OBS: 59506.48 r NULL  8.127 119.004 25.225 15.898 0x01
OBS: 59524.49 r NULL  51.547 100.235 23.219 2.111 0x01
OBS: 59119.61 i NULL  480.446 72.263 20.796 0.163 0x00
OBS: 59123.58 i NULL  1114.601 110.012 19.882 0.107 0x00
OBS: 59138.52 i NULL  1727.951 178.205 19.406 0.112 0x09
OBS: 59172.46 i NULL  520.828 85.659 20.708 0.179 0x00
OBS: 59188.45 i NULL  152.085 83.942 22.045 0.599 0x00
OBS: 59190.42 i NULL  271.890 57.141 21.414 0.228 0x00
OBS: 59217.33 i NULL  88.103 60.263 22.638 0.743 0x00
OBS: 59220.33 i NULL  75.261 50.134 22.809 0.723 0x00
OBS: 59243.23 i NULL  368.189 182.104 21.085 0.537 0x01
OBS: 59245.26 i NULL  77.661 53.475 22.774 0.748 0x00
OBS: 59267.24 i NULL  149.477 83.848 22.064 0.609 0x00
OBS: 59501.56 i NULL  -76.324 58.324 nan -0.830 0x00
OBS: 59506.49 i NULL  -112.238 87.813 nan -0.849 0x01
OBS: 59518.56 i NULL  -6.328 53.012 nan -9.096 0x00
OBS: 59130.55 z NULL  1424.097 89.255 19.616 0.068 0x00
OBS: 59146.54 z NULL  570.333 238.368 20.610 0.454 0x00
OBS: 59148.54 z NULL  542.495 93.232 20.664 0.187 0x00
OBS: 59158.49 z NULL  243.017 180.619 21.536 0.807 0x00
OBS: 59161.46 z NULL  683.829 121.293 20.413 0.193 0x00
OBS: 59185.41 z NULL  366.288 113.846 21.090 0.337 0x00
OBS: 59192.42 z NULL  362.214 81.154 21.103 0.243 0x01
OBS: 59205.42 z NULL  96.569 104.116 22.538 1.171 0x00
OBS: 59213.29 z NULL  313.867 138.860 21.258 0.480 0x00
OBS: 59218.36 z NULL  164.487 127.470 21.960 0.841 0x00
OBS: 59486.60 z NULL  42.844 108.449 23.420 2.748 0x00
OBS: 59516.53 z NULL  -153.888 228.473 nan -1.612 0x00
OBS: 59529.48 z NULL  -12.229 68.346 nan -6.068 0x00
END:
