SURVEY:  PS1MD
SNID:  2021naz
otherID: 
IAUC:    UNKNOWN
RA:        211.4123380  deg
DECL:       35.6167510  deg
MWEBV:    0.007 +- 0.000 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59381.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021naz.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0024
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 1.596 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 31
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58934.50 g NULL  -73.102 148.609 nan -2.207 0x00
OBS: 58984.28 g NULL  -11.725 65.550 nan -6.070 0x00
OBS: 59072.26 g NULL  55.414 84.670 23.141 1.659 0x00
OBS: 59225.62 g NULL  432.878 100.007 20.909 0.251 0x00
OBS: 59231.62 g NULL  402.093 54.690 20.989 0.148 0x00
OBS: 59257.53 g NULL  470.382 50.605 20.819 0.117 0x00
OBS: 59291.43 g NULL  97.528 70.146 22.527 0.781 0x00
OBS: 59293.43 g NULL  -19.793 63.220 nan -3.468 0x00
OBS: 59312.49 g NULL  150.714 116.035 22.055 0.836 0x00
OBS: 58949.37 r NULL  147.036 118.550 22.081 0.875 0x00
OBS: 59064.29 r NULL  -73.185 138.947 nan -2.061 0x00
OBS: 59209.64 r NULL  311.834 56.191 21.265 0.196 0x00
OBS: 59214.64 r NULL  535.220 223.901 20.679 0.454 0x00
OBS: 59217.64 r NULL  477.621 78.370 20.802 0.178 0x00
OBS: 59225.61 r NULL  682.150 104.216 20.415 0.166 0x00
OBS: 59238.58 r NULL  820.118 80.355 20.215 0.106 0x00
OBS: 59257.52 r NULL  705.544 49.711 20.379 0.076 0x00
OBS: 59312.50 r NULL  414.068 107.423 20.957 0.282 0x00
OBS: 58984.28 i NULL  34.422 110.870 23.658 3.497 0x00
OBS: 59104.24 i NULL  7.617 104.735 25.296 14.929 0x00
OBS: 59205.65 i NULL  660.796 73.862 20.450 0.121 0x00
OBS: 59209.64 i NULL  373.026 62.746 21.071 0.183 0x00
OBS: 59217.63 i NULL  834.117 105.364 20.197 0.137 0x00
OBS: 59231.62 i NULL  833.820 50.778 20.197 0.066 0x00
OBS: 59278.48 i NULL  651.518 183.148 20.465 0.305 0x01
OBS: 59291.42 i NULL  331.100 86.147 21.200 0.282 0x00
OBS: 58949.38 z NULL  -169.619 130.317 nan -0.834 0x00
OBS: 59064.29 z NULL  -125.977 183.038 nan -1.578 0x00
OBS: 59072.27 z NULL  -265.674 164.547 nan -0.672 0x00
OBS: 59214.65 z NULL  508.229 161.207 20.735 0.344 0x00
OBS: 59238.58 z NULL  999.971 199.212 20.000 0.216 0x00
OBS: 59293.42 z NULL  271.556 139.157 21.415 0.556 0x00
END:
