SURVEY:  PS1MD
SNID:  2020trl
otherID: 
IAUC:    UNKNOWN
RA:        315.8605850  deg
DECL:       -0.7462920  deg
MWEBV:    0.061 +- 0.003 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59163.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020trl.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0026
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 1500
# DIST_FROM_CENTER_DEG: 1.115 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 135
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59013.56 g NULL  46.453 58.074 23.332 1.357 0x01
OBS: 59022.53 g NULL  -2.263 36.889 nan -17.699 0x00
OBS: 59049.47 g NULL  -38.994 97.162 nan -2.705 0x00
OBS: 59050.49 g NULL  108.957 58.138 22.407 0.579 0x00
OBS: 59055.44 g NULL  35.912 61.064 23.612 1.846 0x00
OBS: 59072.28 g NULL  191.380 57.847 21.795 0.328 0x00
OBS: 59075.36 g NULL  195.524 35.543 21.772 0.197 0x00
OBS: 59078.40 g NULL  249.622 53.987 21.507 0.235 0x00
OBS: 59083.40 g NULL  255.069 58.751 21.483 0.250 0x00
OBS: 59104.30 g NULL  457.976 45.564 20.848 0.108 0x00
OBS: 59114.31 g NULL  294.950 58.462 21.326 0.215 0x00
OBS: 59139.23 g NULL  266.375 56.002 21.436 0.228 0x00
OBS: 59167.21 g NULL  72.927 129.548 22.843 1.929 0x00
OBS: 59323.60 g NULL  83.323 52.452 22.698 0.683 0x00
OBS: 59342.60 g NULL  -25.681 31.994 nan -1.353 0x00
OBS: 59369.54 g NULL  49.677 146.682 23.260 3.206 0x00
OBS: 59370.57 g NULL  11.855 50.597 24.815 4.634 0x00
OBS: 59373.59 g NULL  30.063 44.500 23.805 1.607 0x00
OBS: 59376.54 g NULL  37.749 37.576 23.558 1.081 0x00
OBS: 59379.50 g NULL  -4.623 57.722 nan -13.556 0x00
OBS: 59381.58 g NULL  24.312 47.240 24.035 2.110 0x00
OBS: 59396.61 g NULL  -60.294 79.635 nan -1.434 0x01
OBS: 59404.51 g NULL  -11.152 68.618 nan -6.681 0x00
OBS: 59409.44 g NULL  -162.416 102.947 nan -0.688 0x00
OBS: 59411.54 g NULL  -16.161 55.450 nan -3.725 0x00
OBS: 59413.44 g NULL  247.207 73.781 21.517 0.324 0x00
OBS: 59426.39 g NULL  -3.851 46.462 nan -13.099 0x00
OBS: 59429.41 g NULL  112.257 57.652 22.374 0.558 0x00
OBS: 59439.41 g NULL  -52.986 109.261 nan -2.239 0x00
OBS: 59441.43 g NULL  89.644 63.839 22.619 0.773 0x01
OBS: 59443.44 g NULL  -118.304 174.470 nan -1.601 0x09
OBS: 59456.47 g NULL  -20.819 51.005 nan -2.660 0x01
OBS: 59461.34 g NULL  -179.123 109.779 nan -0.665 0x01
OBS: 59466.33 g NULL  -18.101 51.927 nan -3.115 0x00
OBS: 59468.29 g NULL  -75.537 57.220 nan -0.822 0x00
OBS: 59469.28 g NULL  -49.960 56.031 nan -1.218 0x00
OBS: 59485.28 g NULL  4.844 43.789 25.787 9.815 0x00
OBS: 59487.23 g NULL  -56.004 77.914 nan -1.511 0x00
OBS: 59488.27 g NULL  90.055 70.032 22.614 0.844 0x00
OBS: 59515.21 g NULL  -1.378 40.471 nan -31.887 0x00
OBS: 59516.21 g NULL  -3.252 71.169 nan -23.761 0x00
OBS: 59518.21 g NULL  -18.233 46.849 nan -2.790 0x00
OBS: 59524.35 g NULL  80.979 115.289 22.729 1.546 0x00
OBS: 59022.53 r NULL  -34.621 43.116 nan -1.352 0x00
OBS: 59030.49 r NULL  26.432 43.438 23.945 1.784 0x00
OBS: 59033.53 r NULL  64.672 80.209 22.973 1.347 0x00
OBS: 59041.55 r NULL  -18.309 54.334 nan -3.222 0x00
OBS: 59050.49 r NULL  74.578 65.493 22.818 0.953 0x00
OBS: 59055.45 r NULL  78.472 71.552 22.763 0.990 0x09
OBS: 59060.49 r NULL  73.978 80.342 22.827 1.179 0x00
OBS: 59078.40 r NULL  278.536 43.636 21.388 0.170 0x00
OBS: 59095.42 r NULL  339.268 107.099 21.174 0.343 0x00
OBS: 59099.42 r NULL  313.048 73.514 21.261 0.255 0x00
OBS: 59100.33 r NULL  567.979 59.718 20.614 0.114 0x00
OBS: 59114.31 r NULL  627.261 86.092 20.506 0.149 0x00
OBS: 59123.22 r NULL  402.277 113.249 20.989 0.306 0x00
OBS: 59126.35 r NULL  445.283 70.885 20.878 0.173 0x00
OBS: 59127.23 r NULL  202.445 108.233 21.734 0.580 0x00
OBS: 59129.23 r NULL  435.237 60.566 20.903 0.151 0x00
OBS: 59139.23 r NULL  239.502 71.131 21.552 0.322 0x00
OBS: 59153.25 r NULL  318.871 73.562 21.241 0.250 0x00
OBS: 59155.21 r NULL  261.233 97.367 21.457 0.405 0x00
OBS: 59181.24 r NULL  -192.638 142.047 nan -0.801 0x00
OBS: 59328.59 r NULL  -109.678 119.151 nan -1.180 0x00
OBS: 59332.62 r NULL  142.391 105.588 22.116 0.805 0x00
OBS: 59334.60 r NULL  59.473 94.813 23.064 1.731 0x01
OBS: 59342.60 r NULL  -59.598 34.964 nan -0.637 0x00
OBS: 59357.59 r NULL  52.276 36.365 23.204 0.755 0x00
OBS: 59358.59 r NULL  -66.976 66.053 nan -1.071 0x00
OBS: 59359.56 r NULL  -25.351 85.189 nan -3.648 0x00
OBS: 59376.54 r NULL  -8.081 44.774 nan -6.016 0x00
OBS: 59381.57 r NULL  -44.842 41.383 nan -1.002 0x00
OBS: 59385.51 r NULL  60.162 58.755 23.052 1.060 0x00
OBS: 59386.54 r NULL  -17.424 35.755 nan -2.228 0x00
OBS: 59388.58 r NULL  -33.866 51.223 nan -1.642 0x00
OBS: 59415.42 r NULL  92.922 62.160 22.580 0.726 0x00
OBS: 59423.48 r NULL  104.327 83.906 22.454 0.873 0x00
OBS: 59429.41 r NULL  -71.942 58.224 nan -0.879 0x00
OBS: 59451.32 r NULL  -26.835 106.226 nan -4.298 0x00
OBS: 59461.34 r NULL  -140.396 137.612 nan -1.064 0x01
OBS: 59468.29 r NULL  37.386 51.195 23.568 1.487 0x00
OBS: 59488.28 r NULL  -34.506 76.805 nan -2.417 0x00
OBS: 59492.23 r NULL  -116.258 74.498 nan -0.696 0x00
OBS: 59505.33 r NULL  238.145 214.398 21.558 0.977 0x01
OBS: 59506.29 r NULL  -113.602 117.858 nan -1.126 0x00
OBS: 59508.29 r NULL  -53.957 97.586 nan -1.964 0x00
OBS: 59509.27 r NULL  -82.999 148.318 nan -1.940 0x00
OBS: 59513.21 r NULL  0.955 46.018 27.550 52.318 0x00
OBS: 59518.21 r NULL  8.152 50.040 25.222 6.665 0x00
OBS: 59524.35 r NULL  7.781 87.580 25.272 12.221 0x00
OBS: 59013.56 i NULL  -53.455 57.772 nan -1.173 0x00
OBS: 59033.53 i NULL  -54.632 80.556 nan -1.601 0x00
OBS: 59049.48 i NULL  -137.917 85.389 nan -0.672 0x00
OBS: 59060.49 i NULL  200.635 62.762 21.744 0.340 0x00
OBS: 59072.29 i NULL  248.978 62.402 21.510 0.272 0x00
OBS: 59075.36 i NULL  295.738 57.902 21.323 0.213 0x00
OBS: 59083.40 i NULL  412.408 58.156 20.962 0.153 0x00
OBS: 59095.42 i NULL  523.894 98.383 20.702 0.204 0x00
OBS: 59099.42 i NULL  482.454 95.452 20.791 0.215 0x00
OBS: 59104.30 i NULL  479.331 49.183 20.798 0.111 0x00
OBS: 59126.35 i NULL  527.219 89.877 20.695 0.185 0x00
OBS: 59129.23 i NULL  272.728 94.593 21.411 0.377 0x00
OBS: 59153.25 i NULL  337.163 71.395 21.180 0.230 0x00
OBS: 59167.21 i NULL  279.372 91.088 21.385 0.354 0x00
OBS: 59332.61 i NULL  -83.237 106.392 nan -1.388 0x00
OBS: 59358.59 i NULL  77.385 98.464 22.778 1.381 0x00
OBS: 59373.59 i NULL  -62.505 61.514 nan -1.069 0x00
OBS: 59379.50 i NULL  -32.456 69.724 nan -2.332 0x00
OBS: 59386.54 i NULL  -126.128 48.553 nan -0.418 0x00
OBS: 59396.60 i NULL  2.688 58.369 26.426 23.576 0x01
OBS: 59404.50 i NULL  68.751 52.565 22.907 0.830 0x00
OBS: 59409.43 i NULL  58.818 118.601 23.076 2.189 0x00
OBS: 59413.44 i NULL  -22.255 104.296 nan -5.088 0x00
OBS: 59415.42 i NULL  -54.424 71.669 nan -1.430 0x00
OBS: 59423.49 i NULL  -0.646 70.042 nan -117.720 0x00
OBS: 59439.41 i NULL  126.169 154.809 22.248 1.332 0x00
OBS: 59441.43 i NULL  -163.908 76.271 nan -0.505 0x00
OBS: 59451.31 i NULL  -105.435 103.633 nan -1.067 0x00
OBS: 59466.33 i NULL  -14.288 60.004 nan -4.560 0x00
OBS: 59469.28 i NULL  11.594 61.660 24.839 5.774 0x00
OBS: 59487.23 i NULL  -1.895 84.843 nan -48.611 0x00
OBS: 59506.29 i NULL  -21.408 74.020 nan -3.754 0x00
