SURVEY:  PS1MD
SNID:  2020pmq
otherID: 
IAUC:    UNKNOWN
RA:        5.5650980  deg
DECL:       18.5644510  deg
MWEBV:    0.062 +- 0.003 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59068.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020pmq.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0059
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.460 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 102
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59021.59 g NULL  141.973 57.404 22.119 0.439 0x00
OBS: 59026.60 g NULL  -353.174 104.304 nan -0.321 0x00
OBS: 59028.57 g NULL  53.692 56.268 23.175 1.138 0x00
OBS: 59046.54 g NULL  230.064 235.192 21.595 1.110 0x00
OBS: 59049.58 g NULL  156.685 75.466 22.012 0.523 0x00
OBS: 59051.56 g NULL  206.058 83.938 21.715 0.442 0x00
OBS: 59073.59 g NULL  45.806 47.984 23.348 1.137 0x00
OBS: 59077.47 g NULL  34.515 44.058 23.655 1.386 0x00
OBS: 59084.60 g NULL  15.029 55.175 24.558 3.986 0x01
OBS: 59103.40 g NULL  84.141 71.361 22.687 0.921 0x00
OBS: 59107.53 g NULL  -46.278 53.410 nan -1.253 0x00
OBS: 59111.51 g NULL  104.035 137.472 22.457 1.435 0x00
OBS: 59112.55 g NULL  146.246 106.023 22.087 0.787 0x00
OBS: 59117.37 g NULL  34.774 74.959 23.647 2.340 0x00
OBS: 59132.45 g NULL  64.369 45.744 22.978 0.772 0x00
OBS: 59137.46 g NULL  30.974 37.049 23.773 1.299 0x00
OBS: 59142.27 g NULL  -40.223 58.329 nan -1.574 0x00
OBS: 59143.27 g NULL  -46.856 72.877 nan -1.689 0x00
OBS: 59147.42 g NULL  43.055 79.027 23.415 1.993 0x01
OBS: 59163.36 g NULL  -20.756 44.987 nan -2.353 0x00
OBS: 59173.38 g NULL  120.521 63.235 22.297 0.570 0x00
OBS: 59190.29 g NULL  -25.412 39.146 nan -1.673 0x00
OBS: 59192.31 g NULL  -46.915 59.768 nan -1.383 0x00
OBS: 59194.31 g NULL  5.748 57.145 25.601 10.794 0x00
OBS: 59381.58 g NULL  -13.139 67.197 nan -5.553 0x01
OBS: 59438.62 g NULL  -2.419 41.854 nan -18.786 0x00
OBS: 59443.62 g NULL  34.643 49.887 23.651 1.563 0x00
OBS: 59455.60 g NULL  -145.968 88.945 nan -0.662 0x00
OBS: 59458.58 g NULL  -50.851 124.407 nan -2.656 0x00
OBS: 59467.56 g NULL  -32.692 47.303 nan -1.571 0x00
OBS: 59485.52 g NULL  -145.600 96.129 nan -0.717 0x00
OBS: 59491.50 g NULL  -34.484 45.382 nan -1.429 0x00
OBS: 59500.44 g NULL  -41.805 68.331 nan -1.775 0x00
OBS: 59517.28 g NULL  21.968 51.397 24.146 2.540 0x00
OBS: 59519.28 g NULL  -94.594 50.899 nan -0.584 0x00
OBS: 59525.38 g NULL  -0.948 48.879 nan -55.981 0x00
