SURVEY:  PS1MD
SNID:  2021bxe
otherID: 
IAUC:    UNKNOWN
RA:        194.3668640  deg
DECL:       29.2002300  deg
MWEBV:    0.010 +- 0.000 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59253.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021bxe.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0028
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 1.325 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 187
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59225.60 g NULL  -32.862 71.687 nan -2.368 0x00
OBS: 59225.61 g NULL  34.062 82.541 23.669 2.631 0x00
OBS: 59228.62 g NULL  -156.544 77.163 nan -0.535 0x00
OBS: 59229.58 g NULL  -29.935 47.042 nan -1.706 0x00
OBS: 59231.62 g NULL  -2.166 53.303 nan -26.719 0x00
OBS: 59235.54 g NULL  24.320 128.497 24.035 5.737 0x00
OBS: 59252.53 g NULL  594.794 63.341 20.564 0.116 0x00
OBS: 59255.53 g NULL  390.502 71.037 21.021 0.198 0x00
OBS: 59255.54 g NULL  491.791 67.700 20.771 0.149 0x00
OBS: 59257.52 g NULL  554.098 44.562 20.641 0.087 0x01
OBS: 59258.53 g NULL  356.626 82.379 21.119 0.251 0x00
OBS: 59262.62 g NULL  322.431 41.219 21.229 0.139 0x00
OBS: 59278.46 g NULL  -363.008 169.538 nan -0.507 0x00
OBS: 59291.42 g NULL  3.942 54.958 26.011 15.137 0x00
OBS: 59291.43 g NULL  -143.791 64.938 nan -0.490 0x00
OBS: 59293.43 g NULL  40.410 62.036 23.484 1.667 0x00
OBS: 59295.41 g NULL  -53.929 87.991 nan -1.771 0x00
OBS: 59296.45 g NULL  -9.425 67.357 nan -7.759 0x00
OBS: 59310.36 g NULL  -55.216 74.127 nan -1.458 0x00
OBS: 59312.49 g NULL  -207.355 84.560 nan -0.443 0x00
OBS: 59314.31 g NULL  19.687 43.335 24.265 2.390 0x00
OBS: 59315.36 g NULL  125.970 161.933 22.249 1.396 0x00
OBS: 59316.46 g NULL  -85.315 81.592 nan -1.038 0x00
OBS: 59317.37 g NULL  -16.796 74.813 nan -4.836 0x00
OBS: 59319.35 g NULL  -15.798 49.404 nan -3.395 0x00
OBS: 59319.37 g NULL  -41.933 38.761 nan -1.004 0x00
