SURVEY:  PS1MD
SNID:  2020mbi
otherID: 
IAUC:    UNKNOWN
RA:        244.1749470  deg
DECL:       36.6998660  deg
MWEBV:    0.010 +- 0.000 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59068.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020mbi.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0018
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.384 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 175
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58931.57 g NULL  80.509 62.297 22.735 0.840 0x01
OBS: 58935.59 g NULL  170.687 121.614 21.919 0.774 0x00
OBS: 58955.48 g NULL  132.573 85.166 22.194 0.697 0x00
OBS: 58956.47 g NULL  24.062 59.807 24.047 2.699 0x01
OBS: 58960.47 g NULL  -17.273 42.435 nan -2.667 0x00
OBS: 58962.48 g NULL  92.065 136.663 22.590 1.612 0x00
OBS: 58966.46 g NULL  -25.307 46.070 nan -1.977 0x00
OBS: 58968.48 g NULL  -46.654 61.124 nan -1.422 0x00
OBS: 58970.49 g NULL  22.148 75.182 24.137 3.686 0x00
OBS: 58985.38 g NULL  -60.595 44.625 nan -0.800 0x00
OBS: 58993.38 g NULL  -81.926 82.293 nan -1.091 0x00
OBS: 58995.47 g NULL  31.897 54.884 23.741 1.868 0x00
OBS: 59013.45 g NULL  777.912 107.524 20.273 0.150 0x09
OBS: 59016.35 g NULL  911.481 79.958 20.101 0.095 0x00
OBS: 59020.33 g NULL  594.551 68.477 20.565 0.125 0x00
OBS: 59024.44 g NULL  403.986 51.446 20.984 0.138 0x01
OBS: 59028.29 g NULL  376.461 66.762 21.061 0.193 0x00
