SURVEY:  PS1MD
SNID:  2021fnt
otherID: 
IAUC:    UNKNOWN
RA:        203.2475960  deg
DECL:       32.6095900  deg
MWEBV:    0.009 +- 0.000 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59306.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021fnt.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0003
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 1.038 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 151
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58873.61 g NULL  34.869 89.589 23.644 2.790 0x00
OBS: 58877.65 g NULL  -13.262 69.962 nan -5.728 0x09
OBS: 58934.50 g NULL  -12.986 138.459 nan -11.576 0x00
OBS: 58957.54 g NULL  -94.069 62.164 nan -0.717 0x00
OBS: 58959.36 g NULL  -5.295 41.914 nan -8.594 0x00
OBS: 58964.35 g NULL  86.533 150.902 22.657 1.893 0x00
OBS: 58967.37 g NULL  -51.543 51.183 nan -1.078 0x00
OBS: 58984.28 g NULL  -25.080 51.590 nan -2.233 0x01
OBS: 58997.35 g NULL  37.375 49.916 23.569 1.450 0x00
OBS: 58999.36 g NULL  -20.917 59.366 nan -3.082 0x00
OBS: 59015.31 g NULL  -18.059 36.122 nan -2.172 0x00
OBS: 59020.34 g NULL  -124.916 90.090 nan -0.783 0x01
OBS: 59042.28 g NULL  -66.332 55.866 nan -0.914 0x00
OBS: 59044.28 g NULL  -43.011 72.147 nan -1.821 0x00
OBS: 59048.27 g NULL  -1.811 62.131 nan -37.249 0x00
OBS: 59058.28 g NULL  198.550 119.151 21.755 0.652 0x00
OBS: 59076.27 g NULL  -59.619 107.313 nan -1.954 0x00
OBS: 59101.24 g NULL  -39.095 183.720 nan -5.102 0x00
OBS: 59104.24 g NULL  -14.245 117.626 nan -8.965 0x00
OBS: 59225.61 g NULL  -76.541 135.660 nan -1.924 0x00
OBS: 59229.64 g NULL  -74.319 36.496 nan -0.533 0x00
OBS: 59231.62 g NULL  -8.538 44.954 nan -5.717 0x00
OBS: 59236.58 g NULL  115.637 92.701 22.342 0.870 0x01
OBS: 59255.53 g NULL  29.249 70.153 23.835 2.604 0x01
OBS: 59257.52 g NULL  3.492 50.855 26.142 15.812 0x00
OBS: 59278.48 g NULL  211.626 321.968 21.686 1.652 0x01
OBS: 59291.42 g NULL  4483.609 107.486 18.371 0.026 0x01
OBS: 59296.45 g NULL  3313.517 115.843 18.699 0.038 0x00
