SURVEY:  PS1MD
SNID:  2021iok
otherID: 
IAUC:    UNKNOWN
RA:        226.8877260  deg
DECL:       -12.2146970  deg
MWEBV:    0.087 +- 0.004 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59327.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021iok.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0010
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 1500
# DIST_FROM_CENTER_DEG: 0.690 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 135
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58956.46 g NULL  138.141 83.745 22.149 0.658 0x00
OBS: 58959.47 g NULL  -156.659 53.110 nan -0.368 0x00
OBS: 58969.47 g NULL  57.746 77.100 23.096 1.450 0x00
OBS: 58971.39 g NULL  -37.049 80.113 nan -2.348 0x00
OBS: 58983.47 g NULL  29.064 77.155 23.842 2.882 0x00
OBS: 58985.40 g NULL  101.584 53.212 22.483 0.569 0x00
OBS: 58988.48 g NULL  34.664 54.976 23.650 1.722 0x00
OBS: 58990.39 g NULL  37.765 45.248 23.557 1.301 0x00
OBS: 58994.38 g NULL  -31.815 69.035 nan -2.356 0x00
OBS: 58997.34 g NULL  12.680 36.625 24.742 3.136 0x00
OBS: 59015.29 g NULL  116.918 38.559 22.330 0.358 0x00
OBS: 59019.28 g NULL  158.843 195.703 21.998 1.338 0x00
OBS: 59023.28 g NULL  138.578 78.815 22.146 0.618 0x00
OBS: 59027.30 g NULL  10.807 77.737 24.916 7.810 0x00
OBS: 59047.30 g NULL  130.074 50.372 22.215 0.420 0x00
OBS: 59051.29 g NULL  36.484 44.856 23.595 1.335 0x00
OBS: 59054.27 g NULL  69.267 94.625 22.899 1.483 0x00
OBS: 59072.28 g NULL  -44.348 82.521 nan -2.020 0x00
OBS: 59076.28 g NULL  511.766 434.931 20.727 0.923 0x00
OBS: 59080.26 g NULL  38.828 62.387 23.527 1.745 0x00
OBS: 59288.54 g NULL  32.006 45.621 23.737 1.548 0x00
OBS: 59293.58 g NULL  92.088 77.947 22.589 0.919 0x00
OBS: 59310.47 g NULL  786.961 103.280 20.260 0.142 0x00
OBS: 59311.47 g NULL  1060.907 61.205 19.936 0.063 0x00
OBS: 59317.48 g NULL  1373.399 60.226 19.656 0.048 0x00
