SURVEY:  PS1MD
SNID:  2020koa
otherID: 
IAUC:    UNKNOWN
RA:        186.3587880  deg
DECL:       8.9494670  deg
MWEBV:    0.018 +- 0.001 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59068.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020koa.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0066
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.266 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 542
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58839.62 g NULL  130.217 156.880 22.213 1.308 0x00
OBS: 58841.63 g NULL  -70.483 38.105 nan -0.587 0x00
OBS: 58844.65 g NULL  7.507 61.646 25.311 8.916 0x00
OBS: 58846.66 g NULL  -186.589 127.015 nan -0.739 0x00
OBS: 58847.66 g NULL  13.193 51.044 24.699 4.201 0x00
OBS: 58849.66 g NULL  3.327 57.198 26.195 18.666 0x00
OBS: 58849.66 g NULL  70.732 53.317 22.876 0.818 0x00
OBS: 58850.61 g NULL  -37.198 45.329 nan -1.323 0x00
OBS: 58866.57 g NULL  -88.985 68.150 nan -0.832 0x00
OBS: 58867.60 g NULL  11.669 54.043 24.832 5.028 0x00
OBS: 58868.57 g NULL  -71.791 54.362 nan -0.822 0x00
OBS: 58869.57 g NULL  46.924 52.505 23.322 1.215 0x00
OBS: 58870.58 g NULL  56.853 51.298 23.113 0.980 0x00
OBS: 58871.57 g NULL  -38.806 38.862 nan -1.087 0x01
OBS: 58872.60 g NULL  -18.891 63.855 nan -3.670 0x00
OBS: 58872.61 g NULL  2.382 48.544 26.558 22.127 0x00
OBS: 58874.58 g NULL  -52.810 41.985 nan -0.863 0x00
OBS: 58875.58 g NULL  -72.013 82.617 nan -1.246 0x00
OBS: 58875.59 g NULL  -118.205 58.535 nan -0.538 0x00
OBS: 58876.52 g NULL  49.128 80.400 23.272 1.777 0x00
OBS: 58877.58 g NULL  -7.792 49.832 nan -6.944 0x00
OBS: 58878.50 g NULL  63.151 63.138 22.999 1.086 0x00
OBS: 58878.51 g NULL  18.444 63.033 24.335 3.711 0x00
OBS: 58879.50 g NULL  -52.475 357.095 nan -7.388 0x00
OBS: 58882.50 g NULL  70.245 71.490 22.883 1.105 0x00
OBS: 58930.51 g NULL  487.507 202.452 20.780 0.451 0x00
OBS: 58931.44 g NULL  186.373 98.123 21.824 0.572 0x00
OBS: 58941.41 g NULL  383.549 123.766 21.040 0.350 0x00
OBS: 58956.44 g NULL  163.580 70.869 21.966 0.470 0x00
OBS: 58956.44 g NULL  223.871 81.588 21.625 0.396 0x00
OBS: 58957.43 g NULL  237.690 62.062 21.560 0.283 0x00
OBS: 58958.40 g NULL  88.849 42.967 22.628 0.525 0x00
OBS: 58958.41 g NULL  178.857 46.048 21.869 0.280 0x00
OBS: 58960.29 g NULL  131.749 38.342 22.201 0.316 0x00
OBS: 58960.30 g NULL  217.418 42.993 21.657 0.215 0x00
OBS: 58961.33 g NULL  146.953 38.671 22.082 0.286 0x00
OBS: 58965.42 g NULL  178.174 89.718 21.873 0.547 0x00
OBS: 58966.31 g NULL  81.688 46.655 22.720 0.620 0x00
OBS: 58967.25 g NULL  70.060 67.329 22.886 1.043 0x00
OBS: 58967.31 g NULL  125.340 59.402 22.255 0.515 0x00
OBS: 58968.32 g NULL  77.627 55.161 22.775 0.772 0x00
OBS: 58969.26 g NULL  15.879 62.147 24.498 4.249 0x00
OBS: 58970.31 g NULL  35.000 71.571 23.640 2.220 0x00
OBS: 58982.28 g NULL  26.079 58.477 23.959 2.435 0x00
OBS: 58983.28 g NULL  32.841 76.767 23.709 2.538 0x01
OBS: 58985.37 g NULL  63.800 37.928 22.988 0.645 0x00
OBS: 58986.26 g NULL  2.976 46.248 26.316 16.873 0x00
OBS: 58987.27 g NULL  -0.962 61.890 nan -69.851 0x00
OBS: 58988.27 g NULL  38.440 69.223 23.538 1.955 0x00
OBS: 58990.26 g NULL  59.094 43.721 23.071 0.803 0x00
OBS: 58994.32 g NULL  -32.613 57.343 nan -1.909 0x01
OBS: 58995.36 g NULL  81.814 43.376 22.718 0.576 0x00
OBS: 58998.35 g NULL  -22.082 51.486 nan -2.531 0x01
OBS: 59013.28 g NULL  3.176 62.830 26.245 21.479 0x00
OBS: 59013.28 g NULL  -46.072 83.134 nan -1.959 0x01
OBS: 59014.28 g NULL  -82.276 38.558 nan -0.509 0x00
OBS: 59015.27 g NULL  -20.399 55.958 nan -2.978 0x00
OBS: 59016.27 g NULL  34.025 49.046 23.671 1.565 0x00
OBS: 59016.28 g NULL  46.549 86.015 23.330 2.006 0x00
OBS: 59017.27 g NULL  -1.604 91.006 nan -61.601 0x01
OBS: 59020.29 g NULL  398.846 198.856 20.998 0.541 0x00
OBS: 59021.27 g NULL  73.964 53.539 22.827 0.786 0x00
OBS: 59023.28 g NULL  22.911 47.713 24.100 2.261 0x00
OBS: 59042.27 g NULL  -52.189 58.033 nan -1.207 0x00
OBS: 59043.27 g NULL  96.519 87.317 22.538 0.982 0x00
OBS: 59044.27 g NULL  96.858 90.206 22.535 1.011 0x00
