SURVEY:  PS1MD
SNID:  2020ybc
otherID: 
IAUC:    UNKNOWN
RA:        5.3153790  deg
DECL:       17.9531190  deg
MWEBV:    0.056 +- 0.003 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59163.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2020ybc.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0026
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2000
# DIST_FROM_CENTER_DEG: 1.250 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 100
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59021.59 g NULL  -63.438 60.123 nan -1.029 0x00
OBS: 59026.60 g NULL  48.190 73.461 23.293 1.655 0x00
OBS: 59028.57 g NULL  -19.003 61.071 nan -3.489 0x00
OBS: 59029.61 g NULL  75.264 52.240 22.809 0.754 0x00
OBS: 59049.58 g NULL  60.973 109.558 23.037 1.951 0x01
OBS: 59055.54 g NULL  -104.468 93.501 nan -0.972 0x00
OBS: 59073.59 g NULL  28.223 55.982 23.873 2.154 0x00
OBS: 59084.60 g NULL  72.042 55.857 22.856 0.842 0x00
OBS: 59111.51 g NULL  89.949 140.364 22.615 1.694 0x00
OBS: 59112.55 g NULL  -95.736 113.785 nan -1.290 0x00
OBS: 59132.45 g NULL  399.213 53.866 20.997 0.146 0x00
OBS: 59137.46 g NULL  465.152 50.388 20.831 0.118 0x00
OBS: 59145.29 g NULL  358.354 66.082 21.114 0.200 0x00
OBS: 59147.42 g NULL  399.701 82.169 20.996 0.223 0x00
OBS: 59163.36 g NULL  117.543 48.033 22.325 0.444 0x00
OBS: 59169.22 g NULL  37.936 61.723 23.552 1.767 0x01
OBS: 59173.38 g NULL  58.088 63.815 23.090 1.193 0x00
OBS: 59190.29 g NULL  -9.804 51.557 nan -5.710 0x00
OBS: 59192.31 g NULL  90.751 56.354 22.605 0.674 0x00
OBS: 59194.31 g NULL  26.113 50.414 23.958 2.096 0x00
OBS: 59381.58 g NULL  13.805 73.708 24.650 5.797 0x00
OBS: 59401.56 g NULL  106.418 57.743 22.432 0.589 0x00
OBS: 59406.58 g NULL  74.308 69.017 22.822 1.008 0x00
OBS: 59412.51 g NULL  103.714 40.309 22.460 0.422 0x00
OBS: 59428.53 g NULL  23.822 43.560 24.058 1.985 0x00
OBS: 59431.48 g NULL  56.236 43.946 23.125 0.848 0x00
OBS: 59438.62 g NULL  -8.016 39.476 nan -5.347 0x00
OBS: 59443.62 g NULL  -5.573 51.586 nan -10.050 0x00
OBS: 59458.58 g NULL  -83.788 107.349 nan -1.391 0x01
OBS: 59467.56 g NULL  62.653 54.207 23.008 0.939 0x00
OBS: 59470.39 g NULL  53.979 39.908 23.169 0.803 0x00
OBS: 59485.52 g NULL  20.228 97.984 24.235 5.259 0x00
OBS: 59488.34 g NULL  19.667 57.646 24.266 3.182 0x00
OBS: 59491.50 g NULL  3.164 49.923 26.249 17.131 0x00
OBS: 59500.44 g NULL  36.525 70.207 23.594 2.087 0x00
OBS: 59517.28 g NULL  -115.894 64.758 nan -0.607 0x00
OBS: 59525.38 g NULL  20.288 53.209 24.232 2.848 0x00
OBS: 59530.37 g NULL  73.908 80.139 22.828 1.177 0x00
OBS: 59032.55 r NULL  -54.871 122.350 nan -2.421 0x01
OBS: 59036.59 r NULL  -50.785 75.664 nan -1.618 0x00
OBS: 59060.50 r NULL  -8.519 63.002 nan -8.030 0x01
OBS: 59064.52 r NULL  94.036 95.355 22.567 1.101 0x00
OBS: 59100.43 r NULL  -56.163 119.206 nan -2.304 0x01
OBS: 59111.51 r NULL  168.654 123.907 21.933 0.798 0x00
OBS: 59120.38 r NULL  306.392 422.971 21.284 1.499 0x00
OBS: 59137.45 r NULL  627.675 41.770 20.506 0.072 0x00
OBS: 59154.41 r NULL  431.485 141.313 20.913 0.356 0x00
OBS: 59156.38 r NULL  325.428 64.280 21.219 0.214 0x00
OBS: 59158.39 r NULL  585.141 347.300 20.582 0.644 0x00
OBS: 59173.38 r NULL  100.906 59.837 22.490 0.644 0x00
OBS: 59182.36 r NULL  369.888 121.463 21.080 0.357 0x00
OBS: 59186.34 r NULL  145.883 80.510 22.090 0.599 0x00
OBS: 59381.58 r NULL  -36.913 74.926 nan -2.204 0x00
OBS: 59387.59 r NULL  26.614 48.597 23.937 1.983 0x00
OBS: 59406.58 r NULL  87.733 52.940 22.642 0.655 0x00
OBS: 59417.52 r NULL  -44.647 97.599 nan -2.373 0x00
OBS: 59420.56 r NULL  -57.745 118.460 nan -2.227 0x00
OBS: 59448.59 r NULL  21.170 102.712 24.186 5.268 0x00
OBS: 59467.56 r NULL  52.319 48.964 23.203 1.016 0x00
OBS: 59475.51 r NULL  67.630 286.109 22.925 4.593 0x00
OBS: 59482.49 r NULL  45.657 81.054 23.351 1.927 0x00
OBS: 59491.49 r NULL  -75.320 52.128 nan -0.751 0x00
OBS: 59510.44 r NULL  129.285 105.884 22.221 0.889 0x00
OBS: 59514.41 r NULL  -74.420 56.260 nan -0.821 0x00
OBS: 59021.60 i NULL  -97.761 78.883 nan -0.876 0x00
OBS: 59026.60 i NULL  32.831 92.875 23.709 3.071 0x00
OBS: 59028.58 i NULL  34.162 52.203 23.666 1.659 0x00
OBS: 59049.59 i NULL  75.430 104.820 22.806 1.509 0x00
OBS: 59073.60 i NULL  44.047 51.537 23.390 1.270 0x00
OBS: 59084.60 i NULL  -79.986 71.564 nan -0.971 0x00
OBS: 59107.54 i NULL  22.117 46.089 24.138 2.263 0x00
OBS: 59112.55 i NULL  46.953 111.311 23.321 2.574 0x00
OBS: 59145.29 i NULL  393.369 74.189 21.013 0.205 0x01
OBS: 59154.41 i NULL  199.522 128.355 21.750 0.698 0x00
OBS: 59158.40 i NULL  -909.896 1683.686 nan -2.009 0x00
OBS: 59163.35 i NULL  238.038 54.455 21.558 0.248 0x00
OBS: 59186.35 i NULL  161.668 62.961 21.978 0.423 0x00
OBS: 59192.31 i NULL  -8.591 67.223 nan -8.496 0x00
OBS: 59194.31 i NULL  86.648 54.305 22.656 0.680 0x00
OBS: 59393.60 i NULL  58.019 58.896 23.091 1.102 0x00
OBS: 59401.55 i NULL  12.284 82.841 24.777 7.322 0x00
OBS: 59412.52 i NULL  -122.389 53.424 nan -0.474 0x00
OBS: 59420.56 i NULL  -112.902 102.509 nan -0.986 0x00
OBS: 59431.47 i NULL  69.021 61.828 22.903 0.973 0x00
OBS: 59438.61 i NULL  -28.397 45.013 nan -1.721 0x00
OBS: 59458.58 i NULL  -178.551 117.994 nan -0.718 0x09
OBS: 59470.39 i NULL  11.993 54.277 24.803 4.914 0x00
OBS: 59475.52 i NULL  196.800 224.599 21.765 1.239 0x00
OBS: 59488.34 i NULL  88.358 86.933 22.634 1.068 0x00
OBS: 59494.49 i NULL  192.306 172.438 21.790 0.974 0x00
OBS: 59500.45 i NULL  23.210 69.131 24.086 3.234 0x00
OBS: 59514.41 i NULL  78.713 55.543 22.760 0.766 0x00
OBS: 59525.38 i NULL  -63.491 45.220 nan -0.773 0x00
OBS: 59530.37 i NULL  13.763 77.347 24.653 6.102 0x00
OBS: 59029.61 z NULL  140.712 102.368 22.129 0.790 0x00
