SURVEY:  PS1MD
SNID:  2021kcb
otherID: 
IAUC:    UNKNOWN
RA:        194.4068010  deg
DECL:       28.2546420  deg
MWEBV:    0.009 +- 0.000 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59327.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021kcb.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0017
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 3000
# DIST_FROM_CENTER_DEG: 0.555 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 159
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 59206.65 g NULL  7.240 41.583 25.351 6.236 0x00
OBS: 59225.60 g NULL  95.135 67.161 22.554 0.766 0x00
OBS: 59225.61 g NULL  -54.929 80.328 nan -1.588 0x00
OBS: 59228.62 g NULL  -49.229 82.004 nan -1.809 0x00
OBS: 59229.58 g NULL  -55.128 71.173 nan -1.402 0x09
OBS: 59229.65 g NULL  17.305 46.677 24.405 2.929 0x00
OBS: 59231.60 g NULL  -10.147 47.818 nan -5.117 0x00
OBS: 59236.58 g NULL  148.996 113.407 22.067 0.826 0x00
OBS: 59252.53 g NULL  -32.108 60.945 nan -2.061 0x00
OBS: 59255.53 g NULL  81.609 66.378 22.721 0.883 0x00
OBS: 59255.54 g NULL  7.119 79.250 25.369 12.087 0x00
OBS: 59257.52 g NULL  -70.053 43.497 nan -0.674 0x00
OBS: 59257.52 g NULL  -41.797 47.796 nan -1.242 0x00
OBS: 59258.53 g NULL  41.564 94.389 23.453 2.466 0x00
OBS: 59262.62 g NULL  -49.237 53.762 nan -1.186 0x00
OBS: 59278.46 g NULL  377.498 186.239 21.058 0.536 0x00
OBS: 59278.48 g NULL  8.645 151.528 25.158 19.031 0x00
OBS: 59291.42 g NULL  57.640 76.192 23.098 1.435 0x00
OBS: 59291.43 g NULL  -99.120 72.691 nan -0.796 0x00
OBS: 59293.43 g NULL  6.252 63.984 25.510 11.112 0x00
OBS: 59295.41 g NULL  -116.338 110.358 nan -1.030 0x01
OBS: 59296.45 g NULL  -43.550 67.942 nan -1.694 0x00
OBS: 59307.35 g NULL  -75.704 71.974 nan -1.032 0x00
OBS: 59310.36 g NULL  59.188 77.539 23.069 1.422 0x00
OBS: 59312.49 g NULL  189.074 104.331 21.808 0.599 0x01
OBS: 59313.47 g NULL  74.282 54.777 22.823 0.801 0x00
OBS: 59314.31 g NULL  41.101 52.291 23.465 1.381 0x00
OBS: 59315.36 g NULL  -343.928 190.269 nan -0.601 0x00
OBS: 59316.46 g NULL  252.952 100.631 21.492 0.432 0x00
OBS: 59317.37 g NULL  32.305 73.783 23.727 2.480 0x00
OBS: 59319.35 g NULL  189.956 65.277 21.803 0.373 0x01
OBS: 59319.37 g NULL  259.077 56.753 21.466 0.238 0x00
OBS: 59322.49 g NULL  378.783 65.290 21.054 0.187 0x00
OBS: 59342.27 g NULL  177.091 72.879 21.880 0.447 0x00
OBS: 59343.27 g NULL  182.166 49.541 21.849 0.295 0x00
OBS: 59345.27 g NULL  111.193 60.078 22.385 0.587 0x00
OBS: 59347.37 g NULL  141.414 65.554 22.124 0.503 0x00
OBS: 59350.26 g NULL  199.308 112.452 21.751 0.613 0x01
OBS: 59367.32 g NULL  45.483 56.341 23.355 1.345 0x00
OBS: 59371.33 g NULL  48.889 81.940 23.277 1.820 0x00
OBS: 59374.32 g NULL  -18.247 77.621 nan -4.619 0x00
OBS: 59377.30 g NULL  152.028 53.511 22.045 0.382 0x00
OBS: 59379.33 g NULL  37.797 64.447 23.556 1.851 0x00
OBS: 59380.28 g NULL  110.073 87.080 22.396 0.859 0x00
OBS: 59380.34 g NULL  97.631 120.600 22.526 1.341 0x00
OBS: 59396.27 g NULL  0.346 63.427 28.652 199.032 0x00
OBS: 59397.30 g NULL  -96.267 52.540 nan -0.593 0x00
OBS: 59398.29 g NULL  48.089 136.622 23.295 3.085 0x00
OBS: 59399.28 g NULL  114.351 101.295 22.354 0.962 0x00
OBS: 59406.28 g NULL  10.076 54.232 24.992 5.844 0x00
OBS: 59406.29 g NULL  -65.471 63.939 nan -1.060 0x00
OBS: 59208.65 r NULL  92.331 54.096 22.587 0.636 0x00
OBS: 59209.63 r NULL  143.326 74.822 22.109 0.567 0x00
OBS: 59209.64 r NULL  -37.918 63.211 nan -1.810 0x00
OBS: 59213.66 r NULL  -40.460 116.177 nan -3.118 0x00
OBS: 59214.63 r NULL  -195.427 149.835 nan -0.832 0x00
OBS: 59214.64 r NULL  377.095 162.782 21.059 0.469 0x00
OBS: 59216.65 r NULL  -36.313 156.464 nan -4.678 0x00
OBS: 59217.63 r NULL  -114.446 87.833 nan -0.833 0x01
OBS: 59225.61 r NULL  -2.410 95.284 nan -42.927 0x00
OBS: 59228.63 r NULL  118.772 62.992 22.313 0.576 0x00
OBS: 59229.65 r NULL  41.382 56.846 23.458 1.491 0x00
OBS: 59231.60 r NULL  75.208 63.049 22.809 0.910 0x00
OBS: 59238.58 r NULL  149.364 90.587 22.064 0.658 0x00
OBS: 59242.57 r NULL  45.321 226.182 23.359 5.419 0x00
OBS: 59244.57 r NULL  57.635 181.720 23.098 3.423 0x00
OBS: 59255.52 r NULL  135.681 69.393 22.169 0.555 0x00
OBS: 59257.52 r NULL  41.390 48.638 23.458 1.276 0x00
OBS: 59258.54 r NULL  128.980 87.824 22.224 0.739 0x00
OBS: 59268.46 r NULL  136.162 82.889 22.165 0.661 0x00
OBS: 59268.47 r NULL  -90.225 80.110 nan -0.964 0x00
OBS: 59270.45 r NULL  170.865 174.597 21.918 1.109 0x00
OBS: 59270.46 r NULL  346.331 180.470 21.151 0.566 0x00
OBS: 59270.47 r NULL  364.350 172.842 21.096 0.515 0x00
OBS: 59297.50 r NULL  55.075 157.476 23.148 3.104 0x00
OBS: 59305.32 r NULL  83.059 73.429 22.702 0.960 0x00
OBS: 59306.40 r NULL  -18.818 75.800 nan -4.373 0x00
OBS: 59314.31 r NULL  167.358 56.761 21.941 0.368 0x00
OBS: 59317.38 r NULL  417.998 87.656 20.947 0.228 0x00
OBS: 59319.34 r NULL  477.155 67.590 20.803 0.154 0x01
OBS: 59332.29 r NULL  1295.613 420.805 19.719 0.353 0x00
OBS: 59334.44 r NULL  574.421 85.241 20.602 0.161 0x00
OBS: 59336.43 r NULL  629.867 82.442 20.502 0.142 0x01
OBS: 59343.27 r NULL  320.390 53.814 21.236 0.182 0x00
OBS: 59347.37 r NULL  243.696 68.149 21.533 0.304 0x00
