SURVEY:  PS1MD
SNID:  2021agt
otherID: 
IAUC:    UNKNOWN
RA:        196.7147760  deg
DECL:       17.0664470  deg
MWEBV:    0.021 +- 0.001 MW E(B-V)
REDSHIFT_FINAL:  -99.0000 +- -99.0000  (CMB)
HOST_LOGMASS: -99.0000 +- -99.0000
SEARCH_PEAKMJD: 59253.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: 2021agt.0x1613.PS1_3piDR2.photcat
# CNTRD_FLUX_OFFSET: 0.0010
# HOSTNAME: fend02.cluster
# IMSIZE_PIX: 2500
# DIST_FROM_CENTER_DEG: 0.675 # dist from center of the focal plane

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 96
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR   FLAG

OBS: 58867.60 g NULL  59.556 74.416 23.063 1.357 0x01
OBS: 58870.58 g NULL  -38.723 52.261 nan -1.465 0x00
OBS: 58874.60 g NULL  109.365 70.487 22.403 0.700 0x00
OBS: 58877.65 g NULL  -85.240 44.001 nan -0.560 0x00
OBS: 58882.50 g NULL  95.100 95.908 22.555 1.095 0x00
OBS: 58931.50 g NULL  -2.028 50.751 nan -27.171 0x00
OBS: 58941.41 g NULL  27.327 89.538 23.909 3.557 0x00
OBS: 58955.46 g NULL  122.580 47.708 22.279 0.423 0x00
OBS: 58959.35 g NULL  -26.021 40.536 nan -1.691 0x00
OBS: 58966.31 g NULL  83.223 43.549 22.699 0.568 0x00
OBS: 58969.32 g NULL  -136.372 100.527 nan -0.800 0x00
OBS: 58971.29 g NULL  103.162 65.963 22.466 0.694 0x00
OBS: 58984.27 g NULL  -26.614 45.889 nan -1.872 0x00
OBS: 58987.28 g NULL  63.376 62.514 22.995 1.071 0x00
OBS: 58990.27 g NULL  -60.641 46.261 nan -0.828 0x00
OBS: 58992.35 g NULL  -16.753 58.197 nan -3.772 0x00
OBS: 58998.35 g NULL  123.571 51.624 22.270 0.454 0x00
OBS: 59014.28 g NULL  36.561 43.145 23.592 1.281 0x00
OBS: 59017.28 g NULL  -23.949 56.806 nan -2.575 0x00
OBS: 59021.27 g NULL  -3.746 45.132 nan -13.081 0x00
OBS: 59022.27 g NULL  51.501 44.709 23.220 0.943 0x00
OBS: 59042.28 g NULL  66.223 47.754 22.947 0.783 0x01
OBS: 59044.28 g NULL  57.533 53.287 23.100 1.006 0x00
OBS: 59048.28 g NULL  10.001 47.915 25.000 5.202 0x00
OBS: 59052.27 g NULL  29.342 59.796 23.831 2.213 0x00
OBS: 59073.26 g NULL  31.958 98.730 23.739 3.354 0x01
OBS: 59075.26 g NULL  178.095 89.256 21.873 0.544 0x00
OBS: 59198.63 g NULL  -152.026 54.064 nan -0.386 0x00
OBS: 59228.63 g NULL  1169.082 59.874 19.830 0.056 0x00
OBS: 59252.53 g NULL  778.111 44.679 20.272 0.062 0x00
OBS: 59258.54 g NULL  880.862 171.322 20.138 0.211 0x00
